0,,Latitude,Longitude,Application/Permit Number 
21934,,47.53417922,-122.38589774,6480013
21935,,47.67715968,-122.38782425,6480012
21936,,47.73311196,-122.35275463,6480011
21937,,47.67715601,-122.38802806,6480009
21938,,47.67709898,-122.38782792,6480007
21939,,47.57232417,-122.31642304,6480006
21940,,47.67709677,-122.38801766,6480005
21941,,47.69689208,-122.28667449,6480002
21942,,47.6103371,-122.33571154,6480001
21943,,47.57319209,-122.2862033,6480000
21944,,47.60549679,-122.33320892,6479998
21945,,47.66767445,-122.37450403,6479996
21946,,47.714031,-122.30388848,6479995
21947,,47.61760435,-122.3568746,6479993
21948,,47.67449694,-122.2706482,6479988
21949,,47.53121818,-122.35879588,6479976
21950,,47.63395628,-122.30189315,6479975
21951,,47.61267057,-122.30243142,6479967
21952,,47.6103371,-122.33571154,6479964
21953,,47.67058499,-122.29480308,6479963
21954,,47.71048242,-122.36387764,6479961
21955,,47.580676,-122.39631765,6479960
21956,,47.70349275,-122.33425333,6479957
21957,,47.62209889,-122.31423166,6479956
21958,,47.64946852,-122.40053517,6479951
21959,,47.727114,-122.34726603,6479949
21960,,47.59544395,-122.33160773,6479948
21961,,47.72451004,-122.37052597,6479943
21962,,47.6534557,-122.35860889,6479945
21963,,47.61101275,-122.33948065,6479942
21964,,47.60322854,-122.28561241,6479940
21965,,47.56225035,-122.3121918,6479938
21966,,47.59544395,-122.33160773,6479928
21967,,47.62958921,-122.32827144,6479917
21968,,47.51304726,-122.28395586,6479916
21969,,47.57517064,-122.38656414,6479903
21970,,47.57489783,-122.38643252,6479898
21971,,47.61275935,-122.33331252,6479902
21972,,47.67729436,-122.29264476,6479901
21973,,47.61086263,-122.31444137,6479899
21974,,47.67737102,-122.29264386,6479897
21975,,47.65504033,-122.31903949,6479895
21976,,47.59767176,-122.33468831,6479892
21977,,47.62256702,-122.32151349,6479888
21978,,47.66248307,-122.27695299,6479886
21979,,47.56083821,-122.38647606,6479881
21980,,47.60987341,-122.33825302,6479879
21981,,47.5921547,-122.28955377,6479876
21982,,47.52468096,-122.3896101,6479877
21983,,47.54876915,-122.39739603,6479874
21984,,47.6356913,-122.32592687,6479872
21985,,47.66699281,-122.27812427,6479873
21986,,47.56309021,-122.29291449,6479870
21987,,47.64067997,-122.39593513,6479866
21988,,47.61650145,-122.34513341,6479863
21989,,47.61650145,-122.34513341,6479862
21990,,47.64343493,-122.35666319,6479865
21991,,47.68556742,-122.37814724,6479859
21992,,47.66066062,-122.31690735,6479861
21993,,47.65034994,-122.30908696,6479822
21994,,47.6950372,-122.28635135,6479850
21995,,47.59280696,-122.31600169,6479829
21996,,47.59280696,-122.31600169,6479828
21997,,47.66385449,-122.29207753,6479851
21998,,47.59280696,-122.31600169,6479827
21999,,47.61116977,-122.34749405,6479833
22000,,47.61116977,-122.34749405,6479825
22001,,47.6889164,-122.33554054,6479839
22002,,47.61487609,-122.33749589,6479838
22003,,47.61487609,-122.33749589,6479837
22004,,47.58361319,-122.33370562,6479782
22005,,47.6889164,-122.33554054,6479846
22006,,47.6217009,-122.29232952,6479845
22007,,47.61089077,-122.32933488,6479843
22008,,47.61089077,-122.32933488,6479842
22009,,47.63376599,-122.33969801,6479841
22010,,47.55249573,-122.31315524,6479836
22011,,47.62525229,-122.36023977,6479824
22012,,47.58868189,-122.30494235,6479812
22013,,47.63451652,-122.32506448,6479811
22014,,47.51189711,-122.38930691,6479806
22015,,47.63347599,-122.34079306,6479800
22016,,47.6794655,-122.32428387,6479799
22017,,47.53522214,-122.34958379,6479788
22018,,47.59855945,-122.3332877,6479791
22019,,47.69652034,-122.3104491,6479786
22020,,47.63075644,-122.35955924,6479781
22021,,47.53324706,-122.27956697,6479777
22022,,47.53655487,-122.36378457,6479772
22023,,47.61510872,-122.31462787,6479770
22024,,47.69434116,-122.37803035,6479759
22025,,47.66196845,-122.29953154,6479755
22026,,47.57219012,-122.30579383,6479754
22027,,47.60334474,-122.29464804,6479753
22028,,47.67493091,-122.27811143,6479749
22029,,47.58034205,-122.31133692,6479745
22030,,47.7052701,-122.3586485,6479744
22031,,47.67330409,-122.27991435,6479743
22032,,47.67557092,-122.30245878,6479742
22033,,47.67107844,-122.33193537,6479741
22034,,47.63965951,-122.37232098,6479740
22035,,47.67524751,-122.28884069,6479739
22036,,47.67404143,-122.40615249,6479738
22037,,47.55537557,-122.33005837,6479736
22038,,47.63883723,-122.35408269,6479734
22039,,47.55860104,-122.29652801,6479733
22040,,47.71188445,-122.3250736,6479732
22041,,47.68564258,-122.34410416,6479731
22042,,47.67369461,-122.2908784,6479730
22043,,47.60447937,-122.30296678,6479728
22044,,47.5400486,-122.35553655,6479727
22045,,47.6045314,-122.30320128,6479726
22046,,47.55099912,-122.27786201,6479725
22047,,47.69967237,-122.3878391,6479724
22048,,47.56397302,-122.2920646,6479722
22049,,47.64505779,-122.38239059,6479721
22050,,47.6809195,-122.26694386,6479718
22051,,47.67035485,-122.36647486,6479717
22052,,47.63771233,-122.32546349,6479716
22053,,47.72574882,-122.36713947,6479715
22054,,47.67038151,-122.3664412,6479713
22055,,47.63745609,-122.31628854,6479712
22056,,47.65119543,-122.38517279,6479711
22057,,47.67215117,-122.36463984,6479710
22058,,47.61707827,-122.29723745,6479709
22059,,47.65119682,-122.38495045,6479708
22060,,47.68460188,-122.27340143,6479706
22061,,47.65331592,-122.35983635,6479702
22062,,47.58521614,-122.30402905,6479699
22063,,47.64272677,-122.32867143,6479698
22064,,47.59767176,-122.33468831,6479697
22065,,47.68003489,-122.40135043,6479678
22066,,47.57774141,-122.3976806,6479676
22067,,47.65224054,-122.36148337,6479675
22068,,47.65863942,-122.27438124,6479671
22069,,47.61005381,-122.33611725,6479670
22070,,47.55387567,-122.27876748,6479667
22071,,47.70295302,-122.33899842,6479656
22072,,47.61329245,-122.30783921,6479652
22073,,47.61326677,-122.30804887,6479649
22074,,47.72463692,-122.3531633,6479644
22075,,47.551014,-122.3947674,6479639
22076,,47.72463692,-122.3531633,6479643
22077,,47.71251535,-122.32177918,6479634
22078,,47.72493247,-122.30243587,6479630
22079,,47.60699377,-122.2897286,6479642
22080,,47.6455703,-122.40333705,6479624
22081,,47.60693058,-122.28973139,6479638
22082,,47.5474918,-122.26107104,6479623
22083,,47.6217009,-122.29232952,6479617
22084,,47.63539889,-122.37306895,6479635
22085,,47.67014073,-122.28448715,6460726
22086,,47.6794655,-122.32428387,6479631
22087,,47.52137363,-122.35257391,6479625
22088,,47.63383468,-122.27625869,6479629
22089,,47.61065933,-122.31712671,6479628
22090,,47.68799403,-122.28829804,6479626
22091,,47.61065933,-122.31712671,6479621
22092,,47.59532614,-122.32592753,6479619
22093,,47.61065933,-122.31712671,6479616
22094,,47.60740726,-122.33778279,6479614
22095,,47.68965191,-122.35123005,6479602
22096,,47.69226756,-122.35489343,6479597
22097,,47.7028111,-122.32533135,6479596
22098,,47.7028111,-122.32533135,6479596
22099,,47.7028111,-122.32533135,6479596
22100,,47.56154608,-122.28436009,6479595
22101,,47.6070606,-122.30967102,6479539
22102,,47.71436763,-122.3587631,6479593
22103,,47.58324736,-122.38600779,6479588
22104,,47.60505522,-122.33611689,6479590
22105,,47.56373681,-122.38576254,6479583
22106,,47.65392736,-122.40057976,6479585
22107,,47.66231885,-122.28147251,6479582
22108,,47.55147041,-122.32833006,6479581
22109,,47.55926496,-122.28655389,6479577
22110,,47.56729146,-122.39778419,6479580
22111,,47.70706686,-122.33528418,6479567
22112,,47.70735769,-122.33530453,6479574
22113,,47.67916179,-122.29387947,6479576
22114,,47.68014768,-122.29081759,6479571
22115,,47.68014768,-122.29081759,6479568
22116,,47.60794566,-122.33718586,6479572
22117,,47.59544395,-122.33160773,6479570
22118,,47.63474486,-122.27643748,6479569
22119,,47.6635555,-122.2991354,6479563
22120,,47.52793864,-122.36422941,6479561
22121,,47.61733149,-122.35377813,6479560
22122,,47.62060764,-122.31120284,6479557
22123,,47.62060764,-122.31120284,6479553
22124,,47.58679299,-122.31752539,6479551
22125,,47.61477219,-122.35130197,6479546
22126,,47.63252282,-122.30002172,6479547
22127,,47.56878152,-122.32299803,6479543
22128,,47.56878152,-122.32299803,6479545
22129,,47.62033328,-122.33325022,6479538
22130,,47.62296587,-122.34342527,6479540
22131,,47.6201316,-122.33377869,6479541
22132,,47.60454089,-122.33073506,6479542
22133,,47.66173454,-122.27080213,6479533
22134,,47.61891226,-122.35959162,6479531
22135,,47.6437449,-122.39664438,6479530
22136,,47.69286624,-122.31013519,6479528
22137,,47.54426814,-122.39588885,6479524
22138,,47.6852048,-122.37919115,6479520
22139,,47.62383592,-122.31435813,6479518
22140,,47.6632544,-122.31679026,6479516
22141,,47.55316582,-122.32617628,6478804
22142,,47.55407542,-122.39856642,6479513
22143,,47.6056731,-122.33512466,6479512
22144,,47.57690676,-122.39697202,6479509
22145,,47.52124713,-122.3925505,6479508
22146,,47.56610566,-122.33358961,6479506
22147,,47.67285685,-122.25658672,6479505
22148,,47.6105508,-122.33467931,6479503
22149,,47.60879697,-122.32272459,6479501
22150,,47.6081734,-122.31133626,6479500
22151,,47.66885338,-122.26210334,6479498
22152,,47.66887985,-122.38291362,6479491
22153,,47.5332945,-122.26716526,6479490
22154,,47.61296669,-122.33927313,6479489
22155,,47.52675956,-122.2697117,6479488
22156,,47.55906465,-122.26791945,6479487
22157,,47.71154849,-122.35526205,6479486
22158,,47.61549246,-122.29905947,6479485
22159,,47.70745347,-122.30658837,6479483
22160,,47.67858892,-122.28633234,6479482
22161,,47.60353574,-122.33559368,6479481
22162,,47.57429678,-122.30936948,6479480
22163,,47.60869743,-122.33589922,6479479
22164,,47.68971393,-122.2926174,6479478
22165,,47.56723894,-122.2858497,6479430
22166,,47.53458266,-122.37012284,6479475
22167,,47.6794655,-122.32428387,6479471
22168,,47.51872777,-122.37628321,6479470
22169,,47.51598178,-122.37485697,6479467
22170,,47.6842478,-122.35675023,6479465
22171,,47.62004053,-122.29759412,6479462
22172,,47.63515641,-122.35350846,6479461
22173,,47.66149893,-122.28450907,6479457
22174,,47.60884785,-122.32194221,6479459
22175,,47.66500714,-122.28548644,6479460
22176,,47.60884785,-122.32194221,6479455
22177,,47.62613563,-122.3549515,6479458
22178,,47.66149893,-122.28450907,6479452
22179,,47.62986464,-122.34570477,6479453
22180,,47.70842911,-122.33321386,6479451
22181,,47.52126789,-122.2613166,6479437
22182,,47.53498426,-122.32581536,6479293
22183,,47.53498426,-122.32581536,6479295
22184,,47.5414402,-122.34302994,6479387
22185,,47.68350423,-122.37759284,6479429
22186,,47.64976539,-122.35685558,6479428
22187,,47.62407098,-122.35571175,6479426
22188,,47.63814501,-122.36262035,6479423
22189,,47.60742113,-122.33920467,6479422
22190,,47.70902815,-122.33351082,6479417
22191,,47.56397302,-122.2920646,6479414
22192,,47.59554905,-122.32472197,6479412
22193,,47.6143853,-122.33872658,6479406
22194,,47.66191454,-122.30151418,6479404
22195,,47.56226747,-122.39053638,6479399
22196,,47.5457288,-122.37748011,6479395
22197,,47.50149196,-122.37647761,6479237
22198,,47.55725602,-122.28541442,6479393
22199,,47.59279696,-122.30448644,6479384
22200,,47.59279696,-122.30448644,6479386
22201,,47.59279696,-122.30448644,6479385
22202,,47.62357373,-122.29746845,6479381
22203,,47.71599889,-122.29755264,6479380
22204,,47.66974927,-122.38514397,6479375
22205,,47.66974927,-122.38514397,6479372
22206,,47.59797803,-122.32745578,6479376
22207,,47.60740726,-122.33778279,6479377
22208,,47.59403763,-122.33368875,6479360
22209,,47.60477023,-122.28489944,6479357
22210,,47.59403763,-122.33368875,6479355
22211,,47.59403763,-122.33368875,6479352
22212,,47.58584043,-122.32629197,6479356
22213,,47.61891226,-122.35959162,6479354
22214,,47.60911773,-122.33832038,6479347
22215,,47.54700925,-122.38747187,6479350
22216,,47.58836858,-122.38033622,6479346
22217,,47.65801269,-122.32647786,6479345
22218,,47.70619241,-122.32587611,6479344
22219,,47.59403763,-122.33368875,6479341
22220,,47.58995592,-122.334738,6479340
22221,,47.60399886,-122.32378355,6479335
22222,,47.70032459,-122.38785598,6479337
22223,,47.61523711,-122.33836402,6479334
22224,,47.61523711,-122.33836402,6479329
22225,,47.61523711,-122.33836402,6479333
22226,,47.56419261,-122.39785677,6479328
22227,,47.63100625,-122.38282969,6479326
22228,,47.67253096,-122.38133085,6479325
22229,,47.62302146,-122.36477796,6479321
22230,,47.66840878,-122.3310351,6479317
22231,,47.52878346,-122.3277282,6479320
22232,,47.68342291,-122.3710195,6479319
22233,,47.66561272,-122.35682374,6479316
22234,,47.52691287,-122.37774808,6478942
22235,,47.67408214,-122.3919744,6478943
22236,,47.66921673,-122.29421407,6479314
22237,,47.70181361,-122.27926437,6479301
22238,,47.60616219,-122.33166297,6479299
22239,,47.57470459,-122.33290315,6479298
22240,,47.67014001,-122.40858287,6479297
22241,,47.68149524,-122.27331386,6479292
22242,,47.56121239,-122.33873354,6478357
22243,,47.53054605,-122.37074948,6479274
22244,,47.67993575,-122.36971695,6479271
22245,,47.71307344,-122.27690252,6479270
22246,,47.60649299,-122.31122887,6479263
22247,,47.6794296,-122.34872282,6479262
22248,,47.55333949,-122.39540964,6479261
22249,,47.55068026,-122.37673381,6479260
22250,,47.60649299,-122.31122887,6479259
22251,,47.6105508,-122.33467931,6479256
22252,,47.64391362,-122.31811223,6479255
22253,,47.63268488,-122.28863314,6479253
22254,,47.63862266,-122.40654389,6479252
22255,,47.54734425,-122.39280815,6479251
22256,,47.62345675,-122.324434,6479250
22257,,47.68249826,-122.30434334,6479248
22258,,47.63436005,-122.36337631,6479247
22259,,47.67867617,-122.28466135,6479246
22260,,47.54700382,-122.35308846,6479245
22261,,47.54699833,-122.32883209,6479244
22262,,47.67370914,-122.35354078,6479241
22263,,47.60470016,-122.30425018,6479236
22264,,47.60836515,-122.34158746,6479234
22265,,47.54912826,-122.32185088,6479233
22266,,47.66194405,-122.35064258,6479232
22267,,47.50622004,-122.37794169,6479231
22268,,47.71048242,-122.36387764,6479230
22269,,47.54343098,-122.36761556,6479229
22270,,47.61131655,-122.29403197,6479228
22271,,47.67250872,-122.3237435,6479226
22272,,47.63639606,-122.36061821,6479225
22273,,47.56036315,-122.39682729,6479224
22274,,47.50710671,-122.37888236,6479223
22275,,47.5666929,-122.36085439,6479221
22276,,47.70083172,-122.36047796,6479216
22277,,47.68144311,-122.28406755,6479215
22278,,47.72628106,-122.29148975,6479214
22279,,47.55132953,-122.27473435,6479211
22280,,47.59616275,-122.29926635,6479209
22281,,47.66645579,-122.27814724,6478722
22282,,47.6105508,-122.33467931,6479207
22283,,47.60779023,-122.3201477,6479204
22284,,47.66908512,-122.38628187,6479202
22285,,47.610431,-122.33207691,6479201
22286,,47.72687295,-122.35608821,6479199
22287,,47.62437643,-122.35765689,6479198
22288,,47.67093579,-122.27314518,6479197
22289,,47.6752008,-122.29149097,6479195
22290,,47.69095441,-122.33887095,6479193
22291,,47.5622143,-122.33875283,6479189
22292,,47.63865238,-122.28113499,6479176
22293,,47.61336267,-122.31908377,6478907
22294,,47.58659093,-122.39205428,6479095
22295,,47.6890225,-122.33880618,6478782
22296,,47.63934971,-122.39735938,6479163
22297,,47.64929461,-122.39110643,6479165
22298,,47.6647662,-122.3524937,6479148
22299,,47.6647662,-122.3524937,6479145
22300,,47.69336473,-122.36559199,6479150
22301,,47.60039583,-122.33248857,6479149
22302,,47.65467222,-122.35599857,6479144
22303,,47.64252029,-122.38939919,6479140
22304,,47.55576441,-122.3915503,6479138
22305,,47.66703973,-122.28422424,6479137
22306,,47.54508117,-122.32691519,6479130
22307,,47.72741388,-122.29478332,6479115
22308,,47.50983964,-122.3826464,6479114
22309,,47.62208508,-122.35399633,6479112
22310,,47.66453849,-122.28665124,6479111
22311,,47.61951439,-122.31067139,6479094
22312,,47.70034839,-122.36813766,6479091
22313,,47.5668684,-122.39446933,6479097
22314,,47.66631064,-122.37919096,6479089
22315,,47.56879149,-122.4095022,6479093
22316,,47.62460395,-122.3311838,6479092
22317,,47.61297752,-122.33264834,6479090
22318,,47.55926496,-122.28655389,6479085
22319,,47.56974742,-122.38624755,6479084
22320,,47.56265368,-122.38101466,6479083
