id,case_group 
17742,WEEDS AND VEGETATION
17743,WEEDS AND VEGETATION
17744,ELECTRICAL
17745,WEEDS AND VEGETATION
17746,WEEDS AND VEGETATION
17747,WEEDS AND VEGETATION
17748,WEEDS AND VEGETATION
17749,WEEDS AND VEGETATION
17750,ZONING
17751,WEEDS AND VEGETATION
17752,BUILDING
17753,ZONING
17754,BUILDING
17755,ZONING
17756,HOUSING
17757,ZONING
17758,ZONING
17759,SITE
17760,ZONING
17761,WEEDS AND VEGETATION
17762,ZONING
17763,BUILDING
17764,HOUSING
17765,BUILDING
17766,ZONING
17767,
17768,ZONING
17769,ZONING
17770,WEEDS AND VEGETATION
17771,
17772,
17773,ZONING
17774,ZONING
17775,ZONING
17776,ZONING
17777,ZONING
17778,ZONING
17779,ZONING
17780,ZONING
17781,WEEDS AND VEGETATION
17782,ZONING
17783,ZONING
17784,BUILDING
17785,BUILDING
17786,ZONING
17787,BUILDING
17788,WEEDS AND VEGETATION
17789,ZONING
17790,BUILDING
17791,ZONING
17792,BUILDING
17793,BUILDING
17794,BUILDING
17795,BUILDING
17796,BUILDING
17797,
17798,WEEDS AND VEGETATION
17799,ZONING
17800,
17801,JUST CAUSE EVICTION
17802,WEEDS AND VEGETATION
17803,HOUSING
17804,ZONING
17805,BUILDING
17806,WEEDS AND VEGETATION
17807,WEEDS AND VEGETATION
17808,ZONING
17809,WEEDS AND VEGETATION
17810,WEEDS AND VEGETATION
17811,BUILDING
17812,ZONING
17813,HOUSING
17814,BUILDING
17815,ZONING
17816,ZONING
17817,WEEDS AND VEGETATION
17818,WEEDS AND VEGETATION
17819,WEEDS AND VEGETATION
17820,WEEDS AND VEGETATION
17821,WEEDS AND VEGETATION
17822,BUILDING
17823,WEEDS AND VEGETATION
17824,WEEDS AND VEGETATION
17825,WEEDS AND VEGETATION
17826,WEEDS AND VEGETATION
17827,WEEDS AND VEGETATION
17828,ZONING
17829,ZONING
17830,VACANT BUILDING
17831,WEEDS AND VEGETATION
17832,WEEDS AND VEGETATION
17833,WEEDS AND VEGETATION
17834,ZONING
17835,ZONING
17836,ZONING
17837,WEEDS AND VEGETATION
17838,WEEDS AND VEGETATION
17839,ZONING
17840,WEEDS AND VEGETATION
17841,WEEDS AND VEGETATION
17842,WEEDS AND VEGETATION
17843,WEEDS AND VEGETATION
17844,WEEDS AND VEGETATION
17845,ZONING
17846,BUILDING
17847,VACANT BUILDING
17848,HOUSING
17849,VACANT BUILDING
17850,WEEDS AND VEGETATION
17851,WEEDS AND VEGETATION
17852,ZONING
17853,ZONING
17854,WEEDS AND VEGETATION
17855,WEEDS AND VEGETATION
17856,ZONING
17857,ZONING
17858,VACANT BUILDING
17859,ZONING
17860,ZONING
17861,ZONING
17862,WEEDS AND VEGETATION
17863,WEEDS AND VEGETATION
17864,WEEDS AND VEGETATION
17865,ZONING
17866,VACANT BUILDING
17867,WEEDS AND VEGETATION
17868,VACANT BUILDING
17869,WEEDS AND VEGETATION
17870,VACANT BUILDING
17871,WEEDS AND VEGETATION
17872,WEEDS AND VEGETATION
17873,ZONING
17874,WEEDS AND VEGETATION
17875,WEEDS AND VEGETATION
17876,HOUSING
17877,HOUSING
17878,WEEDS AND VEGETATION
17879,ZONING
17880,SITE
17881,ZONING
17882,VACANT BUILDING
17883,WEEDS AND VEGETATION
17884,ZONING
17885,ZONING
17886,ZONING
17887,WEEDS AND VEGETATION
17888,VACANT BUILDING
17889,WEEDS AND VEGETATION
17890,ZONING
17891,BUILDING AND PREMISES
17892,ZONING
17893,WEEDS AND VEGETATION
17894,HOUSING
17895,ZONING
17896,ZONING
17897,WEEDS AND VEGETATION
17898,ZONING
17899,WEEDS AND VEGETATION
17900,BUILDING
17901,WEEDS AND VEGETATION
17902,ZONING
17903,WEEDS AND VEGETATION
17904,ZONING
17905,WEEDS AND VEGETATION
17906,WEEDS AND VEGETATION
17907,ZONING
17908,WEEDS AND VEGETATION
17909,WEEDS AND VEGETATION
17910,WEEDS AND VEGETATION
17911,WEEDS AND VEGETATION
17912,BUILDING
17913,ZONING
17914,BUILDING
17915,HOUSING
17916,WEEDS AND VEGETATION
17917,WEEDS AND VEGETATION
17918,ZONING
17919,ZONING
17920,ZONING
17921,WEEDS AND VEGETATION
17922,ZONING
17923,WEEDS AND VEGETATION
17924,ZONING
17925,ZONING
17926,WEEDS AND VEGETATION
17927,WEEDS AND VEGETATION
17928,ZONING
17929,ZONING
17930,ZONING
17931,JUST CAUSE EVICTION
17932,BUILDING
17933,SITE
17934,WEEDS AND VEGETATION
17935,WEEDS AND VEGETATION
17936,WEEDS AND VEGETATION
17937,ZONING
17938,ZONING
17939,ZONING
17940,WEEDS AND VEGETATION
17941,WEEDS AND VEGETATION
17942,SITE
17943,ZONING
17944,ZONING
17945,ZONING
17946,WEEDS AND VEGETATION
17947,BUILDING
17948,ZONING
17949,HOUSING
17950,
17951,
17952,WEEDS AND VEGETATION
17953,ZONING
17954,ZONING
17955,ZONING
17956,BUILDING
17957,ZONING
17958,
17959,ZONING
17960,ZONING
17961,WEEDS AND VEGETATION
17962,ZONING
17963,ZONING
17964,HOUSING
17965,ZONING
17966,BUILDING
17967,ZONING
17968,HOUSING
17969,
17970,SITE
17971,BUILDING
17972,ZONING
17973,ZONING
17974,ZONING
17975,WEEDS AND VEGETATION
17976,ZONING
17977,BUILDING
17978,WEEDS AND VEGETATION
17979,VACANT BUILDING
17980,VACANT BUILDING
17981,WEEDS AND VEGETATION
17982,WEEDS AND VEGETATION
17983,WEEDS AND VEGETATION
17984,ZONING
17985,WEEDS AND VEGETATION
17986,WEEDS AND VEGETATION
17987,WEEDS AND VEGETATION
17988,WEEDS AND VEGETATION
17989,ZONING
17990,WEEDS AND VEGETATION
17991,ZONING
17992,ZONING
17993,BUILDING
17994,VACANT BUILDING
17995,SITE
17996,WEEDS AND VEGETATION
17997,WEEDS AND VEGETATION
17998,ZONING
17999,HOUSING
18000,WEEDS AND VEGETATION
18001,ZONING
18002,ZONING
18003,ZONING
18004,ZONING
18005,BUILDING AND PREMISES
18006,WEEDS AND VEGETATION
18007,VACANT BUILDING
18008,WEEDS AND VEGETATION
18009,HOUSING
18010,ZONING
18011,SITE
18012,ZONING
18013,VACANT BUILDING
18014,ZONING
18015,VACANT BUILDING
18016,ZONING
18017,BUILDING
18018,ZONING
18019,HOUSING
18020,ZONING
18021,ZONING
18022,HOUSING
18023,MECHANICAL
18024,ZONING
18025,WEEDS AND VEGETATION
18026,ZONING
18027,VACANT BUILDING
18028,WEEDS AND VEGETATION
18029,SITE
18030,WEEDS AND VEGETATION
18031,BUILDING
18032,BUILDING
18033,BUILDING
18034,ZONING
18035,VACANT BUILDING
18036,WEEDS AND VEGETATION
18037,WEEDS AND VEGETATION
18038,VACANT BUILDING
18039,ZONING
18040,WEEDS AND VEGETATION
18041,ZONING
18042,ZONING
18043,BUILDING
18044,HOUSING
18045,ZONING
18046,WEEDS AND VEGETATION
18047,ZONING
18048,ZONING
18049,ZONING
18050,SITE
18051,WEEDS AND VEGETATION
18052,SITE
18053,ZONING
18054,ZONING
18055,ZONING
18056,ZONING
18057,WEEDS AND VEGETATION
18058,ZONING
18059,ZONING
18060,ZONING
18061,ZONING
18062,SITE
18063,WEEDS AND VEGETATION
18064,WEEDS AND VEGETATION
18065,WEEDS AND VEGETATION
18066,HOUSING
18067,VACANT BUILDING
18068,ZONING
18069,BUILDING
18070,ZONING
18071,ZONING
18072,WEEDS AND VEGETATION
18073,WEEDS AND VEGETATION
18074,WEEDS AND VEGETATION
18075,ZONING
18076,VACANT BUILDING
18077,VACANT BUILDING
18078,WEEDS AND VEGETATION
18079,ZONING
18080,ZONING
18081,ZONING
18082,
18083,ZONING
18084,ZONING
18085,BUILDING
18086,HOUSING
18087,
18088,VACANT BUILDING
18089,HOUSING
18090,WEEDS AND VEGETATION
18091,VACANT BUILDING
18092,HOUSING
18093,ZONING
18094,ZONING
18095,ZONING
18096,WEEDS AND VEGETATION
18097,HOUSING
18098,ZONING
18099,
18100,HOUSING
18101,HOUSING
18102,HOUSING
18103,WEEDS AND VEGETATION
18104,WEEDS AND VEGETATION
18105,WEEDS AND VEGETATION
18106,WEEDS AND VEGETATION
18107,WEEDS AND VEGETATION
18108,WEEDS AND VEGETATION
18109,SITE
18110,WEEDS AND VEGETATION
18111,SITE
18112,WEEDS AND VEGETATION
18113,WEEDS AND VEGETATION
18114,WEEDS AND VEGETATION
18115,HOUSING
18116,ELECTRICAL
18117,ZONING
18118,ZONING
18119,ZONING
18120,HOUSING
18121,ELECTRICAL
18122,ZONING
18123,ZONING
18124,ZONING
18125,HOUSING
18126,ZONING
18127,VACANT BUILDING
18128,HOUSING
18129,BUILDING
18130,ZONING
18131,WEEDS AND VEGETATION
18132,ZONING
18133,WEEDS AND VEGETATION
18134,VACANT BUILDING
18135,SITE
18136,ZONING
18137,ZONING
18138,ZONING
18139,WEEDS AND VEGETATION
18140,VACANT BUILDING
18141,ZONING
18142,ZONING
18143,WEEDS AND VEGETATION
18144,ZONING
18145,ZONING
18146,ZONING
18147,ZONING
18148,VACANT BUILDING
18149,VACANT BUILDING
18150,HOUSING
18151,SITE
18152,ZONING
18153,BUILDING
18154,ZONING
18155,WEEDS AND VEGETATION
18156,ZONING
18157,ZONING
18158,WEEDS AND VEGETATION
18159,ZONING
18160,WEEDS AND VEGETATION
18161,ZONING
18162,JUST CAUSE EVICTION
18163,JUST CAUSE EVICTION
18164,ZONING
18165,WEEDS AND VEGETATION
18166,ZONING
18167,ZONING
18168,ZONING
18169,ZONING
18170,WEEDS AND VEGETATION
18171,HOUSING
18172,HOUSING
18173,HOUSING
18174,ZONING
18175,ZONING
18176,ZONING
18177,ZONING
18178,ZONING
18179,WEEDS AND VEGETATION
18180,WEEDS AND VEGETATION
18181,ZONING
18182,BUILDING
18183,ZONING
18184,ZONING
18185,BUILDING
18186,ZONING
18187,HOUSING
18188,ZONING
18189,JUST CAUSE EVICTION
18190,ZONING
18191,
18192,BUILDING
18193,ZONING
18194,ZONING
18195,ZONING
18196,SITE
18197,HOUSING
18198,VACANT BUILDING
18199,VACANT BUILDING
18200,BUILDING
18201,BUILDING
18202,VACANT BUILDING
18203,ZONING
18204,ZONING
18205,BUILDING
18206,BUILDING
18207,BUILDING
18208,BUILDING
18209,BUILDING
18210,BUILDING
18211,WEEDS AND VEGETATION
18212,WEEDS AND VEGETATION
18213,WEEDS AND VEGETATION
18214,WEEDS AND VEGETATION
18215,BUILDING
18216,ZONING
18217,VACANT BUILDING
18218,ZONING
18219,ZONING
18220,VACANT BUILDING
18221,ZONING
18222,ZONING
18223,ZONING
18224,WEEDS AND VEGETATION
18225,HOUSING
18226,WEEDS AND VEGETATION
18227,BUILDING
18228,VACANT BUILDING
18229,ZONING
18230,ZONING
18231,VACANT BUILDING
18232,BUILDING
18233,HOUSING
18234,HOUSING
18235,ZONING
18236,BUILDING
18237,SITE
18238,HOUSING
18239,WEEDS AND VEGETATION
18240,WEEDS AND VEGETATION
18241,WEEDS AND VEGETATION
18242,WEEDS AND VEGETATION
18243,WEEDS AND VEGETATION
18244,WEEDS AND VEGETATION
18245,ZONING
18246,VACANT BUILDING
18247,BUILDING
18248,ZONING
18249,JUST CAUSE EVICTION
18250,ZONING
18251,HOUSING
18252,SIGNS
18253,ZONING
18254,BUILDING
18255,VACANT BUILDING
18256,ZONING
18257,ZONING
18258,VACANT BUILDING
18259,ZONING
18260,VACANT BUILDING
18261,WEEDS AND VEGETATION
18262,VACANT BUILDING
18263,BUILDING
18264,HOUSING
18265,ZONING
18266,ZONING
18267,ZONING
18268,ZONING
18269,WEEDS AND VEGETATION
18270,HOUSING
18271,BUILDING
18272,ZONING
18273,BUILDING
18274,ZONING
18275,ZONING
18276,ZONING
18277,ZONING
18278,ZONING
18279,
18280,HOUSING
18281,ZONING
18282,VACANT BUILDING
18283,VACANT BUILDING
18284,ZONING
18285,ZONING
18286,ZONING
18287,ZONING
18288,
18289,JUST CAUSE EVICTION
18290,ZONING
18291,WEEDS AND VEGETATION
18292,VACANT BUILDING
18293,VACANT BUILDING
18294,VACANT BUILDING
18295,ZONING
18296,ZONING
18297,VACANT BUILDING
18298,ZONING
18299,BUILDING
18300,VACANT BUILDING
18301,JUST CAUSE EVICTION
18302,ZONING
18303,
18304,ZONING
18305,ZONING
18306,ZONING
18307,ZONING
18308,ZONING
18309,JUST CAUSE EVICTION
18310,HOUSING
18311,ZONING
18312,ZONING
18313,ZONING
18314,ZONING
18315,ZONING
18316,ZONING
18317,ZONING
18318,WEEDS AND VEGETATION
18319,
18320,BUILDING
18321,ZONING
18322,NONCONSTRUCTION NOISE
18323,ZONING
18324,ZONING
18325,BUILDING
18326,WEEDS AND VEGETATION
18327,BUILDING
18328,ZONING
18329,VACANT BUILDING
18330,HOUSING
18331,BUILDING
18332,ZONING
18333,ZONING
18334,ZONING
18335,ZONING
18336,BUILDING
18337,ZONING
18338,BUILDING
18339,ZONING
18340,ZONING
18341,ZONING
18342,ZONING
18343,ZONING
18344,SITE
18345,SITE
18346,WEEDS AND VEGETATION
18347,ZONING
18348,ZONING
18349,ZONING
18350,ZONING
18351,ZONING
18352,ZONING
18353,ZONING
18354,ZONING
18355,ZONING
18356,ZONING
18357,ZONING
18358,ZONING
18359,WEEDS AND VEGETATION
18360,ZONING
18361,VACANT BUILDING
18362,ZONING
18363,VACANT BUILDING
18364,ZONING
18365,ZONING
18366,ZONING
18367,ZONING
18368,ZONING
18369,ZONING
18370,
18371,MECHANICAL
18372,BUILDING AND PREMISES
18373,ZONING
18374,HOUSING
18375,HOUSING
18376,SITE
18377,WEEDS AND VEGETATION
18378,VACANT BUILDING
18379,VACANT BUILDING
18380,VACANT BUILDING
18381,WEEDS AND VEGETATION
18382,ZONING
18383,ZONING
18384,BUILDING
18385,HOUSING
18386,ZONING
18387,BUILDING
18388,ZONING
18389,BUILDING
18390,ZONING
18391,ZONING
18392,ZONING
18393,HOUSING
18394,ZONING
18395,VACANT BUILDING
18396,VACANT BUILDING
18397,VACANT BUILDING
18398,
18399,ZONING
18400,ZONING
18401,WEEDS AND VEGETATION
18402,
18403,
18404,ZONING
18405,WEEDS AND VEGETATION
18406,WEEDS AND VEGETATION
18407,WEEDS AND VEGETATION
18408,ZONING
18409,ZONING
18410,ZONING
18411,HOUSING
18412,
18413,HOUSING
18414,WEEDS AND VEGETATION
18415,
18416,WEEDS AND VEGETATION
18417,WEEDS AND VEGETATION
18418,WEEDS AND VEGETATION
18419,ZONING
18420,WEEDS AND VEGETATION
18421,WEEDS AND VEGETATION
18422,ZONING
18423,HOUSING
18424,ZONING
18425,HOUSING
18426,WEEDS AND VEGETATION
18427,WEEDS AND VEGETATION
18428,BUILDING
18429,SIGNS
18430,BUILDING
18431,BUILDING
18432,WEEDS AND VEGETATION
18433,ZONING
18434,WEEDS AND VEGETATION
18435,WEEDS AND VEGETATION
18436,ZONING
18437,ZONING
18438,ZONING
18439,ZONING
18440,ZONING
18441,ZONING
18442,ELECTRICAL
18443,BUILDING
18444,ZONING
18445,ZONING
18446,WEEDS AND VEGETATION
18447,BUILDING
18448,SITE
18449,ZONING
18450,ZONING
18451,ZONING
18452,ZONING
18453,ZONING
18454,
18455,
18456,HOUSING
18457,ZONING
18458,JUST CAUSE EVICTION
18459,HOUSING
18460,VACANT BUILDING
18461,VACANT BUILDING
18462,
18463,ZONING
18464,ZONING
18465,WEEDS AND VEGETATION
18466,BUILDING
18467,ZONING
18468,ZONING
18469,HOUSING
18470,ZONING
18471,ZONING
18472,JUST CAUSE EVICTION
18473,ZONING
18474,ZONING
18475,VACANT BUILDING
18476,ZONING
18477,WEEDS AND VEGETATION
18478,WEEDS AND VEGETATION
18479,JUST CAUSE EVICTION
18480,WEEDS AND VEGETATION
18481,WEEDS AND VEGETATION
18482,WEEDS AND VEGETATION
18483,ZONING
18484,ZONING
18485,BUILDING
18486,WEEDS AND VEGETATION
18487,BUILDING
18488,WEEDS AND VEGETATION
18489,ZONING
18490,
18491,ZONING
18492,ZONING
18493,ZONING
18494,ZONING
18495,ZONING
18496,ZONING
18497,SIGNS
18498,BUILDING
18499,ZONING
18500,BUILDING
18501,BUILDING
18502,BUILDING
18503,ELECTRICAL
18504,ZONING
18505,ZONING
18506,ZONING
18507,SITE
18508,BUILDING
18509,WEEDS AND VEGETATION
18510,WEEDS AND VEGETATION
18511,WEEDS AND VEGETATION
18512,WEEDS AND VEGETATION
18513,ZONING
18514,ZONING
18515,ZONING
18516,WEEDS AND VEGETATION
18517,ZONING
18518,BUILDING
18519,BUILDING
18520,
18521,HOUSING
18522,VACANT BUILDING
18523,JUST CAUSE EVICTION
18524,ZONING
18525,ZONING
18526,
18527,ELECTRICAL
18528,WEEDS AND VEGETATION
18529,ZONING
18530,ZONING
18531,HOUSING
18532,ZONING
18533,WEEDS AND VEGETATION
18534,ZONING
18535,ZONING
18536,ZONING
18537,WEEDS AND VEGETATION
18538,ZONING
18539,ZONING
18540,ZONING
18541,ZONING
18542,ZONING
18543,ZONING
18544,ELECTRICAL
18545,BUILDING
18546,BUILDING
18547,WEEDS AND VEGETATION
18548,WEEDS AND VEGETATION
18549,ELECTRICAL
18550,HOUSING
18551,HOUSING
18552,WEEDS AND VEGETATION
18553,BUILDING
18554,ZONING
18555,WEEDS AND VEGETATION
18556,ZONING
18557,HOUSING
18558,BUILDING
18559,ZONING
18560,ZONING
18561,ZONING
18562,ZONING
18563,ZONING
18564,HOUSING
18565,ZONING
18566,
18567,ZONING
18568,
18569,ZONING
18570,
18571,BUILDING
18572,BUILDING
18573,BUILDING
18574,ZONING
18575,
18576,
18577,
18578,WEEDS AND VEGETATION
18579,HOUSING
18580,ZONING
18581,HOUSING
18582,WEEDS AND VEGETATION
18583,WEEDS AND VEGETATION
18584,BUILDING
18585,WEEDS AND VEGETATION
18586,WEEDS AND VEGETATION
18587,ZONING
18588,WEEDS AND VEGETATION
18589,WEEDS AND VEGETATION
18590,WEEDS AND VEGETATION
18591,BUILDING
18592,VACANT BUILDING
18593,ZONING
18594,ZONING
18595,VACANT BUILDING
18596,WEEDS AND VEGETATION
18597,WEEDS AND VEGETATION
18598,WEEDS AND VEGETATION
18599,SIGNS
18600,WEEDS AND VEGETATION
18601,ZONING
18602,ZONING
18603,ZONING
18604,WEEDS AND VEGETATION
18605,ZONING
18606,HOUSING
18607,ZONING
18608,ZONING
18609,ZONING
18610,ZONING
18611,ZONING
18612,WEEDS AND VEGETATION
18613,WEEDS AND VEGETATION
18614,ZONING
18615,ZONING
18616,WEEDS AND VEGETATION
18617,ZONING
18618,ZONING
18619,WEEDS AND VEGETATION
18620,HOUSING
18621,WEEDS AND VEGETATION
18622,ZONING
18623,BUILDING
18624,HOUSING
18625,BUILDING
18626,BUILDING
18627,HOUSING
18628,
18629,HOUSING
18630,VACANT BUILDING
18631,VACANT BUILDING
18632,ZONING
18633,WEEDS AND VEGETATION
18634,WEEDS AND VEGETATION
18635,ZONING
18636,ZONING
18637,ZONING
18638,VACANT BUILDING
18639,HOUSING
18640,VACANT BUILDING
18641,SITE
18642,VACANT BUILDING
18643,ZONING
18644,WEEDS AND VEGETATION
18645,WEEDS AND VEGETATION
18646,ZONING
18647,HOUSING
18648,WEEDS AND VEGETATION
18649,ZONING
18650,ZONING
18651,BUILDING
18652,ZONING
18653,ZONING
18654,WEEDS AND VEGETATION
18655,ZONING
18656,WEEDS AND VEGETATION
18657,ZONING
18658,WEEDS AND VEGETATION
18659,ZONING
18660,WEEDS AND VEGETATION
18661,WEEDS AND VEGETATION
18662,ZONING
18663,ELECTRICAL
18664,BUILDING
18665,WEEDS AND VEGETATION
18666,WEEDS AND VEGETATION
18667,ZONING
18668,ZONING
18669,WEEDS AND VEGETATION
18670,HOUSING
18671,WEEDS AND VEGETATION
18672,HOUSING
18673,ZONING
18674,ZONING
18675,ZONING
18676,VACANT BUILDING
18677,WEEDS AND VEGETATION
18678,WEEDS AND VEGETATION
18679,WEEDS AND VEGETATION
18680,ZONING
18681,ZONING
18682,HOUSING
18683,WEEDS AND VEGETATION
18684,ZONING
18685,ZONING
18686,BUILDING
18687,ZONING
18688,BUILDING
18689,ZONING
18690,WEEDS AND VEGETATION
18691,ZONING
18692,ZONING
18693,ZONING
18694,WEEDS AND VEGETATION
18695,ZONING
18696,ZONING
18697,ZONING
18698,ZONING
18699,ZONING
18700,HOUSING
18701,BUILDING
18702,BUILDING
18703,ZONING
18704,WEEDS AND VEGETATION
18705,WEEDS AND VEGETATION
18706,WEEDS AND VEGETATION
18707,ZONING
18708,ZONING
18709,ZONING
18710,ZONING
18711,ZONING
18712,WEEDS AND VEGETATION
18713,ZONING
18714,ZONING
18715,WEEDS AND VEGETATION
18716,ZONING
18717,WEEDS AND VEGETATION
18718,ZONING
18719,ZONING
18720,ZONING
18721,BUILDING
18722,HOUSING
18723,HOUSING
18724,HOUSING
18725,HOUSING
18726,BUILDING
18727,ZONING
18728,ELECTRICAL
18729,VACANT BUILDING
18730,BUILDING
18731,BUILDING
18732,ZONING
18733,SIGNS
18734,ZONING
18735,SIGNS
18736,VACANT BUILDING
18737,ZONING
18738,VACANT BUILDING
18739,ZONING
18740,VACANT BUILDING
18741,WEEDS AND VEGETATION
18742,WEEDS AND VEGETATION
18743,ZONING
18744,ZONING
18745,ZONING
18746,WEEDS AND VEGETATION
18747,WEEDS AND VEGETATION
18748,ZONING
18749,WEEDS AND VEGETATION
18750,JUST CAUSE EVICTION
18751,ZONING
18752,ZONING
18753,WEEDS AND VEGETATION
18754,ZONING
18755,VACANT BUILDING
18756,ZONING
18757,ZONING
18758,ZONING
18759,ZONING
18760,ZONING
18761,ZONING
18762,ZONING
18763,HOUSING
18764,HOUSING
18765,BUILDING
18766,HOUSING
18767,WEEDS AND VEGETATION
18768,HOUSING
18769,WEEDS AND VEGETATION
18770,VACANT BUILDING
18771,ZONING
18772,WEEDS AND VEGETATION
18773,ZONING
18774,WEEDS AND VEGETATION
18775,ZONING
18776,ZONING
18777,ZONING
18778,HOUSING
18779,ZONING
18780,HOUSING
18781,ZONING
18782,BUILDING
18783,ZONING
18784,ZONING
18785,BUILDING
18786,HOUSING
18787,HOUSING
18788,ZONING
18789,ZONING
