id,Application/Permit Number,Address,Permit_Type_ID,Category_ID,Contractor_ID
49751,6341188,945 ELLIOTT AVE W,,,
49752,6341186,4578 36TH AVE W,,,
49753,6341185,2506 SW CHICAGO CT,,,
49754,6341184,401 NW 70TH ST,,,
49755,6341177,4241 21ST AVE W,,,
49756,6341121,8314 LOYAL WAY NW,,,
49757,6341167,1100 FAIRVIEW AVE N,,,
49758,6340145,4334 SW HENDERSON ST,,,
49759,6341153,100 BROADWAY E,,,
49760,6341156,7048 22ND AVE NW,,,
49761,6341134,216 NEWTON ST,,,
49762,6341150,5051 44TH AVE S,,,
49763,6341145,6547 SEWARD PARK AVE S,,,
49764,6341144,3101 WEST LAURELHURST DR NE,,,
49765,6341143,3101 WEST LAURELHURST DR NE,,,
49766,6341097,1717 S SNOQUALMIE ST,,,
49767,6341095,6013 39TH AVE SW,,,
49768,6341131,2125 ARCH PL SW,,,
49769,6341084,9041 HOLMAN RD NW,,,
49770,6340958,1122 3RD AVE,,,
49771,6341119,1215 4TH AVE,,,
49772,6341105,6851 44TH AVE NE,,,
49773,6341116,4819 S OREGON ST,,,
49774,6341111,933 27TH AVE,,,
49775,6341103,860 W NICKERSON ST,,,
49776,6341096,800 W FULTON ST,,,
49777,6340862,130 NICKERSON ST,,,
49778,6341092,1925 3RD AVE,,,
49779,6341091,1249 5TH AVE N,,,
49780,6341088,12522 6TH AVE NW,,,
49781,6341087,6815 32ND AVE NE,,,
49782,6341086,1600 15TH AVE,,,
49783,6341085,1211 2ND AVE N,,,
49784,6340937,822 12TH AVE,,,
49785,6341040,627 1ST AVE,,,
49786,6341038,1509 BROADWAY,,,
49787,6341033,3227 21ST AVE W,,,
49788,6341028,6552 EARL AVE NW,,,
49789,6341024,1608 N 46TH ST,,,
49790,6341022,1612 N 46TH ST,,,
49791,6341020,1818 8TH AVE W,,,
49792,6340927,10000 LAKE SHORE BLVD NE,,,
49793,6340946,10229 RICHWOOD AVE NW,,,
49794,6340997,427 M L KING JR WAY S,,,
49795,6340956,750 REPUBLICAN ST,,,
49796,6340959,2020 5TH AVE,,,
49797,6340996,3208 15TH AVE W,,,
49798,6340991,2315 WESTERN AVE,,,
49799,6340952,4042 44TH AVE SW,,,
49800,6340954,2864 29TH AVE W,,,
49801,6340982,1926 SW BRANDON ST,,,
49802,6340981,1926 SW BRANDON ST,,,
49803,6340974,3525 SW 100TH ST,,,
49804,6340963,912 12TH AVE,,,
49805,6340915,6812 54TH AVE NE,,,
49806,6340934,1513 41ST AVE E,,,
49807,6340916,1335 NE 106TH ST,,,
49808,6340917,1335 NE 106TH ST,,,
49809,6340924,2757 NE 96TH ST,,,
49810,6340926,2757 NE 96TH ST,,,
49811,6340925,10000 LAKE SHORE BLVD NE,,,
49812,6340929,3411 40TH AVE SW,,,
49813,6340826,11030 5TH AVE NE,,,
49814,6340868,2332 N 120TH ST,,,
49815,6340870,401 NE NORTHGATE WAY,,,
49816,6340869,1426 HARVARD AVE,,,
49817,6340835,3001 60TH AVE SW,,,
49818,6340942,1927 E CALHOUN ST,,,
49819,6340848,338 NW 88TH ST,,,
49820,6340936,900 UNIVERSITY ST,,,
49821,6340938,6001 51ST AVE NE,,,
49822,6340933,459 N 36TH ST,,,
49823,6340935,12351 HIRAM PL NE,,,
49824,6340931,5816 56TH AVE NE,,,
49825,6340279,3417 EVANSTON AVE N,,,
49826,6340881,2502 33RD AVE S,,,
49827,6340877,2538 33RD AVE S,,,
49828,6340882,120 HARVARD AVE E,,,
49829,6340878,6546 6TH AVE NW,,,
49830,6340875,312 NE 85TH ST,,,
49831,6340586,500 PINE ST,,,
49832,6340874,5605 11TH AVE NE,,,
49833,6340872,3618 28TH AVE W,,,
49834,6340867,1511 WARREN AVE N,,,
49835,6338774,6559 15TH AVE NW,,,
49836,6340034,7755 EAST MARGINAL WAY S,,,
49837,6340836,1501 4TH AVE,,,
49838,6339858,1700 23RD AVE,,,
49839,6340857,1753 NW 56TH ST,,,
49840,6340858,2455 20TH AVE E,,,
49841,6340849,1907 9TH AVE W,,,
49842,6340838,2401 UTAH AVE S,,,
49843,6340852,2720 NW ESPLANADE,,,
49844,6339657,307 WESTLAKE AVE N,,,
49845,6340850,1424 4TH AVE,,,
49846,6340846,1920 PIKE PL,,,
49847,6340845,100 REPUBLICAN ST,,,
49848,6340827,13713 42ND PL NE,,,
49849,6340825,13713 42ND PL NE,,,
49850,6340834,5947 CALIFORNIA AVE SW,,,
49851,6340831,1056 24TH AVE E,,,
49852,6340839,15 W GARFIELD ST,,,
49853,6340592,10039 SAND POINT WAY NE,,,
49854,6340820,4434A S KENYON ST,,,
49855,6340805,2016 MCGILVRA BLVD E,,,
49856,6340809,5121 S GARDEN LOOP RD,,,
49857,6340697,517 E PIKE ST,,,
49858,6340806,4018 GREENWOOD AVE N,,,
49859,6340802,2821 W GROVER ST,,,
49860,6340685,925 8TH AVE N,,,
49861,6340781,4910 BURKE AVE N,,,
49862,6340780,2260 39TH AVE E,,,
49863,6340777,5226 22ND AVE NE,,,
49864,6339080,201 S KING ST,,,
49865,6340773,6626 BEVERIDGE PL SW,,,
49866,6340766,1248 NW 126TH ST,,,
49867,6340765,6846 38TH AVE NE,,,
49868,6340763,6401 33RD AVE S,,,
49869,6340696,3849 1ST AVE S,,,
49870,6340589,4301 STONE WAY N,,,
49871,6340698,816 E PIKE ST,,,
49872,6339403,4241 23RD AVE W,,,
49873,6340694,701 PIKE ST,,,
49874,6340691,520 NE NORTHGATE WAY,,,
49875,6340679,1515 1ST AVE N,,,
49876,6340518,5019 KEYSTONE PL N,,,
49877,6340673,8307 13TH AVE NW,,,
49878,6340671,6844 43RD AVE NE,,,
49879,6340667,10000 MARINE VIEW DR SW,,,
49880,6340669,4126 15TH AVE S,,,
49881,6340664,1925 1ST AVE,,,
49882,6340657,339 RANDOLPH AVE,,,
49883,6340658,3857 2ND AVE S,,,
49884,6340606,4112 38TH AVE SW,,,
49885,6340604,4112 38TH AVE SW,,,
49886,6340603,613 NW 51ST ST,,,
49887,6340655,6301 WEST MARGINAL WAY SW,,,
49888,6340642,3217 S ORCAS ST,,,
49889,6340651,1424 4TH AVE,,,
49890,6340650,1424 4TH AVE,,,
49891,6340649,1225 S WELLER ST,,,
49892,6340618,2604 NE 137TH ST,,,
49893,6340646,9843 ARROWSMITH AVE S,,,
49894,6340616,2604 NE 137TH ST,,,
49895,6340643,13261 2ND AVE NW,,,
49896,6340640,112 NW 136TH ST,,,
49897,6340620,12509 26TH AVE NE,,,
49898,6340595,6601 ROOSEVELT WAY NE,,,
49899,6340600,7553 35TH AVE NE,,,
49900,6340593,2555 BEACON AVE S,,,
49901,6340627,500 PINE ST,,,
49902,6340588,2528 1ST AVE W,,,
49903,6340613,7806 ROOSEVELT WAY NE,,,
49904,6340611,7806 ROOSEVELT WAY NE,,,
49905,6340580,5801 SAND POINT WAY NE,,,
49906,6340579,5801 SAND POINT WAY NE,,,
49907,6340576,5801 SAND POINT WAY NE,,,
49908,6340630,999 3RD AVE,,,
49909,6340626,6556 46TH AVE NE,,,
49910,6340625,8044 9TH AVE NW,,,
49911,6340619,2622 CALIFORNIA AVE SW,,,
49912,6340617,6545 12TH AVE NW,,,
49913,6340615,2110 BIGELOW AVE N,,,
49914,6340605,8136 22ND AVE SW,,,
49915,6340599,3307 W RUFFNER ST,,,
49916,6340530,2724 1ST AVE S,,,
49917,6340217,540 NE 102ND ST,,,
49918,6340249,4113 54TH AVE SW,,,
49919,6340250,4113 54TH AVE SW,,,
49920,6340532,8030 24TH AVE NW,,,
49921,6340533,865 NW 75TH ST,,,
49922,6340539,2304 2ND AVE,,,
49923,6340538,2304 2ND AVE,,,
49924,6340509,2273 VIEWMONT WAY W,,,
49925,6340528,9230 37TH AVE S,,,
49926,6340523,3234 CALIFORNIA AVE SW,,,
49927,6340435,1441 N 34TH ST,,,
49928,6340514,8218 NORTHROP PL SW,,,
49929,6340517,8230 43RD AVE NE,,,
49930,6339856,1201 3RD AVE,,,
49931,6340510,1307 N 45TH ST,,,
49932,6339994,999 3RD AVE,,,
49933,6340442,2020 NW MARKET ST,,,
49934,6340428,8022 15TH AVE NW,,,
49935,6340508,2226 45TH AVE SW,,,
49936,6340425,7542 14TH AVE NW,,,
49937,6340423,3031 NW 64TH ST,,,
49938,6340342,10740 ASHWORTH AVE N,,,
49939,6340499,3235 44TH AVE SW,,,
49940,6340498,10066 WATERS AVE S,,,
49941,6340500,2306 28TH AVE S,,,
49942,6340494,6203 30TH AVE NE,,,
49943,6340496,8037 12TH AVE NW,,,
49944,6340493,2629 35TH AVE W,,,
49945,6340434,6713 42ND AVE SW,,,
49946,6340433,5507 S BUDD CT,,,
49947,6340491,823 YALE AVE N,,,
49948,6340488,4501 12TH AVE NE,,,
49949,6340486,4710 43RD AVE S,,,
49950,6340315,2630 25TH AVE W,,,
49951,6340480,300 5TH AVE,,,
49952,6340143,2630 25TH AVE W,,,
49953,6340479,10417 20TH AVE NE,,,
49954,6340314,4048 37TH AVE S,,,
49955,6340478,621 32ND AVE E,,,
49956,6340351,4048 37TH AVE S,,,
49957,6340354,8017 22ND AVE NW,,,
49958,6340349,134 NE 63RD ST,,,
49959,6340348,134 NE 63RD ST,,,
49960,6340346,4028 59TH AVE SW,,,
49961,6340473,7309 38TH AVE NE,,,
49962,6340235,1101 ALASKAN WAY,,,
49963,6340234,318 1ST AVE S,,,
49964,6340471,1001 NW 67TH ST,,,
49965,6340470,3733 34TH AVE SW,,,
49966,6340459,5458 LEARY AVE NW,,,
49967,6340457,721 PINE ST,,,
49968,6340456,9621 12TH AVE NW,,,
49969,6340445,3401 16TH AVE S,,,
49970,6340446,3214 34TH AVE S,,,
49971,6340430,3848 47TH AVE SW,,,
49972,6340429,915 19TH AVE E,,,
49973,6340426,6750 3RD AVE NW,,,
49974,6340424,3241 48TH AVE SW,,,
49975,6340421,2116 1ST AVE W,,,
49976,6339736,6559 15TH AVE NW,,,
49977,6338780,8022 15TH AVE NW,,,
49978,6340226,4314 13TH AVE S,,,
49979,6340227,8846 38TH AVE SW,,,
49980,6340228,4730 37TH AVE SW,,,
49981,6340231,1916 NE 68TH ST,,,
49982,6340364,6017 48TH AVE SW,,,
49983,6340362,9340 45TH AVE SW,,,
49984,6340360,2101 15TH AVE S,,,
49985,6340361,8656 38TH AVE S,,,
49986,6340248,7723 13TH AVE SW,,,
49987,6340251,8218 NORTHROP PL SW,,,
49988,6340358,14032 30TH AVE NE,,,
49989,6340247,2509 E MILLER ST,,,
49990,6340355,525 W RAYE ST,,,
49991,6340246,13020 7TH AVE NW,,,
49992,6340219,1912 E MADISON ST,,,
49993,6340339,5012 HAROLD PL NE,,,
49994,6340340,3216 NW 68TH ST,,,
49995,6340337,127 NW 54TH ST,,,
49996,6340336,4706 35TH AVE NE,,,
49997,6340325,3418 NW 65TH ST,,,
49998,6340220,2918 S GRAHAM ST,,,
49999,6340312,10414 56TH AVE S,,,
50000,6340311,2616 E INTERLAKEN BLVD,,,
50001,6340308,424 2ND AVE W,,,
50002,6340309,2826 PATTEN PL W,,,
50003,6340307,4001 32ND AVE SW,,,
50004,6340304,12506 FREMONT AVE N,,,
50005,6340301,3043 34TH AVE W,,,
50006,6340302,3841 37TH AVE SW,,,
50007,6340297,1415 41ST AVE E,,,
50008,6340293,1918 NE PACIFIC PL,,,
50009,6340291,4419 FREMONT AVE N,,,
50010,6340275,409 MAYNARD AVE S,,,
50011,6340277,409 MAYNARD AVE S,,,
50012,6340276,409 MAYNARD AVE S,,,
50013,6340209,4550 NE 94TH ST,,,
50014,6339903,6713 42ND AVE SW,,,
50015,6339886,10053 36TH AVE NE,,,
50016,6339884,13511 NORTH PARK AVE N,,,
50017,6340213,4318 SW WILLOW ST,,,
50018,6340221,4647 S CHICAGO ST,,,
50019,6339920,1024 6TH AVE S,,,
50020,6340267,4904 NE 60TH ST,,,
50021,6340254,520 PIKE ST,,,
50022,6340240,2708 S JUDKINS ST,,,
50023,6340239,613 N 47TH ST,,,
50024,6340238,8020 RAVENNA AVE NE,,,
50025,6340237,521 NE 88TH ST,,,
50026,6340236,126 N 77TH ST,,,
50027,6340225,811 NW 53RD ST,,,
50028,6340229,2151 5TH AVE W,,,
50029,6340216,601 UNION ST,,,
50030,6340222,11352 3RD AVE NE,,,
50031,6340218,14033 32ND AVE NE,,,
50032,6340215,1268 PARKSIDE DR E,,,
50033,6340175,10420 64TH AVE S,,,
50034,6339411,1100 OLIVE WAY,,,
50035,6339405,1101 MADISON ST,,,
50036,6340055,500 WALL ST,,,
50037,6335239,4811 AIRPORT WAY S,,,
50038,6339954,14275 35TH AVE NE,,,
50039,6339444,814 E PIKE ST,,,
50040,6340110,401 BROADWAY E,,,
50041,6340131,999 3RD AVE,,,
50042,6340132,999 3RD AVE,,,
50043,6340124,3262 MCCLINTOCK AVE S,,,
50044,6340123,910 SW THISTLE ST,,,
50045,6340121,4554 36TH AVE W,,,
50046,6340096,5505 17TH AVE NW,,,
50047,6340112,2518 4TH AVE,,,
50048,6340047,704 N 34TH ST,,,
50049,6339956,10749 LAKESIDE AVE NE,,,
50050,6339982,5733 39TH AVE NE,,,
50051,6339960,2315 N 38TH ST,,,
50052,6340036,2114 19TH AVE E,,,
50053,6340097,2017 30TH AVE W,,,
50054,6340095,2017 30TH AVE W,,,
50055,6340094,5200 55TH AVE S,,,
50056,6340093,350 N 102ND ST,,,
50057,6340092,8727 23RD AVE NW,,,
50058,6340090,10618 35TH AVE SW,,,
50059,6340088,4825 BEACH DR SW,,,
50060,6340083,1191 2ND AVE,,,
50061,6339909,2944 1ST AVE S,,,
50062,6340085,3311 38TH AVE W,,,
50063,6340073,11032 8TH AVE NE,,,
50064,6340071,901 5TH AVE,,,
50065,6340059,215 E BOSTON ST,,,
50066,6340058,2201 VIEWMONT WAY W,,,
50067,6340057,5905 SEWARD PARK AVE S,,,
50068,6340046,4753 47TH AVE SW,,,
50069,6339462,215 COLUMBIA ST,,,
50070,6340045,1723 NOB HILL AVE N,,,
50071,6340041,6838 19TH AVE NE,,,
50072,6339995,607 N 46TH ST,,,
50073,6339992,1109 MADISON ST,,,
50074,6339913,5130 S MYRTLE ST,,,
50075,6339912,2720 E ROY ST,,,
50076,6339911,13743 19TH AVE NE,,,
50077,6339910,2709 W BLAINE ST,,,
50078,6339789,1205 21ST AVE E,,,
50079,6339825,2522 NE 91ST ST,,,
50080,6339902,4757 45TH AVE NE,,,
50081,6339896,4757 45TH AVE NE,,,
50082,6339883,940 M L KING JR WAY S,,,
50083,6339880,940 M L KING JR WAY S,,,
50084,6339989,700 N 90TH ST,,,
50085,6339984,1206 NW CULBERTSON DR,,,
50086,6339983,1200 5TH AVE,,,
50087,6339974,2401 ELLIOTT AVE,,,
50088,6339794,6032 5TH AVE NW,,,
50089,6339961,3535 NE 113TH ST,,,
50090,6339534,2821 2ND AVE,,,
50091,6339795,7512 33RD AVE NW,,,
50092,6339796,5629 20TH AVE NE,,,
50093,6339797,8002 40TH AVE NE,,,
50094,6339798,8820 8TH AVE NE,,,
50095,6339799,6556 5TH AVE NW,,,
50096,6339800,3006 S FERDINAND ST,,,
50097,6339964,520 PIKE ST,,,
50098,6339890,3710 38TH AVE S,,,
50099,6339888,4018 WHITMAN AVE N,,,
50100,6339873,2569 8TH AVE W,,,
50101,6339782,11032 40TH AVE NE,,,
50102,6339758,4617 47TH AVE S,,,
50103,6339955,2404 E THOMAS ST,,,
50104,6339821,327 NW 89TH ST,,,
50105,6339827,3044 NE 98TH ST,,,
50106,6339942,7550 9TH AVE NW,,,
50107,6339943,11332 8TH AVE NE,,,
50108,6339939,5021 50TH AVE SW,,,
50109,6339924,1412 4TH AVE,,,
50110,6339456,2105 5TH AVE,,,
50111,6339922,1412 4TH AVE,,,
50112,6339930,2268 E HOWE ST,,,
50113,6339926,2320 W COMMODORE WAY,,,
50114,6339905,1911 2ND AVE,,,
50115,6339907,601 UNION ST,,,
50116,6337822,2006 S WELLER ST,,,
50117,6339881,929 N 35TH ST,,,
50118,6339879,10572 14TH AVE NW,,,
50119,6339876,4088 NE 87TH ST,,,
50120,6339874,6251 SYCAMORE AVE NW,,,
50121,6339807,2432 N PACIFIC ST,,,
50122,6339830,5640 36TH AVE SW,,,
50123,6339824,4907 25TH AVE NE,,,
50124,6339820,1919 N 45TH ST,,,
50125,6339822,401 TERRY AVE N,,,
50126,6336519,3005 1ST AVE,,,
50127,6335394,3800 MONTLAKE BLVD NE,,,
50128,6339793,629 37TH AVE,,,
50129,6339791,2127 QUEEN ANNE AVE N,,,
50130,6339787,1301 2ND AVE,,,
50131,6339785,1420 5TH AVE,,,
50132,6339777,116 26TH AVE,,,
50133,6339772,6921 ELLIS AVE S,,,
50134,6339762,521 NE 88TH ST,,,
50135,6339761,7426 44TH AVE SW,,,
50136,6339760,12735 42ND AVE NE,,,
50137,6339765,8136 22ND AVE SW,,,
50138,6339768,1808 28TH AVE W,,,
50139,6339767,2514 W DRAVUS ST,,,
50140,6339742,13209 6TH AVE NW,,,
50141,6339753,3421 NW 59TH ST,,,
50142,6339751,10011 BAYARD AVE NW,,,
50143,6339737,321 M L KING JR WAY,,,
50144,6339726,2710 NE 95TH ST,,,
50145,6339725,8321 29TH AVE NW,,,
50146,6339636,4843 BEACH DR SW,,,
50147,6339438,520 PIKE ST,,,
50148,6339542,3613 61ST AVE SW,,,
50149,6339434,520 PIKE ST,,,
50150,6339387,9500 RAINIER AVE S,,,
50151,6339535,2518 CONSTANCE DR W,,,
50152,6339389,9500 RAINIER AVE S,,,
50153,6339698,1528 37TH AVE E,,,
50154,6339729,201 ELLIOTT AVE W,,,
50155,6339714,3017 NW 67TH ST,,,
50156,6339713,5705 PHINNEY AVE N,,,
50157,6339527,2128 QUEEN ANNE AVE N,,,
50158,6339712,3714 S ORCAS ST,,,
50159,6339707,2860 S NEVADA ST,,,
50160,6339706,5111 48TH AVE S,,,
50161,6339663,8312 21ST AVE NW,,,
50162,6339597,701 5TH AVE,,,
50163,6339629,1515 FAIRVIEW AVE E,,,
50164,6339659,2625 NE UNIVERSITY VILLAGE ST,,,
50165,6339655,2630 NE UNIVERSITY VILLAGE ST,,,
50166,6339662,401 ELLIOTT AVE W,,,
50167,6339658,2620 NE UNIVERSITY VILLAGE ST,,,
50168,6339660,2625 NE UNIVERSITY VILLAGE ST,,,
50169,6339661,3920 STONE WAY N,,,
50170,6339656,307 WESTLAKE AVE N,,,
50171,6339664,7737 2ND AVE NE,,,
50172,6339653,4035 INTERLAKE AVE N,,,
50173,6339627,421 W HIGHLAND DR,,,
50174,6339626,421 W HIGHLAND DR,,,
50175,6339650,5511 52ND AVE S,,,
50176,6339647,5511 52ND AVE S,,,
50177,6339646,66 S HANFORD ST,,,
50178,6339648,4415 38TH AVE S,,,
50179,6339643,2751 NE 94TH ST,,,
50180,6339640,6313 15TH AVE NE,,,
50181,6339642,4217 E MCGILVRA ST,,,
50182,6339634,2200 E MADISON ST,,,
50183,6339633,825 NW 97TH ST,,,
50184,6338685,3310 3RD AVE W,,,
50185,6339623,314 S TRENTON ST,,,
50186,6339519,4531 NE 106TH ST,,,
50187,6339618,3322 59TH AVE SW,,,
50188,6337764,1201 MERCER ST,,,
50189,6337768,801 DEXTER AVE N,,,
50190,6337766,225 CEDAR ST,,,
50191,6339612,4119 CHILBERG AVE SW,,,
50192,6339522,4531 NE 106TH ST,,,
50193,6339601,7217 3RD AVE NW,,,
50194,6339588,5656 41ST AVE SW,,,
50195,6339587,12006 3RD AVE NW,,,
50196,6339585,2401 NW 98TH ST,,,
50197,6339583,2401 NW 98TH ST,,,
50198,6339550,3521 NE 110TH ST,,,
50199,6339547,3521 NE 110TH ST,,,
50200,6339552,6702 EARL AVE NW,,,
50201,6339554,6702 EARL AVE NW,,,
50202,6339581,4753 47TH AVE SW,,,
50203,6339579,3036 16TH AVE W,,,
50204,6335797,4025 13TH AVE W,,,
50205,6339567,11057 DAYTON AVE N,,,
50206,6339560,1409 39TH AVE E,,,
50207,6339565,601 S MICHIGAN ST,,,
50208,6339562,819 33RD AVE,,,
50209,6339559,1140 NE BOAT ST,,,
50210,6339538,4329 NE 56TH ST,,,
50211,6339391,4560 W CRAMER ST,,,
50212,6338690,520 PIKE ST,,,
50213,6339526,3403 34TH AVE S,,,
50214,6339525,1201 EASTLAKE AVE E,,,
50215,6339523,520 PIKE ST,,,
50216,6339043,9824 LAKE CITY WAY NE,,,
50217,6339505,7129 45TH AVE S,,,
50218,6339504,7120 39TH AVE SW,,,
50219,6339502,7113 32ND AVE S,,,
50220,6339449,7526 14TH AVE NE,,,
50221,6339450,5733 CONISTON RD NE,,,
50222,6339374,1000 FAIRVIEW AVE N,,,
50223,6339375,1201 3RD AVE,,,
50224,6339458,2105 5TH AVE,,,
50225,6339355,2359 BOYLSTON AVE E,,,
50226,6339447,1511 5TH AVE,,,
50227,6339452,507 W CROCKETT ST,,,
50228,6339448,1522 6TH AVE,,,
50229,6339445,822 12TH AVE,,,
50230,6339428,1837 NE RAVENNA BLVD,,,
50231,6339420,3400 E MARION ST,,,
50232,6339400,1913 E BLAINE ST,,,
50233,6339437,400 OCCIDENTAL AVE S,,,
50234,6338678,901 5TH AVE,,,
50235,6339431,3021 S ADAMS ST,,,
50236,6339430,5446 41ST AVE SW,,,
50237,6336159,526 19TH AVE E,,,
50238,6339422,7111 RAINIER AVE S,,,
50239,6339418,5505 17TH AVE NW,,,
50240,6339413,11011 GREENWOOD AVE N,,,
50241,6339384,1250 TAYLOR AVE N,,,
50242,6339412,2428 E MILLER ST,,,
50243,6339393,3417 EVANSTON AVE N,,,
50244,6339410,4749 41ST AVE NE,,,
50245,6339409,7769 HIGHLAND PARK WAY SW,,,
50246,6339407,3515 SW TRENTON ST,,,
50247,6339401,4521 8TH AVE NE,,,
50248,6339396,2815 2ND AVE,,,
50249,6339398,2815 2ND AVE,,,
50250,6339397,2815 2ND AVE,,,
50251,6339394,3820 CHEASTY BLVD S,,,
50252,6339385,3912 MERIDIAN AVE N,,,
50253,6339372,1768 16TH AVE S,,,
50254,6339378,3224 4TH AVE S,,,
50255,6339357,304 BELL ST,,,
50256,6339354,4404 NE 80TH ST,,,
50257,6339353,1924 EDGEMONT PL W,,,
50258,6339356,2802 NW 68TH ST,,,
50259,6339352,6727 DAYTON AVE N,,,
50260,6339346,3710 34TH AVE SW,,,
50261,6339310,901 24TH AVE S,,,
50262,6338801,1300 W NICKERSON ST,,,
50263,6338413,1527 15TH AVE,,,
50264,6339239,800 PINE ST,,,
50265,6338442,4020 E MADISON ST,,,
50266,6339327,3733 34TH AVE SW,,,
50267,6339325,815 N 47TH ST,,,
50268,6339223,1514 BROADWAY,,,
50269,6339309,7341 58TH AVE NE,,,
50270,6339276,2504 NE 134TH ST,,,
50271,6338281,1920 PIKE PL,,,
50272,6339266,2815 2ND AVE,,,
50273,6339269,9136 50TH AVE S,,,
50274,6339258,1601 5TH AVE,,,
50275,6339252,3405 19TH AVE S,,,
50276,6339251,3730 41ST AVE SW,,,
50277,6339248,2618 E OLIVE ST,,,
50278,6339247,4810 S ANGELINE ST,,,
50279,6339246,2510 BOYER AVE E,,,
50280,6339179,840 NW 65TH ST,,,
50281,6332775,4154 CALIFORNIA AVE SW,,,
50282,6339176,840 NW 65TH ST,,,
50283,6339120,2021 1ST AVE,,,
50284,6338769,925 SENECA ST,,,
50285,6339228,1521 1ST AVE S,,,
50286,6339232,4216 SW MYRTLE ST,,,
50287,6339225,2050 34TH AVE S,,,
50288,6339227,2111 1ST AVE,,,
50289,6339222,12020 EVANSTON AVE N,,,
50290,6338792,3655A DAYTON AVE N,,,
50291,6338782,2117 AURORA AVE N,,,
50292,6339149,14350 38TH AVE NE,,,
50293,6339150,6338 38TH AVE SW,,,
50294,6337893,10425 MAPLEWOOD PL SW,,,
50295,6339219,3642 35TH AVE W,,,
50296,6339221,2342 NE 92ND ST,,,
50297,6339217,4220 24TH AVE W,,,
50298,6339185,6557 GREENWOOD AVE N,,,
50299,6339187,8617 25TH AVE NE,,,
50300,6339210,40 FLORENTIA ST,,,
50301,6339214,1435 34TH AVE,,,
50302,6339206,7524 12TH AVE SW,,,
50303,6339195,701 S ORCAS ST,,,
50304,6339156,12293 CORLISS AVE N,,,
50305,6339154,12293 CORLISS AVE N,,,
50306,6339191,1401 BROADWAY,,,
50307,6339189,928 26TH AVE,,,
50308,6339159,9426 26TH AVE SW,,,
50309,6339171,1419 N 51ST ST,,,
50310,6339175,3919 W BERTONA ST,,,
50311,6339170,2306 N 58TH ST,,,
50312,6339168,2335 N 51ST ST,,,
50313,6338153,6869 WOODLAWN AVE NE,,,
50314,6339110,1265 REPUBLICAN ST,,,
50315,6338860,201 BOREN AVE N,,,
50316,6339100,8539 DENSMORE AVE N,,,
50317,6339116,1455 NW LEARY WAY,,,
50318,6339112,3053 32ND AVE W,,,
50319,6339078,8325 27TH AVE NW,,,
50320,6339066,4416 SW HENDERSON ST,,,
50321,6339068,1612 N 53RD ST,,,
50322,6339104,511 N 48TH ST,,,
50323,6339103,3733 SW WEBSTER ST,,,
50324,6339101,2655 36TH AVE W,,,
50325,6339099,2229 1ST AVE W,,,
50326,6331467,4502 42ND AVE SW,,,
50327,6336078,500 BELMONT AVE E,,,
50328,6339090,13754 AURORA AVE N,,,
50329,6339096,1414 NE 42ND ST,,,
50330,6339089,1517 11TH AVE W,,,
50331,6339088,6857 18TH AVE NE,,,
50332,6339086,2640 PERKINS LN W,,,
50333,6339087,2113 N 39TH ST,,,
50334,6339085,8435 SEWARD PARK AVE S,,,
50335,6335230,710 9TH AVE,,,
50336,6339073,2809 NW 71ST ST,,,
50337,6339041,1408 N 52ND ST,,,
50338,6339070,530 DEXTER AVE N,,,
50339,6339060,2000 2ND AVE,,,
50340,6339058,1326 5TH AVE,,,
50341,6339033,8361 BEACON AVE S,,,
50342,6339034,9715 44TH AVE NE,,,
50343,6339032,1921 30TH AVE S,,,
50344,6339030,4315 SW TRENTON ST,,,
50345,6339029,1215 4TH AVE,,,
50346,6339027,1215 4TH AVE,,,
50347,6339028,3515 SW TRENTON ST,,,
50348,6339016,4501 54TH AVE SW,,,
50349,6338697,230 BROADWAY E,,,
50350,6339014,6852 31ST AVE NE,,,
50351,6339013,4261 ROOSEVELT WAY NE,,,
50352,6338990,7046 21ST AVE NE,,,
50353,6338989,7044B 16TH AVE SW,,,
50354,6338955,12506 15TH AVE NE,,,
50355,6338953,401 NE NORTHGATE WAY,,,
50356,6338952,1510 MELROSE AVE,,,
50357,6338920,3438C 23RD AVE W,,,
50358,6338880,3438A 23RD AVE W,,,
50359,6338870,3153 S OREGON ST,,,
50360,6338872,3157 S OREGON ST,,,
50361,6338946,2123 10TH AVE W,,,
50362,6338948,2117 10TH AVE W,,,
50363,6335247,9800 4TH AVE NE,,,
50364,6338698,1912 E MADISON ST,,,
50365,6338932,3802 NE 85TH ST,,,
50366,6338940,7217 28TH AVE NW,,,
50367,6338937,1524 3RD AVE,,,
50368,6338922,10232 63RD AVE S,,,
50369,6338908,2261 12TH AVE W,,,
50370,6338923,4921 NE 65TH ST,,,
50371,6338921,10232 63RD AVE S,,,
50372,6338935,10321 RAVENNA AVE NE,,,
50373,6338760,714 TAYLOR AVE N,,,
50374,6338930,1145 10TH AVE E,,,
50375,6338669,12051 3RD AVE NW,,,
50376,6338667,12051 3RD AVE NW,,,
50377,6338639,2207 11TH AVE E,,,
50378,6338927,2700 ELLIOTT AVE,,,
50379,6336379,1600 7TH AVE,,,
50380,6337289,1700 7TH AVE,,,
50381,6338460,4800 SAND POINT WAY NE,,,
50382,6338911,9714 3RD AVE NE,,,
50383,6338909,3416 NW 57TH ST,,,
50384,6338804,3040 17TH AVE W,,,
