id,Street,Longitude,Latitude,BuildingPermit_id 
30247,911 PINE ST,-122.33137764,47.61327172,
30248,1902 N 34TH ST,-122.33497682,47.6481827,
30249,1001 4TH AVE,-122.33389399,47.60615304,
30250,8140 18TH AVE SW,-122.3575007,47.52886887,
30251,1100 9TH AVE,-122.32794469,47.60953613,
30252,3448 CASCADIA AVE S,-122.28266228,47.57103591,
30253,2821 FAIRVIEW AVE E,-122.32673939,47.64683519,
30254,308 E REPUBLICAN ST,-122.32756652,47.62332368,
30255,1321 33RD AVE S,-122.29072129,47.59164262,
30256,3448 CASCADIA AVE S,-122.28266228,47.57103591,
30257,737 OLIVE WAY,-122.33446396,47.61376378,
30258,13224 39TH AVE NE,-122.28592178,47.72538183,
30259,7019 22ND AVE NW,-122.38462317,47.68009914,
30260,725 22ND AVE,-122.30418465,47.60881344,
30261,1017 E BLAINE ST,-122.31930391,47.63486222,
30262,115 BELL ST,-122.34571049,47.61362912,
30263,6343 NE 65TH ST,-122.25927734,47.67564058,
30264,546 NE 85TH ST,-122.3209512,47.69062322,
30265,660 W EWING ST,-122.36688384,47.65402078,
30266,2642 NW 57TH ST,-122.39200245,47.67035766,
30267,2640B NW 57TH ST,-122.39196523,47.67048468,
30268,1601 5TH AVE,-122.33718625,47.61192997,
30269,2640A NW 57TH ST,-122.39196682,47.67053767,
30270,8717 31ST AVE NW,-122.39718854,47.69290504,
30271,1920 PIKE PL,-122.34252101,47.61014501,
30272,4729 36TH AVE S,-122.28809201,47.55991786,
30273,1000 SPRING ST,-122.32623295,47.61011536,
30274,2138 N 122ND ST,-122.33330969,47.71844577,
30275,4344 28TH AVE S,-122.29792644,47.56339022,
30276,3517 S LESCHI PL,-122.28706763,47.59955286,
30277,131A 25TH AVE E,-122.30014649,47.61985185,
30278,257 E HOWE ST,-122.32402904,47.63573231,
30279,707 S SNOQUALMIE ST,-122.32371666,47.56166246,
30280,1201 3RD AVE,-122.33612134,47.60723772,
30281,3600 NE 105TH ST,-122.28832728,47.7049711,
30282,1536 N 115TH ST,-122.33783193,47.71260184,
30283,401 E PIKE ST,-122.32648416,47.61386493,
30284,5400 EAST MARGINAL WAY S,-122.33693059,47.55400495,
30285,907 32ND AVE,-122.29175037,47.61063437,
30286,3626 51ST AVE SW,-122.39713166,47.57133113,
30287,6713 19TH AVE NW,-122.38135924,47.67813385,
30288,1950 6TH AVE S,-122.32512152,47.58553216,
30289,524 21ST AVE E,-122.3044392,47.62395282,
30290,9532 WALLINGFORD AVE N,-122.33623336,47.69877526,
30291,1621 21ST AVE,-122.30520518,47.61601387,
30292,8032 25TH AVE NW,-122.38842298,47.68780604,
30293,1201 3RD AVE,-122.33612134,47.60723772,
30294,8520 20TH AVE NE,-122.30629972,47.69087948,
30295,613 QUEEN ANNE AVE N,-122.35701033,47.62488618,
30296,3920 STONE WAY N,-122.34205867,47.65463146,
30297,4107 CHILBERG AVE SW,-122.40856595,47.5672167,
30298,5037 35TH AVE SW,-122.37666172,47.55632247,
30299,1207 E COLUMBIA ST,-122.31667858,47.60917712,
30300,1313 E COLUMBIA ST,-122.31450432,47.60890635,
30301,3121 S ADAMS ST,-122.29307499,47.56505618,
30302,3113 S ADAMS ST,-122.2933037,47.56506038,
30303,6713 19TH AVE NW,-122.38135924,47.67813385,
30304,4107 CHILBERG AVE SW,-122.40856595,47.5672167,
30305,10622 8TH AVE NW,-122.3658396,47.70628688,
30306,4105 CHILBERG AVE SW,-122.40847537,47.56723994,
30307,568 1ST AVE S,-122.33369863,47.59639784,
30308,1538 NW 60TH ST,-122.37791784,47.67257344,
30309,10345 11TH AVE NW,-122.37061624,47.70479195,
30310,319 NE 89TH ST,-122.32476858,47.69285376,
30311,319 NE 89TH ST,-122.32476858,47.69285376,
30312,3026 37TH AVE SW,-122.37780747,47.57659725,
30313,400 N 34TH ST,-122.35413557,47.65086607,
30314,2033 41ST AVE E,-122.27993593,47.63798229,
30315,2015 E ROY ST,-122.30527869,47.62506223,
30316,4110 EAST STEVENS WAY NE,-122.30430084,47.65691376,
30317,1024 WASHINGTON PL E,-122.29293291,47.62818444,
30318,5912 CALIFORNIA AVE SW,-122.3868406,47.54986805,
30319,2050 34TH AVE S,-122.28954022,47.5837723,
30320,2569 6TH AVE W,-122.365189,47.6425776,
30321,3615 NW 64TH ST,-122.40424318,47.67471591,
30322,2549 WARREN AVE N,-122.3548311,47.64284457,
30323,8216 15TH AVE NE,-122.31193351,47.68911752,
30324,1607 GRAND AVE,-122.28501337,47.61549667,
30325,1600 7TH AVE,-122.33431726,47.61317008,
30326,815 MERCER ST,-122.34037886,47.62405246,
30327,815 MERCER ST,-122.34037886,47.62405246,
30328,309 W REPUBLICAN ST,-122.3612154,47.62311498,
30329,122 16TH AVE E,-122.31114942,47.61896257,
30330,8708 2ND AVE NW,-122.35910564,47.69275553,
30331,11738 FREMONT AVE N,-122.34997655,47.7151515,
30332,1111 ELLIOTT AVE W,-122.37177586,47.62863802,
30333,9005 ROOSEVELT WAY NE,-122.31807986,47.69422568,
30334,1736 NW 61ST ST,-122.38056153,47.67328479,
30335,6747 21ST AVE NW,-122.38351311,47.67910988,
30336,6264 52ND AVE NE,-122.27124523,47.67557394,
30337,3232 CONKLING PL W,-122.36915139,47.64903313,
30338,75 E LYNN ST,-122.32800775,47.63949667,
30339,3328 S HOLLY PL,-122.28901503,47.54233744,
30340,6914 30TH AVE S,-122.2931615,47.5401417,
30341,2918 S FRONTENAC ST,-122.29519077,47.5401633,
30342,4100 40TH AVE SW,-122.38252465,47.56633211,
30343,10039 DENSMORE AVE N,-122.33825961,47.70265141,
30344,2915 1ST AVE S,-122.33476234,47.57719815,
30345,2128 11TH AVE W,-122.37114123,47.63860484,
30346,4770 OHIO AVE S,-122.3378747,47.55843714,
30347,7756 58TH AVE NE,-122.26618087,47.68647148,
30348,3201 3RD AVE S,-122.33034019,47.57522197,
30349,6537 40TH AVE SW,-122.38349623,47.54368417,
30350,3043 61ST AVE SW,-122.41105463,47.57649965,
30351,2323 N 122ND ST,-122.32999179,47.71683758,
30352,66 S HANFORD ST,-122.33625365,47.57595814,
30353,601 UNION ST,-122.33207691,47.610431,
30354,3400 STONE WAY N,-122.3425554,47.64868169,
30355,404 NW MARKET ST,-122.36231932,47.66887387,
30356,2323 N 122ND ST,-122.32999179,47.71683758,
30357,2611 WALNUT AVE SW,-122.38348807,47.58077659,
30358,225 CEDAR ST,-122.34891549,47.6167951,
30359,3911 CALIFORNIA AVE SW,-122.38717451,47.56887078,
30360,2323 N 122ND ST,-122.32999179,47.71683758,
30361,7508 20TH AVE NW,-122.38183787,47.68356928,
30362,2518 E LEE ST,-122.29954655,47.63144907,
30363,1723 19TH AVE,-122.30769382,47.6174261,
30364,1215 E ALOHA ST,-122.31615786,47.62633695,
30365,1600 7TH AVE,-122.33431726,47.61317008,
30366,1155 N 92ND ST,-122.34225799,47.69543789,
30367,1153 N 92ND ST,-122.34225643,47.6953532,
30368,5744 TWIN MAPLE LN NE,-122.30122722,47.67129053,
30369,7336 24TH AVE NW,-122.3872661,47.68243646,
30370,567 JOHN ST,-122.34556437,47.61957916,
30371,603 NW 50TH ST,-122.36425706,47.66485513,
30372,534 NE NORTHGATE WAY,-122.32173556,47.70881728,
30373,1210 LAKEVIEW BLVD E,-122.32462999,47.63017672,
30374,4706 CALIFORNIA AVE SW,-122.38647605,47.56083821,
30375,4203 SW ALASKA ST,-122.38590152,47.5608203,
30376,3405 36TH AVE W,-122.4039273,47.65061826,
30377,2226 45TH AVE SW,-122.38886187,47.58325305,
30378,1000 1ST AVE S,-122.33368875,47.59403763,
30379,4106 25TH AVE SW,-122.36408862,47.56629377,
30380,7462 CORLISS AVE N,-122.33016565,47.68449651,
30381,7542 33RD AVE NW,-122.3990829,47.68439791,
30382,609 NW 45TH ST,-122.36455353,47.66125235,
30383,900 4TH AVE,-122.33204966,47.60587719,
30384,8010 24TH AVE NW,-122.38727381,47.68696812,
30385,8723 DAYTON AVE N,-122.35292002,47.69308411,
30386,8719 10TH AVE S,-122.32052951,47.52512036,
30387,6722 7TH AVE NW,-122.36434871,47.67853433,
30388,133 25TH AVE E,-122.30038155,47.6199699,
30389,1101 4TH AVE,-122.33415494,47.60695433,
30390,1101 4TH AVE,-122.33415494,47.60695433,
30391,5642 11TH AVE NE,-122.31602152,47.67068368,
30392,8632 9TH AVE SW,-122.34646008,47.52546733,
30393,1429 E ALOHA ST,-122.31329268,47.62667243,
30394,1521 2ND AVE,-122.33963702,47.60976267,
30395,1500 6TH AVE,-122.33447237,47.61164537,
30396,5428 DELRIDGE WAY SW,-122.36264162,47.55282364,
30397,3551 SW SOUTHERN ST,-122.37887261,47.52959515,
30398,2400 ELLIOTT AVE,-122.3498548,47.61322345,
30399,737 S ELMGROVE ST,-122.32384718,47.53033521,
30400,5219 S GRAHAM ST,-122.26637094,47.54528945,
30401,414 STEWART ST,-122.33852983,47.61267782,
30402,6500 57TH AVE NE,-122.26791182,47.67588785,
30403,4540 SAND POINT WAY NE,-122.28559871,47.66169267,
30404,3058 19TH AVE S,-122.30726589,47.57532607,
30405,1900 W NICKERSON ST,-122.38064753,47.65561849,
30406,925 4TH AVE,-122.33320892,47.60549679,
30407,4510 SW HEINZE WAY,-122.39079776,47.55649427,
30408,2518 57TH AVE SW,-122.40494043,47.58065469,
30409,2925 WARREN AVE N,-122.35483181,47.64641906,
30410,4060 GEORGE WASHINGTON LN NE,-122.31042426,47.65644621,
30411,4029 7TH AVE NE,-122.32127839,47.6564207,
30412,4029 7TH AVE NE,-122.32127839,47.6564207,
30413,2722 GARLOUGH AVE SW,-122.39617794,47.57847802,
30414,3403 SW TRENTON ST,-122.37555602,47.52448858,
30415,8631 INVERNESS DR NE,-122.27604678,47.69211262,
30416,4205 9TH AVE NW,-122.3683175,47.65826046,
30417,2201 WESTLAKE AVE,-122.3390982,47.61811095,
30418,5249 S GRAHAM ST,-122.26510544,47.54584646,
30419,1131 32ND AVE S,-122.29189158,47.59256739,
30420,1550 N 115TH ST,-122.3369027,47.71425408,
30421,355 NW 48TH ST,-122.36312601,47.66347851,
30422,120 CROCKETT ST,-122.35481818,47.63779099,
30423,1610 11TH AVE W,-122.37139136,47.63392141,
30424,3403 SW TRENTON ST,-122.37555602,47.52448858,
30425,8330 22ND AVE NW,-122.38409757,47.68965288,
30426,2656 NE UNIVERSITY VILLAGE ST,-122.29776403,47.66364172,
30427,2400 NE 95TH ST,-122.30223624,47.69803722,
30428,1959 NE PACIFIC ST,-122.30908696,47.65034994,
30429,1100 E UNION ST,-122.31771641,47.61310152,
30430,3301 S HORTON ST,-122.29059446,47.57324717,
30431,7744 35TH AVE NE,-122.29021417,47.68609414,
30432,9432 16TH AVE SW,-122.35482636,47.51815483,
30433,153 14TH AVE,-122.31459319,47.60285134,
30434,5801 3RD AVE S,-122.33180057,47.55083198,
30435,4025 13TH AVE W,-122.37393025,47.65688309,
30436,1750 19TH AVE S,-122.30817724,47.58756658,
30437,5410 BALLARD AVE NW,-122.38501928,47.66800241,
30438,3200 37TH AVE W,-122.40449034,47.64879055,
30439,13734 37TH AVE NE,-122.28803625,47.72923952,
30440,2663 39TH AVE SW,-122.38148075,47.5798755,
30441,3302 NW 73RD ST,-122.39995725,47.68184317,
30442,3302 NW 73RD ST,-122.39995725,47.68184317,
30443,12009 11TH AVE NW,-122.370628,47.71641624,
30444,1549 NE 145TH ST,-122.31051494,47.73316034,
30445,4067 SW COLLEGE ST,-122.38356393,47.58332242,
30446,801 3RD AVE,-122.33336517,47.60431143,
30447,3210 BEACON AVE S,-122.30890558,47.57473316,
30448,331 BELLEVUE AVE E,-122.3271626,47.62183209,
30449,8520 14TH AVE S,-122.3145404,47.52664197,
30450,8805 16TH AVE SW,-122.35539076,47.52446836,
30451,8805 16TH AVE SW,-122.35539076,47.52446836,
30452,2810 S DEARBORN ST,-122.29576948,47.59621184,
30453,3817 NE 82ND ST,-122.28664732,47.68823425,
30454,7054 19TH AVE NW,-122.38085942,47.68106648,
30455,429 15TH AVE E,-122.31301335,47.62279213,
30456,333 BOREN AVE N,-122.33630945,47.62113072,
30457,3401 SW MYRTLE ST,-122.37565144,47.53887887,
30458,1111 E UNION ST,-122.31762656,47.61272366,
30459,701 5TH AVE,-122.33073506,47.60454089,
30460,701 5TH AVE,-122.33073506,47.60454089,
30461,2729 6TH AVE S,-122.32708978,47.57903312,
30462,701 N 72ND ST,-122.34967836,47.6808498,
30463,539 NE 83RD ST,-122.32123785,47.68876782,
30464,9023 2ND AVE NW,-122.35963664,47.69493764,
30465,4707 26TH AVE SW,-122.36584569,47.56085765,
30466,1501 4TH AVE,-122.3374679,47.6102272,
30467,4727 36TH AVE S,-122.28794238,47.55991144,
30468,5444 DELRIDGE WAY SW,-122.36267487,47.55238678,
30469,1510 40TH AVE,-122.2819843,47.61487433,
30470,12039 20TH AVE NE,-122.30762645,47.71697544,
30471,2960 4TH AVE S,-122.32790617,47.57587354,
30472,5424 DELRIDGE WAY SW,-122.36264996,47.55292254,
30473,11535 LAKE CITY WAY NE,-122.299557,47.71336563,
30474,2603 3RD AVE,-122.34855466,47.6165281,
30475,836 W ETRURIA ST,-122.36943985,47.64800932,
30476,6308 26TH AVE SW,-122.36546449,47.54614871,
30477,5907 LINDEN AVE N,-122.34884594,47.67204316,
30478,2001 8TH AVE,-122.33727143,47.61578904,
30479,1730 MINOR AVE,-122.32966644,47.61695645,
30480,4257 24TH AVE W,-122.38797693,47.65926854,
30481,2724 1ST AVE S,-122.33375407,47.57894035,
30482,6310 NE 74TH ST,-122.26107581,47.68285604,
30483,3531 W LAWTON CIR,-122.40325504,47.66504609,
30484,1712 LAKE WASHINGTON BLVD,-122.28152707,47.61695554,
30485,7352 58TH AVE NE,-122.26584529,47.68271474,
30486,832 NE 120TH ST,-122.31930742,47.71605156,
30487,832 NE 120TH ST,-122.31930742,47.71605156,
30488,13019 4TH AVE NW,-122.36272691,47.72398949,
30489,10336 INTERLAKE AVE N,-122.34033706,47.70436897,
30490,1704 NE COLUMBIA RD,-122.3114674,47.65106645,
30491,1135 S WEBSTER ST,-122.31789882,47.53493219,
30492,601 UNION ST,-122.33207691,47.610431,
30493,1501 17TH AVE E,-122.31013068,47.63244875,
30494,7738 11TH AVE NW,-122.3701341,47.68625663,
30495,2001 6TH AVE,-122.33872658,47.6143853,
30496,2316 BOYER AVE E,-122.31142987,47.64013349,
30497,4737 48TH AVE NE,-122.2762088,47.66419562,
30498,544 N 76TH ST,-122.35050038,47.68423486,
30499,7533 9TH AVE NW,-122.36863087,47.68428894,
30500,1012 W RAYE ST,-122.37085901,47.64325972,
30501,3405 SW GRAHAM ST,-122.37552406,47.54640926,
30502,1601 3RD AVE N,-122.3522996,47.63330023,
30503,1625 S COLUMBIAN WAY,-122.3121918,47.56225035,
30504,305 HARRISON ST,-122.35399633,47.62208508,
30505,4116 W DRAVUS ST,-122.41040516,47.64880476,
30506,1432 BROADWAY,-122.32035383,47.61390599,
30507,509 1ST AVE W,-122.35833637,47.62365288,
30508,5117 46TH AVE NE,-122.278691,47.66658589,
30509,111 20TH AVE E,-122.30634934,47.61891692,
30510,3117 S ADAMS ST,-122.29317359,47.56506086,
30511,210 26TH AVE E,-122.29830978,47.62065896,
30512,1221 MADISON ST,-122.32299334,47.60979851,
30513,210 26TH AVE E,-122.29830978,47.62065896,
30514,1200 S DEARBORN ST,-122.31622613,47.59600159,
30515,212 26TH AVE E,-122.29818984,47.62066001,
30516,214 26TH AVE E,-122.29805613,47.62066159,
30517,3828 48TH AVE NE,-122.27576097,47.65640111,
30518,539 23RD AVE S,-122.30256543,47.59677912,
30519,3924 MONTLAKE BLVD NE,-122.30134001,47.65386764,
30520,5930 30TH AVE S,-122.2934223,47.54882986,
30521,7751 SEWARD PARK AVE S,-122.26712364,47.53258211,
30522,214 NE 77TH ST,-122.32619621,47.68523105,
30523,123 N 83RD ST,-122.35693692,47.68891891,
30524,601 28TH AVE E,-122.29698843,47.62451563,
30525,4027 22ND AVE SW,-122.36145313,47.56755555,
30526,901 5TH AVE,-122.33166297,47.60616219,
30527,7332 KEEN WAY N,-122.3430029,47.68239363,
30528,3935 SW SOUTHERN ST,-122.38368062,47.52974721,
30529,5632 41ST AVE SW,-122.38398843,47.55110511,
30530,9914 64TH AVE S,-122.25326206,47.51236923,
30531,3217 11TH AVE W,-122.37174787,47.64908673,
30532,500 17TH AVE,-122.30967102,47.6070606,
30533,3228 NW 62ND ST,-122.39974859,47.67413862,
30534,8805 38TH AVE S,-122.28517564,47.52402773,
30535,719 20TH AVE E,-122.30640409,47.62581063,
30536,5043 BROOKLYN AVE NE,-122.3145442,47.66615602,
30537,5043 BROOKLYN AVE NE,-122.3145442,47.66615602,
30538,5043 BROOKLYN AVE NE,-122.3145442,47.66615602,
30539,5043 BROOKLYN AVE NE,-122.3145442,47.66615602,
30540,2371 FRANKLIN AVE E,-122.32497833,47.64180273,
30541,2371 FRANKLIN AVE E,-122.32497833,47.64180273,
30542,11533 34TH AVE NE,-122.29207622,47.71297501,
30543,5348 S KENYON ST,-122.26453206,47.53236557,
30544,2016 MCGILVRA BLVD E,-122.28048808,47.6375545,
30545,4254 NE 124TH ST,-122.28079682,47.71846492,
30546,1926B SW BRANDON ST,-122.35936889,47.55387951,
30547,6542 17TH AVE NE,-122.30953258,47.67704466,
30548,1920A SW BRANDON ST,-122.35900192,47.55387364,
30549,7334 17TH AVE NW,-122.37862281,47.68230909,
30550,1215 SW CAMBRIDGE ST,-122.35139634,47.5190377,
30551,7334 17TH AVE NW,-122.37862281,47.68230909,
30552,9551 6TH AVE NW,-122.3636609,47.69935287,
30553,7109 29TH AVE SW,-122.37010492,47.53883399,
30554,7813 12TH AVE NE,-122.31533403,47.68578549,
30555,800 CONVENTION PL,-122.33168608,47.61195348,
30556,7817 12TH AVE NE,-122.31532069,47.68588857,
30557,6533 54TH AVE NE,-122.26976222,47.6767226,
30558,3400 STONE WAY N,-122.3425554,47.64868169,
30559,849 NW 46TH ST,-122.36841238,47.66184389,
30560,3146 PORTAGE BAY PL E,-122.31872045,47.65016741,
30561,2807 32ND AVE W,-122.39919797,47.6459429,
30562,3209 15TH AVE S,-122.31365124,47.5747366,
30563,3515 S FERDINAND ST,-122.28815605,47.55769818,
30564,516 N 77TH ST,-122.35161607,47.68491599,
30565,901 3RD AVE,-122.33428775,47.60505199,
30566,9228 WALLINGFORD AVE N,-122.33616442,47.69682767,
30567,2152 N 112TH ST,-122.33175662,47.71011039,
30568,3407 AIRPORT WAY S,-122.3224022,47.5735097,
30569,601 UNION ST,-122.33207691,47.610431,
30570,6215 37TH AVE NW,-122.40498129,47.67438315,
30571,9500 RAINIER AVE S,-122.2613166,47.52126789,
30572,2309 N 65TH ST,-122.3303441,47.67578275,
30573,6263 LAKE SHORE DR S,-122.25962177,47.54524676,
30574,4042 44TH AVE SW,-122.38780592,47.56719825,
30575,8200 WALLINGFORD AVE N,-122.33554054,47.6889164,
30576,102 NW 73RD ST,-122.35819376,47.68200555,
30577,1800 NE 68TH ST,-122.30858265,47.67783418,
30578,5400 EAST MARGINAL WAY S,-122.33693059,47.55400495,
30579,344 N 104TH ST,-122.35348129,47.70453808,
30580,208 N 85TH ST,-122.35611645,47.69070164,
30581,925 N 70TH ST,-122.34608334,47.67943961,
30582,2219 N 59TH ST,-122.33099084,47.6713925,
30583,4025 E NEWTON ST,-122.28122682,47.63681279,
30584,1875 MCGILVRA BLVD E,-122.28122682,47.63681279,
30585,2207 1ST AVE,-122.34586662,47.61265295,
30586,1614 S JACKSON ST,-122.31075857,47.59938446,
30587,7511 LAKE CITY WAY NE,-122.3169442,47.68353695,
30588,716 17TH AVE E,-122.30968008,47.6257998,
30589,1499 POST AL,-122.34060421,47.60854764,
30590,5201 PHINNEY AVE N,-122.35479866,47.66653285,
30591,4139 42ND AVE SW,-122.38589122,47.56502704,
30592,1039 NE 97TH ST,-122.31607866,47.69928521,
30593,4117 38TH AVE SW,-122.3804777,47.56592831,
30594,2223 ALASKAN WAY,-122.34948695,47.61137918,
30595,8016 7TH AVE S,-122.32529263,47.53068908,
30596,4346 UNIVERSITY WAY NE,-122.31286538,47.66112124,
30597,9533 2ND AVE NW,-122.35968008,47.69884882,
30598,3821 NE 88TH ST,-122.28706776,47.69215007,
30599,2257 LOTUS AVE SW,-122.37554932,47.58308243,
30600,9551 6TH AVE NW,-122.3636609,47.69935287,
30601,4004 56TH AVE SW,-122.40349733,47.56837027,
30602,2990 4TH AVE S,-122.32848654,47.57587305,
30603,9501 4TH AVE NW,-122.36233253,47.69803892,
30604,3232 NW 60TH ST,-122.39988584,47.67237367,
30605,1104 18TH AVE,-122.30866344,47.61176099,
30606,720 OLIVE WAY,-122.33486766,47.61418477,
30607,727 18TH AVE,-122.30926469,47.60885446,
30608,2128 WAVERLY WAY E,-122.28733968,47.63861695,
30609,941 N 79TH ST,-122.34538322,47.68605384,
30610,621 12TH AVE E,-122.31703633,47.62491053,
30611,621 12TH AVE E,-122.31703633,47.62491053,
30612,1001 FAIRVIEW AVE N,-122.33174325,47.62902532,
30613,22 JOHN ST,-122.35604217,47.61989776,
30614,99 UNION ST,-122.33920467,47.60742113,
30615,711 W LEE ST,-122.36695116,47.63088586,
30616,547 S SULLIVAN ST,-122.32620438,47.52715171,
30617,3815 NE 88TH ST,-122.28706776,47.69215007,
30618,1302 NE CAMPUS PKWY,-122.31406467,47.65651683,
30619,7718 22ND AVE NE,-122.30397905,47.68540297,
30620,1704 NE COLUMBIA RD,-122.3114674,47.65106645,
30621,7718 22ND AVE NE,-122.30397905,47.68540297,
30622,800 5TH AVE,-122.33029353,47.60573523,
30623,307 NW 87TH ST,-122.36112077,47.69190052,
30624,401 E PIKE ST,-122.32648416,47.61386493,
30625,2001 28TH AVE W,-122.39343764,47.6368578,
30626,5437 32ND AVE SW,-122.37398458,47.5526581,
30627,3025 MAGNOLIA BLVD W,-122.41496673,47.64741805,
30628,5445 32ND AVE SW,-122.37396385,47.55243381,
30629,5037 HAROLD PL NE,-122.27235814,47.66567185,
30630,1527 LAKE WASHINGTON BLVD S,-122.28967836,47.58802205,
30631,4524 SUNNYSIDE AVE N,-122.3298588,47.66220332,
30632,1800 9TH AVE,-122.33304514,47.61517062,
30633,7339 KEEN WAY N,-122.34272191,47.68286055,
30634,9500 RAINIER AVE S,-122.2613166,47.52126789,
30635,6609 SW ADMIRAL WAY,-122.41700369,47.57556268,
30636,7754 46TH AVE SW,-122.39131632,47.53244808,
30637,3213 S FERDINAND ST,-122.29085928,47.55768529,
