id,Application Permit,Address,Location_id,Project_Information_id,Application_Information_id
46710,6076309,4441 FAUNTLEROY WAY SW,46710,46710,46710
44266,6076386,3623 CALIFORNIA AVE SW,44266,44266,44266
44188,6076392,4915 55TH AVE S,44188,44188,44188
44049,6076398,2332 HUGHES AVE SW,44049,44049,44049
48001,6076424,1318 E PINE ST,48001,48001,48001
48047,6076441,2410 E CHERRY ST,48047,48047,48047
50328,6076485,,50328,50328,50328
38504,6076492,9007 24TH AVE NW,38504,38504,38504
44489,6076495,616 NW 53RD ST,44489,44489,44489
47034,6076505,10115 GREENWOOD AVE N,47034,47034,47034
15511,6076514,2767 NW 85TH ST,15511,15511,15511
48836,6076540,3801 EAST MARGINAL WAY S,48836,48836,48836
44214,6076601,3015 SW JUNEAU ST,44214,44214,44214
47432,6076624,4730 48TH AVE S,47432,47432,47432
47242,6076639,1625 FEDERAL AVE E,47242,47242,47242
7963,6076671,,7963,7963,7963
43360,6076680,3701 SW CAMBRIDGE ST,43360,43360,43360
47480,6076713,2914 S MCCLELLAN ST,47480,47480,47480
49773,6076767,1900 OCCIDENTAL AVE S,49773,49773,49773
44460,6076777,12700 35TH AVE NE,44460,44460,44460
50002,6076837,1420 S TRENTON ST,50002,50002,50002
44311,6076852,2218 WESTERN AVE,44311,44311,44311
47296,6076935,2347 CALIFORNIA AVE SW,47296,47296,47296
7884,6076941,,7884,7884,7884
45267,6076946,1414 S KING ST,45267,45267,45267
47174,6076971,721 17TH AVE,47174,47174,47174
7932,6076989,,7932,7932,7932
50330,6076996,,50330,50330,50330
48269,6077034,1910 33RD AVE S,48269,48269,48269
49664,6077075,1750 22ND AVE S,49664,49664,49664
44824,6077097,4016 BURKE AVE N,44824,44824,44824
39681,6077099,3131 ELLIOTT AVE,39681,39681,39681
21360,6077122,1451 ELLIOTT AVE W,21360,21360,21360
45096,6077232,2414 43RD AVE E,45096,45096,45096
48263,6077284,2900 1ST AVE,48263,48263,48263
46765,6077285,1104 MERCER ST,46765,46765,46765
39580,6077291,1452 38TH AVE,39580,39580,39580
44248,6077330,8206 2ND AVE NE,44248,44248,44248
46486,6077416,6202 37TH AVE NE,46486,46486,46486
44463,6077457,814 14TH AVE,44463,44463,44463
43783,6077495,1131 21ST AVE S,43783,43783,43783
44393,6077542,1106 23RD AVE S,44393,44393,44393
44314,6077573,1921 3RD AVE,44314,44314,44314
39712,6077648,101 PINE ST,39712,39712,39712
44417,6077678,4067 NE 110TH ST,44417,44417,44417
44418,6077683,3512 NE 92ND ST,44418,44418,44418
15233,6077713,6416 8TH AVE NE,15233,15233,15233
38019,6077773,1801 BRADNER PL S,38019,38019,38019
44168,6077790,5933 CALIFORNIA AVE SW,44168,44168,44168
47886,6077805,840 NE 125TH ST,47886,47886,47886
50329,6077893,,50329,50329,50329
44415,6077918,1803 BRADNER PL S,44415,44415,44415
48741,6077920,1240 NE 127TH ST,48741,48741,48741
8152,6077955,,8152,8152,8152
44692,6078003,2043 N 78TH ST,44692,44692,44692
39427,6078087,1980 HARVARD AVE E,39427,39427,39427
7820,6078160,,7820,7820,7820
45415,6078168,2719 4TH AVE N,45415,45415,45415
12211,6078193,3017 NE 115TH ST,12211,12211,12211
39709,6078213,1415 12TH AVE,39709,39709,39709
44857,6078216,1707 5TH AVE N,44857,44857,44857
44459,6078259,1108 W BLAINE ST,44459,44459,44459
47758,6078304,3054 24TH AVE W,47758,47758,47758
49787,6078319,1000 8TH AVE,49787,49787,49787
46064,6078334,3231 SW RAYMOND ST,46064,46064,46064
39673,6078337,5111 S DAWSON ST,39673,39673,39673
39678,6078350,5601 RAINIER AVE S,39678,39678,39678
49548,6078352,2713 NE 94TH ST,49548,49548,49548
47919,6078364,1341 N NORTHLAKE WAY,47919,47919,47919
49858,6078376,206 SW MICHIGAN ST,49858,49858,49858
44782,6078446,700 RANDOLPH PL,44782,44782,44782
44269,6078463,709 24TH AVE S,44269,44269,44269
39665,6078535,820 18TH AVE,39665,39665,39665
39576,6078564,14 ETRURIA ST,39576,39576,39576
48350,6078580,3100 AIRPORT WAY S,48350,48350,48350
39682,6078641,100 ELLIOTT AVE W,39682,39682,39682
7644,6078698,,7644,7644,7644
44300,6078709,2513 13TH AVE S,44300,44300,44300
44027,6078710,4611 NE 110TH ST,44027,44027,44027
44298,6078734,2411 HARBOR AVE SW,44298,44298,44298
44297,6078735,5219 SHILSHOLE AVE NW,44297,44297,44297
46982,6078755,10820 BEACON AVE S,46982,46982,46982
39708,6078770,210 NW 101ST ST,39708,39708,39708
44302,6078772,4128 CALIFORNIA AVE SW,44302,44302,44302
46312,6078834,5036 25TH AVE NE,46312,46312,46312
39593,6078840,1410 N 55TH ST,39593,39593,39593
44389,6078879,5117 S MORGAN ST,44389,44389,44389
44252,6078932,12345 10TH PL NE,44252,44252,44252
48233,6078951,217 PINE ST,48233,48233,48233
47283,6078955,856 NE 56TH ST,47283,47283,47283
49728,6079041,7311 15TH AVE NW,49728,49728,49728
49065,6079084,3033 CALIFORNIA AVE SW,49065,49065,49065
44317,6079086,4816 46TH AVE SW,44317,44317,44317
44316,6079105,4816 46TH AVE SW,44316,44316,44316
43944,6079164,1110 23RD AVE S,43944,43944,43944
39561,6079224,1408 M L KING JR WAY,39561,39561,39561
48668,6079232,1201 WESTERN AVE,48668,48668,48668
43469,6079251,4614 44TH AVE S,43469,43469,43469
8073,6079255,,8073,8073,8073
47391,6079294,3319 WETMORE AVE S,47391,47391,47391
44272,6079298,1151 N 82ND ST,44272,44272,44272
44271,6079300,8111 STONE AVE N,44271,44271,44271
44270,6079327,8111 STONE AVE N,44270,44270,44270
45588,6079356,501 N 36TH ST,45588,45588,45588
39639,6079445,8512 1ST AVE NE,39639,39639,39639
38480,6079449,4833 S ORCHARD ST,38480,38480,38480
42929,6079500,202 18TH AVE E,42929,42929,42929
49832,6079526,901 FAIRVIEW AVE N,49832,49832,49832
44304,6079575,3100 SW HOLLY ST,44304,44304,44304
44392,6079597,1106 23RD AVE S,44392,44392,44392
44176,6079650,2810 SW RAYMOND ST,44176,44176,44176
46735,6079656,4339 UNIVERSITY WAY NE,46735,46735,46735
44469,6079659,4412 M L KING JR WAY S,44469,44469,44469
46182,6079660,2001 2ND AVE,46182,46182,46182
44156,6079665,2900 S MASSACHUSETTS ST,44156,44156,44156
45004,6079667,4317 PHINNEY AVE N,45004,45004,45004
49663,6079671,2411 ALASKAN WAY,49663,49663,49663
44175,6079672,2810 SW RAYMOND ST,44175,44175,44175
44174,6079673,2810 SW RAYMOND ST,44174,44174,44174
44173,6079674,2810 SW RAYMOND ST,44173,44173,44173
50327,6079700,,50327,50327,50327
39706,6079706,1910 11TH AVE W,39706,39706,39706
44193,6079727,420 PONTIUS AVE N,44193,44193,44193
47828,6079739,8764 SAND POINT WAY NE,47828,47828,47828
45195,6079741,5231 SW FOREST ST,45195,45195,45195
45933,6079796,4315 11TH AVE NW,45933,45933,45933
48403,6079802,3613 4TH AVE S,48403,48403,48403
5758,6079839,3812 INTERLAKE AVE N,5758,5758,5758
48280,6079842,801 NE 65TH ST,48280,48280,48280
48356,6079970,528 17TH AVE,48356,48356,48356
43943,6079979,8628 FAUNTLEE CREST SW,43943,43943,43943
44691,6080097,2043 N 78TH ST,44691,44691,44691
44349,6080128,2720 3RD AVE,44349,44349,44349
39692,6080148,11345 5TH AVE NE,39692,39692,39692
43476,6080149,917 NE 72ND ST,43476,43476,43476
44731,6080173,2608 NE 82ND ST,44731,44731,44731
44442,6080176,9727 WOODLAWN AVE N,44442,44442,44442
39703,6080220,8027 BEACON AVE S,39703,39703,39703
44462,6080272,4164 41ST AVE S,44462,44462,44462
48374,6080278,1450 E REPUBLICAN ST,48374,48374,48374
43995,6080303,126 15TH AVE,43995,43995,43995
44319,6080339,4824 PUGET BLVD SW,44319,44319,44319
44320,6080340,4828 PUGET BLVD SW,44320,44320,44320
44321,6080341,4832 PUGET BLVD SW,44321,44321,44321
44322,6080342,4836 PUGET BLVD SW,44322,44322,44322
44323,6080343,4840 PUGET BLVD SW,44323,44323,44323
44324,6080344,4844 PUGET BLVD SW,44324,44324,44324
44325,6080345,4848 PUGET BLVD SW,44325,44325,44325
44754,6080410,3211 PERKINS LN W,44754,44754,44754
45892,6080474,3812 E MCGILVRA ST,45892,45892,45892
44467,6080479,6380 HIGH POINT DR SW,44467,44467,44467
35986,6080548,4040 32ND AVE SW,35986,35986,35986
49272,6080562,542 1ST AVE S,49272,49272,49272
45005,6080568,6119 PHINNEY AVE N,45005,45005,45005
49153,6080647,4401 EAST MARGINAL WAY S,49153,49153,49153
9874,6080652,4560 UNIVERSITY WAY NE,9874,9874,9874
43308,6080653,711 N 94TH ST,43308,43308,43308
6759,6080682,12516 25TH AVE NE,6759,6759,6759
44789,6080761,5814 NE 77TH ST,44789,44789,44789
45554,6080763,2204 12TH AVE W,45554,45554,45554
44765,6080764,2200 12TH AVE W,44765,44765,44765
44764,6080766,2208 12TH AVE W,44764,44764,44764
39625,6080767,12018 15TH AVE NE,39625,39625,39625
47665,6080783,1522 MADRONA DR,47665,47665,47665
39702,6080785,6521 CHAPIN PL N,39702,39702,39702
45941,6080786,1401 E MADISON ST,45941,45941,45941
39623,6080787,2000 NW BLUE RIDGE DR,39623,39623,39623
39700,6080851,10532 GREENWOOD AVE N,39700,39700,39700
48944,6081081,901 FAIRVIEW AVE N,48944,48944,48944
39685,6081122,4700 NE 47TH ST,39685,39685,39685
41747,6081198,2721 25TH AVE S,41747,41747,41747
47865,6081199,2315 WESTERN AVE,47865,47865,47865
43598,6081234,2503 BEACON AVE S,43598,43598,43598
49788,6081240,1000 8TH AVE,49788,49788,49788
48693,6081320,4949 NE LAURELCREST LN,48693,48693,48693
43536,6081352,524 N 104TH ST,43536,43536,43536
49573,6081373,660 W EWING ST,49573,49573,49573
39631,6081384,2017 7TH AVE,39631,39631,39631
45952,6081432,1509 10TH AVE W,45952,45952,45952
48535,6081445,6770 EAST MARGINAL WAY S,48535,48535,48535
44301,6081449,14322 ASHWORTH AVE N,44301,44301,44301
44737,6081488,3215 NE 88TH ST,44737,44737,44737
5493,6081496,,5493,5493,5493
47057,6081511,12040 8TH AVE NE,47057,47057,47057
46187,6081514,2224 14TH AVE W,46187,46187,46187
39699,6081646,1420 5TH AVE,39699,39699,39699
43942,6081691,8628 FAUNTLEE CREST SW,43942,43942,43942
44338,6081697,556 18TH AVE,44338,44338,44338
44455,6081700,14056 19TH AVE NE,44455,44455,44455
44542,6081727,1170 REPUBLICAN ST,44542,44542,44542
15950,6081731,6721 51ST AVE S,15950,15950,15950
45060,6081738,3837 21ST AVE SW,45060,45060,45060
43463,6081792,109 NW 104TH ST,43463,43463,43463
47501,6081810,5911 21ST AVE SW,47501,47501,47501
47500,6081811,5911 21ST AVE SW,47500,47500,47500
47499,6081812,5911 21ST AVE SW,47499,47499,47499
44878,6081846,400 NE RAVENNA BLVD,44878,44878,44878
49358,6081855,4730 32ND AVE S,49358,49358,49358
43646,6081938,1945 7TH AVE W,43646,43646,43646
45805,6081942,3216 NE 45TH ST,45805,45805,45805
47309,6081965,2245 EASTLAKE AVE E,47309,47309,47309
44490,6081987,10220 1ST AVE NW,44490,44490,44490
43912,6082046,4829 SW BARTON ST,43912,43912,43912
7708,6082088,,7708,7708,7708
43537,6082095,919 27TH AVE,43537,43537,43537
49478,6082137,401 NE NORTHGATE WAY,49478,49478,49478
39650,6082143,4728 40TH AVE NE,39650,39650,39650
45578,6082150,2115 N 52ND ST,45578,45578,45578
43549,6082162,2110 E MERCER ST,43549,43549,43549
39600,6082177,3906 S PILGRIM ST,39600,39600,39600
39697,6082189,1200 SHENANDOAH DR E,39697,39697,39697
46077,6082248,4000 WHITMAN AVE N,46077,46077,46077
47110,6082255,1216 5TH AVE N,47110,47110,47110
43552,6082264,3210 NW 54TH ST,43552,43552,43552
43553,6082268,3222 NW 54TH ST,43553,43553,43553
7788,6082274,,7788,7788,7788
44118,6082295,2527 10TH AVE W,44118,44118,44118
43479,6082356,818 33RD AVE,43479,43479,43479
49199,6082358,300 PINE ST,49199,49199,49199
43554,6082387,105 5TH AVE S,43554,43554,43554
43367,6082433,1711 NE 63RD ST,43367,43367,43367
39695,6082459,4318 GREENWOOD AVE N,39695,39695,39695
46766,6082466,1275 MERCER ST,46766,46766,46766
39297,6082474,8330 DALLAS AVE S,39297,39297,39297
23395,6082476,2822 BOYER AVE E,23395,23395,23395
46656,6082520,3051 W GALER ST,46656,46656,46656
44021,6082562,112 W FLORENTIA ST,44021,44021,44021
43670,6082570,7320 35TH AVE NE,43670,43670,43670
44053,6082592,3627 1ST AVE S,44053,44053,44053
44465,6082598,2116 ALKI AVE SW,44465,44465,44465
39605,6082633,3608 COURTLAND PL S,39605,39605,39605
39691,6082647,913 NW 50TH ST,39691,39691,39691
6252,6082655,,6252,6252,6252
44218,6082681,5980 RAINIER AVE S,44218,44218,44218
44195,6082735,478 39TH AVE E,44195,44195,44195
47297,6082760,29 DRAVUS ST,47297,47297,47297
43915,6082825,1221 DENNY WAY,43915,43915,43915
43916,6082852,3053 62ND AVE SW,43916,43916,43916
46142,6082874,3661 PHINNEY AVE N,46142,46142,46142
44246,6082904,2822 NW 68TH ST,44246,44246,44246
44247,6082908,2822 NW 68TH ST,44247,44247,44247
5983,6082975,1900 43RD AVE E,5983,5983,5983
47308,6083016,2245 EASTLAKE AVE E,47308,47308,47308
45082,6083017,2501 NW 92ND ST,45082,45082,45082
43379,6083032,12319 33RD AVE NE,43379,43379,43379
7595,6083056,,7595,7595,7595
46873,6083091,2325 HARBOR AVE SW,46873,46873,46873
47662,6083099,7201 EAST MARGINAL WAY S,47662,47662,47662
47793,6083109,3813 WOODLAND PARK AVE N,47793,47793,47793
43329,6083148,5319 SW ANGELINE ST,43329,43329,43329
7548,6083155,,7548,7548,7548
6472,6083156,,6472,6472,6472
49908,6083216,860 TERRY AVE N,49908,49908,49908
39661,6083230,1001 WESTERN AVE,39661,39661,39661
46181,6083245,700 2ND AVE,46181,46181,46181
43330,6083278,6615 BEVERIDGE PL SW,43330,43330,43330
43541,6083286,5301 ROOSEVELT WAY NE,43541,43541,43541
39689,6083344,701 5TH AVE,39689,39689,39689
39454,6083355,4301 15TH AVE S,39454,39454,39454
46302,6083398,5511 2ND AVE NW,46302,46302,46302
47857,6083414,130 N 50TH ST,47857,47857,47857
43414,6083421,7303 WEST GREEN LAKE DR N,43414,43414,43414
47413,6083461,2121 45TH AVE SW,47413,47413,47413
45352,6083596,8808 AURORA AVE N,45352,45352,45352
49617,6083613,2401 ELLIOTT AVE,49617,49617,49617
5903,6083672,,5903,5903,5903
43544,6083707,3031 WESTERN AVE,43544,43544,43544
43486,6083795,2836 33RD AVE S,43486,43486,43486
47053,6083863,1018 VALLEY ST,47053,47053,47053
48197,6083935,6021 CALIFORNIA AVE SW,48197,48197,48197
43441,6083984,468 GALER ST,43441,43441,43441
43431,6084027,2641 PROSCH AVE W,43431,43431,43431
39688,6084085,9852 ARROWSMITH AVE S,39688,39688,39688
43485,6084102,1255 FEDERAL AVE E,43485,43485,43485
44146,6084129,6528A 34TH AVE NE,44146,44146,44146
43816,6084151,9306 51ST AVE S,43816,43816,43816
39653,6084265,324 BROADWAY E,39653,39653,39653
44103,6084285,357 NW 77TH ST,44103,44103,44103
46673,6084302,6621 CARLETON AVE S,46673,46673,46673
39687,6084347,8418 DELRIDGE WAY SW,39687,39687,39687
49871,6084351,420 BLANCHARD ST,49871,49871,49871
5838,6084378,,5838,5838,5838
39588,6084396,2638 58TH AVE SW,39588,39588,39588
43372,6084424,1533 25TH AVE,43372,43372,43372
44245,6084483,10001 5TH AVE NE,44245,44245,44245
47751,6084485,1255 HARRISON ST,47751,47751,47751
5618,6084497,,5618,5618,5618
43373,6084509,533 30TH AVE,43373,43373,43373
49077,6084514,400 YESLER WAY,49077,49077,49077
48337,6084576,3028 CASCADIA AVE S,48337,48337,48337
49336,6084610,2609 MOUNT ST HELENS PL S,49336,49336,49336
43305,6084633,1154 ELLIOTT AVE W,43305,43305,43305
43937,6084642,843 HIAWATHA PL S,43937,43937,43937
49117,6084659,800 STEWART ST,49117,49117,49117
38531,6084671,4951 13TH AVE S,38531,38531,38531
44068,6084719,6501 1ST AVE S,44068,44068,44068
13902,6084743,202 N 87TH ST,13902,13902,13902
44990,6084750,4010 SW FINDLAY ST,44990,44990,44990
44630,6084761,760 S PORTLAND ST,44630,44630,44630
43602,6084772,143 EUCLID AVE,43602,43602,43602
39684,6084804,5440 40TH AVE SW,39684,39684,39684
39292,6084808,324 NE 45TH ST,39292,39292,39292
43893,6084858,828 RAINIER AVE S,43893,43893,43893
39584,6084871,4501 15TH AVE NE,39584,39584,39584
43433,6084872,220 23RD AVE,43433,43433,43433
44918,6084903,8445 55TH AVE S,44918,44918,44918
48998,6084943,3214 S WASHINGTON ST,48998,48998,48998
39683,6085014,185 34TH AVE E,39683,39683,39683
47011,6085177,132 30TH AVE E,47011,47011,47011
39566,6085237,901 HARRISON ST,39566,39566,39566
43311,6085308,4224 MIDVALE AVE N,43311,43311,43311
48946,6085313,1005 SPRING ST,48946,48946,48946
47825,6085348,5744 63RD AVE NE,47825,47825,47825
49853,6085368,2401 4TH AVE,49853,49853,49853
43924,6085438,10349 LAKE SHORE BLVD NE,43924,43924,43924
50473,6085460,5400 WEST MARGINAL WAY SW,50473,50473,50473
43926,6085521,4628 46TH AVE S,43926,43926,43926
39238,6085551,1752 NW MARKET ST,39238,39238,39238
43400,6085589,5580 S 119TH ST,43400,43400,43400
47928,6085614,215 34TH AVE E,47928,47928,47928
46973,6085616,414 LAKESIDE AVE S,46973,46973,46973
49395,6085738,2820 ALKI AVE SW,49395,49395,49395
43371,6085739,3212 44TH AVE W,43371,43371,43371
44390,6085749,315 W GALER ST,44390,44390,44390
43375,6085787,2580 SW BARTON ST,43375,43375,43375
39676,6085800,500 WALL ST,39676,39676,39676
43378,6085801,4122 CASCADIA AVE S,43378,43378,43378
48245,6085808,1408 14TH AVE,48245,48245,48245
39679,6085810,4815 NE 95TH ST,39679,39679,39679
43673,6085857,9053 17TH AVE SW,43673,43673,43673
43674,6085870,1710 SW BARTON ST,43674,43674,43674
45098,6085879,5530 NE PENRITH RD,45098,45098,45098
49030,6085902,5031 UNIVERSITY WAY NE,49030,49030,49030
45314,6085944,6521 ROOSEVELT WAY NE,45314,45314,45314
49950,6085955,14054 EDGEWATER LN NE,49950,49950,49950
49987,6086021,711 2ND AVE,49987,49987,49987
39513,6086048,9747 LAKE SHORE BLVD NE,39513,39513,39513
39509,6086089,3635 41ST AVE W,39509,39509,39509
16421,6086103,3815 SW 106TH ST,16421,16421,16421
39434,6086108,3410 BURKE AVE N,39434,39434,39434
47569,6086186,4660 EAST MARGINAL WAY S,47569,47569,47569
45656,6086192,101 NE 55TH ST,45656,45656,45656
43314,6086229,9913 32ND AVE SW,43314,43314,43314
5951,6086324,,5951,5951,5951
39606,6086326,22 FLORENTIA ST,39606,39606,39606
48841,6086455,3225 EAST MARGINAL WAY S,48841,48841,48841
47681,6086469,7300 M L KING JR WAY S,47681,47681,47681
46981,6086562,4850 GREEN LAKE WAY N,46981,46981,46981
46598,6086569,3920 S KENYON ST,46598,46598,46598
43383,6086633,10543 RAVENNA AVE NE,43383,43383,43383
46508,6086648,1133 32ND AVE S,46508,46508,46508
43621,6086673,3536 S HUDSON ST,43621,43621,43621
39675,6086760,2304 50TH AVE SW,39675,39675,39675
48024,6086772,940 26TH AVE S,48024,48024,48024
47658,6086799,14037 3RD AVE NW,47658,47658,47658
43506,6086810,3824 CALIFORNIA AVE SW,43506,43506,43506
43894,6086851,5420 BALLARD AVE NW,43894,43894,43894
45055,6086869,3131 BROADWAY E,45055,45055,45055
47534,6086871,4551 S FLETCHER ST,47534,47534,47534
48274,6086879,6225 30TH AVE S,48274,48274,48274
44647,6086888,1629 MCGILVRA BLVD E,44647,44647,44647
5144,6086896,,5144,5144,5144
39636,6086906,2334 ELLIOTT AVE,39636,39636,39636
46900,6086950,5515 AIRPORT WAY S,46900,46900,46900
39546,6087000,144 28TH AVE,39546,39546,39546
43500,6087064,2203 NW 60TH ST,43500,43500,43500
39601,6087069,6901 EAST MARGINAL WAY S,39601,39601,39601
44537,6087260,1726 NW 58TH ST,44537,44537,44537
44536,6087261,1726 NW 58TH ST,44536,44536,44536
44535,6087262,1726 NW 58TH ST,44535,44535,44535
44534,6087263,1726 NW 58TH ST,44534,44534,44534
48136,6087291,2440 W COMMODORE WAY,48136,48136,48136
45884,6087321,4700 UNIVERSITY WAY NE,45884,45884,45884
45888,6087326,4736 UNIVERSITY WAY NE,45888,45888,45888
43859,6087351,4307 S WEBSTER ST,43859,43859,43859
48557,6087352,1828 YALE AVE,48557,48557,48557
9747,6087355,1709 DEXTER AVE N,9747,9747,9747
45068,6087357,1832 YALE AVE,45068,45068,45068
43675,6087370,1233 7TH AVE W,43675,43675,43675
47068,6087402,6333 1ST AVE S,47068,47068,47068
46863,6087410,2921 E REPUBLICAN ST,46863,46863,46863
4823,6087416,,4823,4823,4823
12858,6087437,3421 33RD AVE SW,12858,12858,12858
45480,6087441,3425 33RD AVE SW,45480,45480,45480
47859,6087459,12303 15TH AVE NE,47859,47859,47859
39672,6087470,5443 KIRKWOOD PL N,39672,39672,39672
43337,6087473,2430 53RD AVE SW,43337,43337,43337
43340,6087474,1615 S GRAHAM ST,43340,43340,43340
43705,6087499,2406 E PINE ST,43705,43705,43705
39671,6087519,1104 ALKI AVE SW,39671,39671,39671
4469,6087608,,4469,4469,4469
39115,6087677,2602 37TH AVE W,39115,39115,39115
39646,6087679,5601 6TH AVE S,39646,39646,39646
49293,6087684,6600 URSULA PL S,49293,49293,49293
48059,6087733,7705 10TH AVE NW,48059,48059,48059
38722,6087745,2512 EVERETT AVE E,38722,38722,38722
5540,6087759,,5540,5540,5540
39577,6087764,2909 23RD AVE S,39577,39577,39577
43604,6087775,4209 43RD AVE S,43604,43604,43604
39659,6087848,2334 ELLIOTT AVE,39659,39659,39659
48176,6087854,710 31ST AVE S,48176,48176,48176
43509,6087856,4542 48TH AVE SW,43509,43509,43509
43573,6087858,500 5TH AVE W,43573,43573,43573
39610,6087888,2811 E HARRISON ST,39610,39610,39610
39096,6087892,4406 23RD AVE SW,39096,39096,39096
46609,6087918,2845 PERKINS LN W,46609,46609,46609
4680,6087945,,4680,4680,4680
43607,6087952,9245 9TH AVE SW,43607,43607,43607
46387,6087953,5056 25TH AVE SW,46387,46387,46387
39667,6087955,,39667,39667,39667
50381,6087957,,50381,50381,50381
46212,6087977,9408 27TH AVE SW,46212,46212,46212
39660,6088000,505 OLIVE WAY,39660,39660,39660
43333,6088076,8101 AURORA AVE N,43333,43333,43333
