id,Category
877,COMMERCIAL
878,COMMERCIAL
879,SINGLE FAMILY / DUPLEX
880,SINGLE FAMILY / DUPLEX
881,SINGLE FAMILY / DUPLEX
882,SINGLE FAMILY / DUPLEX
883,SINGLE FAMILY / DUPLEX
884,SINGLE FAMILY / DUPLEX
885,COMMERCIAL
886,MULTIFAMILY
887,COMMERCIAL
888,COMMERCIAL
889,COMMERCIAL
890,SINGLE FAMILY / DUPLEX
891,SINGLE FAMILY / DUPLEX
892,SINGLE FAMILY / DUPLEX
893,COMMERCIAL
894,SINGLE FAMILY / DUPLEX
895,SINGLE FAMILY / DUPLEX
896,COMMERCIAL
897,SINGLE FAMILY / DUPLEX
898,SINGLE FAMILY / DUPLEX
899,COMMERCIAL
900,COMMERCIAL
901,MULTIFAMILY
902,SINGLE FAMILY / DUPLEX
903,MULTIFAMILY
904,SINGLE FAMILY / DUPLEX
905,SINGLE FAMILY / DUPLEX
906,SINGLE FAMILY / DUPLEX
907,MULTIFAMILY
908,SINGLE FAMILY / DUPLEX
909,SINGLE FAMILY / DUPLEX
910,SINGLE FAMILY / DUPLEX
911,COMMERCIAL
912,COMMERCIAL
913,SINGLE FAMILY / DUPLEX
914,COMMERCIAL
915,COMMERCIAL
916,SINGLE FAMILY / DUPLEX
917,SINGLE FAMILY / DUPLEX
918,SINGLE FAMILY / DUPLEX
919,SINGLE FAMILY / DUPLEX
920,SINGLE FAMILY / DUPLEX
921,MULTIFAMILY
922,MULTIFAMILY
923,COMMERCIAL
924,SINGLE FAMILY / DUPLEX
925,SINGLE FAMILY / DUPLEX
926,SINGLE FAMILY / DUPLEX
927,SINGLE FAMILY / DUPLEX
928,SINGLE FAMILY / DUPLEX
929,SINGLE FAMILY / DUPLEX
930,SINGLE FAMILY / DUPLEX
931,SINGLE FAMILY / DUPLEX
932,SINGLE FAMILY / DUPLEX
933,SINGLE FAMILY / DUPLEX
934,SINGLE FAMILY / DUPLEX
935,COMMERCIAL
936,COMMERCIAL
937,COMMERCIAL
938,COMMERCIAL
939,
940,SINGLE FAMILY / DUPLEX
941,SINGLE FAMILY / DUPLEX
942,SINGLE FAMILY / DUPLEX
943,SINGLE FAMILY / DUPLEX
944,SINGLE FAMILY / DUPLEX
945,COMMERCIAL
946,SINGLE FAMILY / DUPLEX
947,COMMERCIAL
948,SINGLE FAMILY / DUPLEX
949,SINGLE FAMILY / DUPLEX
950,SINGLE FAMILY / DUPLEX
951,COMMERCIAL
952,MULTIFAMILY
953,MULTIFAMILY
954,COMMERCIAL
955,COMMERCIAL
956,SINGLE FAMILY / DUPLEX
957,SINGLE FAMILY / DUPLEX
958,COMMERCIAL
959,COMMERCIAL
960,COMMERCIAL
961,SINGLE FAMILY / DUPLEX
962,SINGLE FAMILY / DUPLEX
963,SINGLE FAMILY / DUPLEX
964,COMMERCIAL
965,SINGLE FAMILY / DUPLEX
966,COMMERCIAL
967,SINGLE FAMILY / DUPLEX
968,MULTIFAMILY
969,SINGLE FAMILY / DUPLEX
970,SINGLE FAMILY / DUPLEX
971,SINGLE FAMILY / DUPLEX
972,SINGLE FAMILY / DUPLEX
973,SINGLE FAMILY / DUPLEX
974,COMMERCIAL
975,SINGLE FAMILY / DUPLEX
976,SINGLE FAMILY / DUPLEX
977,COMMERCIAL
978,SINGLE FAMILY / DUPLEX
979,INSTITUTIONAL
980,SINGLE FAMILY / DUPLEX
981,SINGLE FAMILY / DUPLEX
982,SINGLE FAMILY / DUPLEX
983,SINGLE FAMILY / DUPLEX
984,COMMERCIAL
985,MULTIFAMILY
986,SINGLE FAMILY / DUPLEX
987,SINGLE FAMILY / DUPLEX
988,SINGLE FAMILY / DUPLEX
989,SINGLE FAMILY / DUPLEX
990,SINGLE FAMILY / DUPLEX
991,SINGLE FAMILY / DUPLEX
992,MULTIFAMILY
993,COMMERCIAL
994,SINGLE FAMILY / DUPLEX
995,SINGLE FAMILY / DUPLEX
996,SINGLE FAMILY / DUPLEX
997,MULTIFAMILY
998,SINGLE FAMILY / DUPLEX
999,SINGLE FAMILY / DUPLEX
1000,SINGLE FAMILY / DUPLEX
1001,SINGLE FAMILY / DUPLEX
1002,SINGLE FAMILY / DUPLEX
1003,SINGLE FAMILY / DUPLEX
1004,SINGLE FAMILY / DUPLEX
1005,SINGLE FAMILY / DUPLEX
1006,SINGLE FAMILY / DUPLEX
1007,COMMERCIAL
1008,SINGLE FAMILY / DUPLEX
1009,SINGLE FAMILY / DUPLEX
1010,SINGLE FAMILY / DUPLEX
1011,COMMERCIAL
1012,SINGLE FAMILY / DUPLEX
1013,COMMERCIAL
1014,COMMERCIAL
1015,COMMERCIAL
1016,SINGLE FAMILY / DUPLEX
1017,SINGLE FAMILY / DUPLEX
1018,SINGLE FAMILY / DUPLEX
1019,SINGLE FAMILY / DUPLEX
1020,SINGLE FAMILY / DUPLEX
1021,SINGLE FAMILY / DUPLEX
1022,SINGLE FAMILY / DUPLEX
1023,SINGLE FAMILY / DUPLEX
1024,SINGLE FAMILY / DUPLEX
1025,SINGLE FAMILY / DUPLEX
1026,COMMERCIAL
1027,COMMERCIAL
1028,SINGLE FAMILY / DUPLEX
1029,SINGLE FAMILY / DUPLEX
1030,SINGLE FAMILY / DUPLEX
1031,INDUSTRIAL
1032,SINGLE FAMILY / DUPLEX
1033,SINGLE FAMILY / DUPLEX
1034,SINGLE FAMILY / DUPLEX
1035,SINGLE FAMILY / DUPLEX
1036,COMMERCIAL
1037,SINGLE FAMILY / DUPLEX
1038,SINGLE FAMILY / DUPLEX
1039,SINGLE FAMILY / DUPLEX
1040,COMMERCIAL
1041,SINGLE FAMILY / DUPLEX
1042,SINGLE FAMILY / DUPLEX
1043,SINGLE FAMILY / DUPLEX
1044,SINGLE FAMILY / DUPLEX
1045,SINGLE FAMILY / DUPLEX
1046,COMMERCIAL
1047,MULTIFAMILY
1048,MULTIFAMILY
1049,MULTIFAMILY
1050,SINGLE FAMILY / DUPLEX
1051,COMMERCIAL
1052,SINGLE FAMILY / DUPLEX
1053,COMMERCIAL
1054,MULTIFAMILY
1055,MULTIFAMILY
1056,MULTIFAMILY
1057,
1058,SINGLE FAMILY / DUPLEX
1059,SINGLE FAMILY / DUPLEX
1060,COMMERCIAL
1061,SINGLE FAMILY / DUPLEX
1062,SINGLE FAMILY / DUPLEX
1063,SINGLE FAMILY / DUPLEX
1064,COMMERCIAL
1065,COMMERCIAL
1066,SINGLE FAMILY / DUPLEX
1067,INSTITUTIONAL
1068,
1069,COMMERCIAL
1070,COMMERCIAL
1071,COMMERCIAL
1072,COMMERCIAL
1073,COMMERCIAL
1074,COMMERCIAL
1075,MULTIFAMILY
1076,SINGLE FAMILY / DUPLEX
1077,SINGLE FAMILY / DUPLEX
1078,INSTITUTIONAL
1079,SINGLE FAMILY / DUPLEX
1080,SINGLE FAMILY / DUPLEX
1081,SINGLE FAMILY / DUPLEX
1082,COMMERCIAL
1083,COMMERCIAL
1084,COMMERCIAL
1085,COMMERCIAL
1086,SINGLE FAMILY / DUPLEX
1087,COMMERCIAL
1088,COMMERCIAL
1089,COMMERCIAL
1090,SINGLE FAMILY / DUPLEX
1091,SINGLE FAMILY / DUPLEX
1092,COMMERCIAL
1093,COMMERCIAL
1094,SINGLE FAMILY / DUPLEX
1095,MULTIFAMILY
1096,SINGLE FAMILY / DUPLEX
1097,COMMERCIAL
1098,COMMERCIAL
1099,SINGLE FAMILY / DUPLEX
1100,COMMERCIAL
1101,COMMERCIAL
1102,COMMERCIAL
1103,MULTIFAMILY
1104,MULTIFAMILY
1105,MULTIFAMILY
1106,SINGLE FAMILY / DUPLEX
1107,MULTIFAMILY
1108,SINGLE FAMILY / DUPLEX
1109,COMMERCIAL
1110,COMMERCIAL
1111,SINGLE FAMILY / DUPLEX
1112,COMMERCIAL
1113,SINGLE FAMILY / DUPLEX
1114,SINGLE FAMILY / DUPLEX
1115,SINGLE FAMILY / DUPLEX
1116,COMMERCIAL
1117,COMMERCIAL
1118,SINGLE FAMILY / DUPLEX
1119,MULTIFAMILY
1120,MULTIFAMILY
1121,MULTIFAMILY
1122,MULTIFAMILY
1123,MULTIFAMILY
1124,MULTIFAMILY
1125,COMMERCIAL
1126,SINGLE FAMILY / DUPLEX
1127,SINGLE FAMILY / DUPLEX
1128,SINGLE FAMILY / DUPLEX
1129,SINGLE FAMILY / DUPLEX
1130,INSTITUTIONAL
1131,SINGLE FAMILY / DUPLEX
1132,SINGLE FAMILY / DUPLEX
1133,SINGLE FAMILY / DUPLEX
1134,MULTIFAMILY
1135,COMMERCIAL
1136,COMMERCIAL
1137,COMMERCIAL
1138,SINGLE FAMILY / DUPLEX
1139,COMMERCIAL
1140,COMMERCIAL
1141,COMMERCIAL
1142,MULTIFAMILY
1143,COMMERCIAL
1144,COMMERCIAL
1145,SINGLE FAMILY / DUPLEX
1146,SINGLE FAMILY / DUPLEX
1147,SINGLE FAMILY / DUPLEX
1148,SINGLE FAMILY / DUPLEX
1149,SINGLE FAMILY / DUPLEX
1150,COMMERCIAL
1151,SINGLE FAMILY / DUPLEX
1152,SINGLE FAMILY / DUPLEX
1153,SINGLE FAMILY / DUPLEX
1154,MULTIFAMILY
1155,SINGLE FAMILY / DUPLEX
1156,SINGLE FAMILY / DUPLEX
1157,SINGLE FAMILY / DUPLEX
1158,COMMERCIAL
1159,SINGLE FAMILY / DUPLEX
1160,MULTIFAMILY
1161,SINGLE FAMILY / DUPLEX
1162,SINGLE FAMILY / DUPLEX
1163,SINGLE FAMILY / DUPLEX
1164,COMMERCIAL
1165,COMMERCIAL
1166,SINGLE FAMILY / DUPLEX
1167,SINGLE FAMILY / DUPLEX
1168,COMMERCIAL
1169,COMMERCIAL
1170,SINGLE FAMILY / DUPLEX
1171,COMMERCIAL
1172,SINGLE FAMILY / DUPLEX
1173,SINGLE FAMILY / DUPLEX
1174,MULTIFAMILY
1175,MULTIFAMILY
1176,SINGLE FAMILY / DUPLEX
1177,SINGLE FAMILY / DUPLEX
1178,MULTIFAMILY
1179,
1180,SINGLE FAMILY / DUPLEX
1181,COMMERCIAL
1182,COMMERCIAL
1183,COMMERCIAL
1184,COMMERCIAL
1185,SINGLE FAMILY / DUPLEX
1186,COMMERCIAL
1187,SINGLE FAMILY / DUPLEX
1188,COMMERCIAL
1189,MULTIFAMILY
1190,SINGLE FAMILY / DUPLEX
1191,COMMERCIAL
1192,SINGLE FAMILY / DUPLEX
1193,COMMERCIAL
1194,SINGLE FAMILY / DUPLEX
1195,MULTIFAMILY
1196,MULTIFAMILY
1197,INSTITUTIONAL
1198,SINGLE FAMILY / DUPLEX
1199,INDUSTRIAL
1200,COMMERCIAL
1201,SINGLE FAMILY / DUPLEX
1202,COMMERCIAL
1203,COMMERCIAL
1204,SINGLE FAMILY / DUPLEX
1205,COMMERCIAL
1206,SINGLE FAMILY / DUPLEX
1207,SINGLE FAMILY / DUPLEX
1208,COMMERCIAL
1209,SINGLE FAMILY / DUPLEX
1210,SINGLE FAMILY / DUPLEX
1211,SINGLE FAMILY / DUPLEX
1212,COMMERCIAL
1213,
1214,COMMERCIAL
1215,SINGLE FAMILY / DUPLEX
1216,SINGLE FAMILY / DUPLEX
1217,SINGLE FAMILY / DUPLEX
1218,SINGLE FAMILY / DUPLEX
1219,SINGLE FAMILY / DUPLEX
1220,SINGLE FAMILY / DUPLEX
1221,SINGLE FAMILY / DUPLEX
1222,SINGLE FAMILY / DUPLEX
1223,SINGLE FAMILY / DUPLEX
1224,SINGLE FAMILY / DUPLEX
1225,SINGLE FAMILY / DUPLEX
1226,SINGLE FAMILY / DUPLEX
1227,SINGLE FAMILY / DUPLEX
1228,INDUSTRIAL
1229,COMMERCIAL
1230,MULTIFAMILY
1231,COMMERCIAL
1232,INDUSTRIAL
1233,MULTIFAMILY
1234,SINGLE FAMILY / DUPLEX
1235,MULTIFAMILY
1236,SINGLE FAMILY / DUPLEX
1237,COMMERCIAL
1238,SINGLE FAMILY / DUPLEX
1239,SINGLE FAMILY / DUPLEX
1240,COMMERCIAL
1241,COMMERCIAL
1242,COMMERCIAL
1243,SINGLE FAMILY / DUPLEX
1244,COMMERCIAL
1245,SINGLE FAMILY / DUPLEX
1246,
1247,
1248,SINGLE FAMILY / DUPLEX
1249,SINGLE FAMILY / DUPLEX
1250,MULTIFAMILY
1251,COMMERCIAL
1252,COMMERCIAL
1253,SINGLE FAMILY / DUPLEX
1254,COMMERCIAL
1255,SINGLE FAMILY / DUPLEX
1256,COMMERCIAL
1257,MULTIFAMILY
1258,SINGLE FAMILY / DUPLEX
1259,MULTIFAMILY
1260,SINGLE FAMILY / DUPLEX
1261,SINGLE FAMILY / DUPLEX
1262,COMMERCIAL
1263,
1264,SINGLE FAMILY / DUPLEX
1265,SINGLE FAMILY / DUPLEX
1266,SINGLE FAMILY / DUPLEX
1267,SINGLE FAMILY / DUPLEX
1268,
1269,SINGLE FAMILY / DUPLEX
1270,SINGLE FAMILY / DUPLEX
1271,SINGLE FAMILY / DUPLEX
1272,SINGLE FAMILY / DUPLEX
1273,SINGLE FAMILY / DUPLEX
1274,MULTIFAMILY
1275,COMMERCIAL
1276,SINGLE FAMILY / DUPLEX
1277,COMMERCIAL
1278,SINGLE FAMILY / DUPLEX
1279,SINGLE FAMILY / DUPLEX
1280,SINGLE FAMILY / DUPLEX
1281,COMMERCIAL
1282,COMMERCIAL
1283,SINGLE FAMILY / DUPLEX
1284,SINGLE FAMILY / DUPLEX
1285,MULTIFAMILY
1286,MULTIFAMILY
1287,COMMERCIAL
1288,COMMERCIAL
1289,COMMERCIAL
1290,SINGLE FAMILY / DUPLEX
1291,SINGLE FAMILY / DUPLEX
1292,COMMERCIAL
1293,INSTITUTIONAL
1294,INSTITUTIONAL
1295,COMMERCIAL
1296,
1297,SINGLE FAMILY / DUPLEX
1298,SINGLE FAMILY / DUPLEX
1299,SINGLE FAMILY / DUPLEX
1300,SINGLE FAMILY / DUPLEX
1301,SINGLE FAMILY / DUPLEX
1302,SINGLE FAMILY / DUPLEX
1303,COMMERCIAL
1304,SINGLE FAMILY / DUPLEX
1305,SINGLE FAMILY / DUPLEX
1306,SINGLE FAMILY / DUPLEX
1307,SINGLE FAMILY / DUPLEX
1308,SINGLE FAMILY / DUPLEX
1309,SINGLE FAMILY / DUPLEX
1310,SINGLE FAMILY / DUPLEX
1311,COMMERCIAL
1312,SINGLE FAMILY / DUPLEX
1313,COMMERCIAL
1314,SINGLE FAMILY / DUPLEX
1315,COMMERCIAL
1316,SINGLE FAMILY / DUPLEX
1317,SINGLE FAMILY / DUPLEX
1318,SINGLE FAMILY / DUPLEX
1319,SINGLE FAMILY / DUPLEX
1320,SINGLE FAMILY / DUPLEX
1321,COMMERCIAL
1322,COMMERCIAL
1323,SINGLE FAMILY / DUPLEX
1324,SINGLE FAMILY / DUPLEX
1325,SINGLE FAMILY / DUPLEX
1326,SINGLE FAMILY / DUPLEX
1327,SINGLE FAMILY / DUPLEX
1328,SINGLE FAMILY / DUPLEX
1329,MULTIFAMILY
1330,
1331,SINGLE FAMILY / DUPLEX
1332,SINGLE FAMILY / DUPLEX
1333,SINGLE FAMILY / DUPLEX
1334,COMMERCIAL
1335,COMMERCIAL
1336,SINGLE FAMILY / DUPLEX
1337,COMMERCIAL
1338,COMMERCIAL
1339,SINGLE FAMILY / DUPLEX
1340,SINGLE FAMILY / DUPLEX
1341,SINGLE FAMILY / DUPLEX
1342,SINGLE FAMILY / DUPLEX
1343,SINGLE FAMILY / DUPLEX
1344,SINGLE FAMILY / DUPLEX
1345,MULTIFAMILY
1346,SINGLE FAMILY / DUPLEX
1347,MULTIFAMILY
1348,MULTIFAMILY
1349,MULTIFAMILY
1350,COMMERCIAL
1351,SINGLE FAMILY / DUPLEX
1352,SINGLE FAMILY / DUPLEX
1353,MULTIFAMILY
1354,SINGLE FAMILY / DUPLEX
1355,SINGLE FAMILY / DUPLEX
1356,SINGLE FAMILY / DUPLEX
1357,COMMERCIAL
1358,SINGLE FAMILY / DUPLEX
1359,COMMERCIAL
1360,INSTITUTIONAL
1361,COMMERCIAL
1362,SINGLE FAMILY / DUPLEX
1363,
1364,SINGLE FAMILY / DUPLEX
1365,COMMERCIAL
1366,SINGLE FAMILY / DUPLEX
1367,SINGLE FAMILY / DUPLEX
1368,SINGLE FAMILY / DUPLEX
1369,SINGLE FAMILY / DUPLEX
1370,SINGLE FAMILY / DUPLEX
1371,SINGLE FAMILY / DUPLEX
1372,SINGLE FAMILY / DUPLEX
1373,SINGLE FAMILY / DUPLEX
1374,SINGLE FAMILY / DUPLEX
1375,SINGLE FAMILY / DUPLEX
1376,SINGLE FAMILY / DUPLEX
1377,SINGLE FAMILY / DUPLEX
1378,SINGLE FAMILY / DUPLEX
1379,SINGLE FAMILY / DUPLEX
1380,SINGLE FAMILY / DUPLEX
1381,SINGLE FAMILY / DUPLEX
1382,SINGLE FAMILY / DUPLEX
1383,SINGLE FAMILY / DUPLEX
1384,COMMERCIAL
1385,SINGLE FAMILY / DUPLEX
1386,SINGLE FAMILY / DUPLEX
1387,SINGLE FAMILY / DUPLEX
1388,SINGLE FAMILY / DUPLEX
1389,COMMERCIAL
1390,SINGLE FAMILY / DUPLEX
1391,SINGLE FAMILY / DUPLEX
1392,COMMERCIAL
1393,SINGLE FAMILY / DUPLEX
1394,SINGLE FAMILY / DUPLEX
1395,SINGLE FAMILY / DUPLEX
1396,COMMERCIAL
1397,SINGLE FAMILY / DUPLEX
1398,SINGLE FAMILY / DUPLEX
1399,SINGLE FAMILY / DUPLEX
1400,SINGLE FAMILY / DUPLEX
1401,COMMERCIAL
1402,SINGLE FAMILY / DUPLEX
1403,SINGLE FAMILY / DUPLEX
1404,SINGLE FAMILY / DUPLEX
1405,SINGLE FAMILY / DUPLEX
1406,SINGLE FAMILY / DUPLEX
1407,
1408,SINGLE FAMILY / DUPLEX
1409,COMMERCIAL
1410,COMMERCIAL
1411,COMMERCIAL
1412,COMMERCIAL
1413,COMMERCIAL
1414,SINGLE FAMILY / DUPLEX
1415,SINGLE FAMILY / DUPLEX
1416,SINGLE FAMILY / DUPLEX
1417,MULTIFAMILY
1418,SINGLE FAMILY / DUPLEX
1419,MULTIFAMILY
1420,COMMERCIAL
1421,SINGLE FAMILY / DUPLEX
1422,COMMERCIAL
1423,COMMERCIAL
1424,COMMERCIAL
1425,COMMERCIAL
1426,SINGLE FAMILY / DUPLEX
1427,SINGLE FAMILY / DUPLEX
1428,MULTIFAMILY
1429,MULTIFAMILY
1430,SINGLE FAMILY / DUPLEX
1431,SINGLE FAMILY / DUPLEX
1432,INDUSTRIAL
1433,SINGLE FAMILY / DUPLEX
1434,SINGLE FAMILY / DUPLEX
1435,COMMERCIAL
1436,SINGLE FAMILY / DUPLEX
1437,SINGLE FAMILY / DUPLEX
1438,SINGLE FAMILY / DUPLEX
1439,SINGLE FAMILY / DUPLEX
1440,COMMERCIAL
1441,COMMERCIAL
1442,SINGLE FAMILY / DUPLEX
1443,COMMERCIAL
1444,SINGLE FAMILY / DUPLEX
1445,SINGLE FAMILY / DUPLEX
1446,COMMERCIAL
1447,COMMERCIAL
1448,SINGLE FAMILY / DUPLEX
1449,SINGLE FAMILY / DUPLEX
1450,
1451,SINGLE FAMILY / DUPLEX
1452,SINGLE FAMILY / DUPLEX
1453,SINGLE FAMILY / DUPLEX
1454,MULTIFAMILY
1455,SINGLE FAMILY / DUPLEX
1456,SINGLE FAMILY / DUPLEX
1457,SINGLE FAMILY / DUPLEX
1458,COMMERCIAL
1459,SINGLE FAMILY / DUPLEX
1460,SINGLE FAMILY / DUPLEX
1461,COMMERCIAL
1462,
1463,MULTIFAMILY
1464,SINGLE FAMILY / DUPLEX
1465,SINGLE FAMILY / DUPLEX
1466,SINGLE FAMILY / DUPLEX
1467,SINGLE FAMILY / DUPLEX
1468,INSTITUTIONAL
1469,SINGLE FAMILY / DUPLEX
1470,SINGLE FAMILY / DUPLEX
1471,SINGLE FAMILY / DUPLEX
1472,COMMERCIAL
1473,SINGLE FAMILY / DUPLEX
1474,COMMERCIAL
1475,SINGLE FAMILY / DUPLEX
1476,SINGLE FAMILY / DUPLEX
1477,SINGLE FAMILY / DUPLEX
1478,SINGLE FAMILY / DUPLEX
1479,INSTITUTIONAL
1480,COMMERCIAL
1481,SINGLE FAMILY / DUPLEX
1482,SINGLE FAMILY / DUPLEX
1483,SINGLE FAMILY / DUPLEX
1484,SINGLE FAMILY / DUPLEX
1485,SINGLE FAMILY / DUPLEX
1486,SINGLE FAMILY / DUPLEX
1487,SINGLE FAMILY / DUPLEX
1488,COMMERCIAL
1489,COMMERCIAL
1490,COMMERCIAL
1491,COMMERCIAL
1492,SINGLE FAMILY / DUPLEX
1493,MULTIFAMILY
1494,MULTIFAMILY
1495,
1496,COMMERCIAL
1497,COMMERCIAL
1498,SINGLE FAMILY / DUPLEX
1499,COMMERCIAL
1500,MULTIFAMILY
1501,SINGLE FAMILY / DUPLEX
1502,SINGLE FAMILY / DUPLEX
1503,SINGLE FAMILY / DUPLEX
1504,SINGLE FAMILY / DUPLEX
1505,COMMERCIAL
1506,COMMERCIAL
1507,SINGLE FAMILY / DUPLEX
1508,SINGLE FAMILY / DUPLEX
1509,COMMERCIAL
1510,SINGLE FAMILY / DUPLEX
1511,SINGLE FAMILY / DUPLEX
1512,SINGLE FAMILY / DUPLEX
1513,SINGLE FAMILY / DUPLEX
1514,SINGLE FAMILY / DUPLEX
1515,SINGLE FAMILY / DUPLEX
1516,INSTITUTIONAL
1517,COMMERCIAL
1518,SINGLE FAMILY / DUPLEX
1519,COMMERCIAL
1520,SINGLE FAMILY / DUPLEX
1521,SINGLE FAMILY / DUPLEX
1522,SINGLE FAMILY / DUPLEX
1523,COMMERCIAL
1524,SINGLE FAMILY / DUPLEX
1525,SINGLE FAMILY / DUPLEX
1526,COMMERCIAL
1527,COMMERCIAL
1528,COMMERCIAL
1529,SINGLE FAMILY / DUPLEX
1530,SINGLE FAMILY / DUPLEX
1531,SINGLE FAMILY / DUPLEX
1532,COMMERCIAL
1533,SINGLE FAMILY / DUPLEX
1534,COMMERCIAL
1535,SINGLE FAMILY / DUPLEX
1536,INDUSTRIAL
1537,SINGLE FAMILY / DUPLEX
1538,SINGLE FAMILY / DUPLEX
1539,COMMERCIAL
1540,MULTIFAMILY
1541,MULTIFAMILY
1542,SINGLE FAMILY / DUPLEX
1543,SINGLE FAMILY / DUPLEX
1544,COMMERCIAL
1545,SINGLE FAMILY / DUPLEX
1546,SINGLE FAMILY / DUPLEX
1547,INSTITUTIONAL
1548,SINGLE FAMILY / DUPLEX
1549,SINGLE FAMILY / DUPLEX
1550,SINGLE FAMILY / DUPLEX
1551,SINGLE FAMILY / DUPLEX
1552,COMMERCIAL
1553,SINGLE FAMILY / DUPLEX
1554,SINGLE FAMILY / DUPLEX
1555,SINGLE FAMILY / DUPLEX
1556,SINGLE FAMILY / DUPLEX
1557,COMMERCIAL
1558,SINGLE FAMILY / DUPLEX
1559,COMMERCIAL
1560,COMMERCIAL
1561,COMMERCIAL
1562,COMMERCIAL
1563,SINGLE FAMILY / DUPLEX
1564,SINGLE FAMILY / DUPLEX
1565,SINGLE FAMILY / DUPLEX
1566,SINGLE FAMILY / DUPLEX
1567,COMMERCIAL
1568,COMMERCIAL
1569,INSTITUTIONAL
1570,COMMERCIAL
1571,SINGLE FAMILY / DUPLEX
1572,MULTIFAMILY
1573,SINGLE FAMILY / DUPLEX
1574,SINGLE FAMILY / DUPLEX
1575,SINGLE FAMILY / DUPLEX
1576,SINGLE FAMILY / DUPLEX
1577,SINGLE FAMILY / DUPLEX
1578,SINGLE FAMILY / DUPLEX
1579,SINGLE FAMILY / DUPLEX
1580,SINGLE FAMILY / DUPLEX
1581,SINGLE FAMILY / DUPLEX
1582,SINGLE FAMILY / DUPLEX
1583,SINGLE FAMILY / DUPLEX
1584,COMMERCIAL
1585,INSTITUTIONAL
1586,COMMERCIAL
1587,SINGLE FAMILY / DUPLEX
1588,INSTITUTIONAL
1589,COMMERCIAL
1590,MULTIFAMILY
1591,SINGLE FAMILY / DUPLEX
1592,SINGLE FAMILY / DUPLEX
1593,SINGLE FAMILY / DUPLEX
1594,COMMERCIAL
1595,SINGLE FAMILY / DUPLEX
1596,COMMERCIAL
1597,MULTIFAMILY
1598,MULTIFAMILY
1599,INSTITUTIONAL
1600,MULTIFAMILY
1601,MULTIFAMILY
1602,SINGLE FAMILY / DUPLEX
1603,SINGLE FAMILY / DUPLEX
1604,SINGLE FAMILY / DUPLEX
1605,SINGLE FAMILY / DUPLEX
1606,SINGLE FAMILY / DUPLEX
1607,SINGLE FAMILY / DUPLEX
1608,COMMERCIAL
1609,SINGLE FAMILY / DUPLEX
1610,SINGLE FAMILY / DUPLEX
1611,SINGLE FAMILY / DUPLEX
1612,SINGLE FAMILY / DUPLEX
1613,MULTIFAMILY
1614,SINGLE FAMILY / DUPLEX
1615,COMMERCIAL
1616,COMMERCIAL
1617,SINGLE FAMILY / DUPLEX
1618,SINGLE FAMILY / DUPLEX
1619,SINGLE FAMILY / DUPLEX
1620,SINGLE FAMILY / DUPLEX
1621,SINGLE FAMILY / DUPLEX
1622,SINGLE FAMILY / DUPLEX
1623,SINGLE FAMILY / DUPLEX
1624,SINGLE FAMILY / DUPLEX
1625,SINGLE FAMILY / DUPLEX
1626,COMMERCIAL
1627,SINGLE FAMILY / DUPLEX
1628,SINGLE FAMILY / DUPLEX
1629,COMMERCIAL
1630,SINGLE FAMILY / DUPLEX
1631,COMMERCIAL
1632,COMMERCIAL
1633,COMMERCIAL
1634,SINGLE FAMILY / DUPLEX
1635,COMMERCIAL
1636,COMMERCIAL
1637,SINGLE FAMILY / DUPLEX
1638,COMMERCIAL
1639,INSTITUTIONAL
1640,COMMERCIAL
1641,SINGLE FAMILY / DUPLEX
1642,SINGLE FAMILY / DUPLEX
1643,SINGLE FAMILY / DUPLEX
1644,SINGLE FAMILY / DUPLEX
1645,SINGLE FAMILY / DUPLEX
1646,SINGLE FAMILY / DUPLEX
1647,COMMERCIAL
1648,SINGLE FAMILY / DUPLEX
1649,SINGLE FAMILY / DUPLEX
1650,SINGLE FAMILY / DUPLEX
1651,SINGLE FAMILY / DUPLEX
1652,SINGLE FAMILY / DUPLEX
1653,COMMERCIAL
1654,COMMERCIAL
1655,SINGLE FAMILY / DUPLEX
1656,COMMERCIAL
1657,COMMERCIAL
1658,COMMERCIAL
1659,COMMERCIAL
1660,COMMERCIAL
1661,SINGLE FAMILY / DUPLEX
1662,SINGLE FAMILY / DUPLEX
1663,MULTIFAMILY
1664,MULTIFAMILY
1665,MULTIFAMILY
1666,COMMERCIAL
1667,SINGLE FAMILY / DUPLEX
1668,COMMERCIAL
1669,COMMERCIAL
1670,SINGLE FAMILY / DUPLEX
1671,SINGLE FAMILY / DUPLEX
1672,SINGLE FAMILY / DUPLEX
1673,SINGLE FAMILY / DUPLEX
1674,SINGLE FAMILY / DUPLEX
1675,SINGLE FAMILY / DUPLEX
1676,COMMERCIAL
1677,COMMERCIAL
1678,MULTIFAMILY
1679,SINGLE FAMILY / DUPLEX
1680,COMMERCIAL
1681,MULTIFAMILY
1682,COMMERCIAL
1683,COMMERCIAL
1684,COMMERCIAL
1685,INSTITUTIONAL
1686,MULTIFAMILY
1687,SINGLE FAMILY / DUPLEX
1688,COMMERCIAL
1689,COMMERCIAL
1690,MULTIFAMILY
1691,SINGLE FAMILY / DUPLEX
1692,SINGLE FAMILY / DUPLEX
1693,COMMERCIAL
1694,COMMERCIAL
1695,COMMERCIAL
1696,SINGLE FAMILY / DUPLEX
1697,COMMERCIAL
1698,SINGLE FAMILY / DUPLEX
1699,SINGLE FAMILY / DUPLEX
1700,SINGLE FAMILY / DUPLEX
