id,last_inspection_result,current_status
888,PASSED,VOLUNTARY COMPLIANCE
889,PASSED,ENFORCED COMPLIANCE
890,FAILED,OPEN
891,FAILED,OPEN
892,FAILED,OPEN
893,PASSED,ENFORCED COMPLIANCE
894,FAILED,OPEN
895,PASSED,ENFORCED COMPLIANCE
896,FAILED,ENFORCED COMPLIANCE
897,PASSED,ENFORCED COMPLIANCE
898,PASSED,ENFORCED COMPLIANCE
899,PASSED,ENFORCED COMPLIANCE
900,PASSED,VOLUNTARY COMPLIANCE
901,PASSED,ADMINISTRATIVE CLOSURE
902,PASSED,ENFORCED COMPLIANCE
903,FAILED,OPEN
904,FAILED,OPEN
905,PASSED,VOLUNTARY COMPLIANCE
906,FAILED,OPEN
907,FAILED,OPEN
908,,OPEN
909,FAILED,OPEN
910,PASSED,ENFORCED COMPLIANCE
911,PASSED,ENFORCED COMPLIANCE
912,FAILED,OPEN
913,PASSED,VOLUNTARY COMPLIANCE
914,FAILED,OPEN
915,PASSED,VOLUNTARY COMPLIANCE
916,FAILED,OPEN
917,PASSED,VOLUNTARY COMPLIANCE
918,FAILED,OPEN
919,FAILED,OPEN
920,PASSED,ADMINISTRATIVE CLOSURE
921,PASSED,VOLUNTARY COMPLIANCE
922,FAILED,OPEN
923,FAILED,OPEN
924,PASSED,ENFORCED COMPLIANCE
925,FAILED,OPEN
926,PASSED,ENFORCED COMPLIANCE
927,PASSED,ENFORCED COMPLIANCE
928,,OPEN
929,PASSED,VOLUNTARY COMPLIANCE
930,PASSED,VOLUNTARY COMPLIANCE
931,FAILED,OPEN
932,FAILED,OPEN
933,PASSED,OPEN
934,FAILED,OPEN
935,FAILED,OPEN
936,FAILED,OPEN
937,,VOLUNTARY COMPLIANCE
938,FAILED,VOLUNTARY COMPLIANCE
939,PASSED,VOLUNTARY COMPLIANCE
940,FAILED,OPEN
941,FAILED,OPEN
942,PASSED,VOLUNTARY COMPLIANCE
943,FAILED,OPEN
944,PASSED,OPEN
945,FAILED,OPEN
946,PASSED,VOLUNTARY COMPLIANCE
947,FAILED,OPEN
948,FAILED,OPEN
949,,OPEN
950,,OPEN
951,,ADMINISTRATIVE CLOSURE
952,FAILED,OPEN
953,PASSED,VOLUNTARY COMPLIANCE
954,PASSED,VOLUNTARY COMPLIANCE
955,FAILED,OPEN
956,PASSED,ADMINISTRATIVE CLOSURE
957,PASSED,VOLUNTARY COMPLIANCE
958,FAILED,OPEN
959,FAILED,ADMINISTRATIVE CLOSURE
960,,OPEN
961,FAILED,OPEN
962,FAILED,OPEN
963,PASSED,VOLUNTARY COMPLIANCE
964,PASSED,VOLUNTARY COMPLIANCE
965,PASSED,ENFORCED COMPLIANCE
966,PASSED,VOLUNTARY COMPLIANCE
967,PASSED,VOLUNTARY COMPLIANCE
968,PASSED,VOLUNTARY COMPLIANCE
969,PASSED,VOLUNTARY COMPLIANCE
970,PASSED,VOLUNTARY COMPLIANCE
971,FAILED,OPEN
972,PASSED,VOLUNTARY COMPLIANCE
973,PASSED,VOLUNTARY COMPLIANCE
974,PASSED,VOLUNTARY COMPLIANCE
975,PASSED,ENFORCED COMPLIANCE
976,PASSED,VOLUNTARY COMPLIANCE
977,PASSED,VOLUNTARY COMPLIANCE
978,PASSED,ENFORCED COMPLIANCE
979,PASSED,VOLUNTARY COMPLIANCE
980,FAILED,OPEN
981,PASSED,ENFORCED COMPLIANCE
982,PASSED,VOLUNTARY COMPLIANCE
983,PASSED,VOLUNTARY COMPLIANCE
984,PASSED,VOLUNTARY COMPLIANCE
985,FAILED,OPEN
986,,OPEN
987,PASSED,ENFORCED COMPLIANCE
988,PASSED,ENFORCED COMPLIANCE
989,PASSED,VOLUNTARY COMPLIANCE
990,FAILED,OPEN
991,FAILED,OPEN
992,FAILED,OPEN
993,PASSED,ENFORCED COMPLIANCE
994,FAILED,OPEN
995,PASSED,ENFORCED COMPLIANCE
996,FAILED,OPEN
997,PASSED,ENFORCED COMPLIANCE
998,FAILED,OPEN
999,,OPEN
1000,PASSED,VOLUNTARY COMPLIANCE
1001,PASSED,VOLUNTARY COMPLIANCE
1002,PASSED,VOLUNTARY COMPLIANCE
1003,PASSED,VOLUNTARY COMPLIANCE
1004,FAILED,OPEN
1005,FAILED,OPEN
1006,FAILED,ENFORCED COMPLIANCE
1007,PASSED,VOLUNTARY COMPLIANCE
1008,PASSED,VOLUNTARY COMPLIANCE
1009,FAILED,OPEN
1010,FAILED,OPEN
1011,PASSED,VOLUNTARY COMPLIANCE
1012,PASSED,ENFORCED COMPLIANCE
1013,FAILED,OPEN
1014,FAILED,VOLUNTARY COMPLIANCE
1015,FAILED,OPEN
1016,FAILED,OPEN
1017,FAILED,VOLUNTARY COMPLIANCE
1018,FAILED,OPEN
1019,FAILED,OPEN
1020,FAILED,OPEN
1021,FAILED,OPEN
1022,PASSED,ENFORCED COMPLIANCE
1023,PASSED,ENFORCED COMPLIANCE
1024,FAILED,OPEN
1025,FAILED,OPEN
1026,FAILED,OPEN
1027,PASSED,ADMINISTRATIVE CLOSURE
1028,PASSED,VOLUNTARY COMPLIANCE
1029,PASSED,ENFORCED COMPLIANCE
1030,PASSED,ENFORCED COMPLIANCE
1031,PASSED,ENFORCED COMPLIANCE
1032,,OPEN
1033,PASSED,ENFORCED COMPLIANCE
1034,PASSED,VOLUNTARY COMPLIANCE
1035,PASSED,VOLUNTARY COMPLIANCE
1036,PASSED,ENFORCED COMPLIANCE
1037,PASSED,VOLUNTARY COMPLIANCE
1038,PASSED,ENFORCED COMPLIANCE
1039,PASSED,VOLUNTARY COMPLIANCE
1040,PASSED,ENFORCED COMPLIANCE
1041,PASSED,VOLUNTARY COMPLIANCE
1042,PASSED,ENFORCED COMPLIANCE
1043,PASSED,ENFORCED COMPLIANCE
1044,PASSED,ENFORCED COMPLIANCE
1045,PASSED,VOLUNTARY COMPLIANCE
1046,FAILED,OPEN
1047,,OPEN
1048,PASSED,ENFORCED COMPLIANCE
1049,PASSED,VOLUNTARY COMPLIANCE
1050,FAILED,OPEN
1051,PASSED,ENFORCED COMPLIANCE
1052,PASSED,ADMINISTRATIVE CLOSURE
1053,PASSED,VOLUNTARY COMPLIANCE
1054,PASSED,ENFORCED COMPLIANCE
1055,PASSED,ENFORCED COMPLIANCE
1056,FAILED,VOLUNTARY COMPLIANCE
1057,FAILED,OPEN
1058,PASSED,ENFORCED COMPLIANCE
1059,PASSED,VOLUNTARY COMPLIANCE
1060,FAILED,OPEN
1061,,OPEN
1062,PASSED,VOLUNTARY COMPLIANCE
1063,PASSED,VOLUNTARY COMPLIANCE
1064,FAILED,OPEN
1065,PASSED,VOLUNTARY COMPLIANCE
1066,FAILED,OPEN
1067,PASSED,VOLUNTARY COMPLIANCE
1068,PASSED,ENFORCED COMPLIANCE
1069,,OPEN
1070,PASSED,ENFORCED COMPLIANCE
1071,,VOLUNTARY COMPLIANCE
1072,PASSED,VOLUNTARY COMPLIANCE
1073,PASSED,VOLUNTARY COMPLIANCE
1074,PASSED,VOLUNTARY COMPLIANCE
1075,PASSED,VOLUNTARY COMPLIANCE
1076,,VOLUNTARY COMPLIANCE
1077,PASSED,ENFORCED COMPLIANCE
1078,PASSED,VOLUNTARY COMPLIANCE
1079,,OPEN
1080,FAILED,OPEN
1081,PASSED,ENFORCED COMPLIANCE
1082,,ADMINISTRATIVE CLOSURE
1083,PASSED,VOLUNTARY COMPLIANCE
1084,FAILED,OPEN
1085,FAILED,OPEN
1086,PASSED,VOLUNTARY COMPLIANCE
1087,PASSED,ADMINISTRATIVE CLOSURE
1088,FAILED,ENFORCED COMPLIANCE
1089,PASSED,ENFORCED COMPLIANCE
1090,PASSED,ENFORCED COMPLIANCE
1091,FAILED,OPEN
1092,PASSED,ADMINISTRATIVE CLOSURE
1093,PASSED,VOLUNTARY COMPLIANCE
1094,FAILED,OPEN
1095,PASSED,VOLUNTARY COMPLIANCE
1096,PASSED,ENFORCED COMPLIANCE
1097,PASSED,ENFORCED COMPLIANCE
1098,PASSED,VOLUNTARY COMPLIANCE
1099,PASSED,ENFORCED COMPLIANCE
1100,PASSED,ENFORCED COMPLIANCE
1101,,OPEN
1102,PASSED,VOLUNTARY COMPLIANCE
1103,PASSED,VOLUNTARY COMPLIANCE
1104,PASSED,VOLUNTARY COMPLIANCE
1105,PASSED,VOLUNTARY COMPLIANCE
1106,PASSED,VOLUNTARY COMPLIANCE
1107,,VOLUNTARY COMPLIANCE
1108,,ADMINISTRATIVE CLOSURE
1109,,ADMINISTRATIVE CLOSURE
1110,PASSED,VOLUNTARY COMPLIANCE
1111,PASSED,VOLUNTARY COMPLIANCE
1112,PASSED,ENFORCED COMPLIANCE
1113,PASSED,VOLUNTARY COMPLIANCE
1114,PASSED,VOLUNTARY COMPLIANCE
1115,PASSED,ENFORCED COMPLIANCE
1116,FAILED,OPEN
1117,FAILED,OPEN
1118,FAILED,OPEN
1119,,OPEN
1120,PASSED,VOLUNTARY COMPLIANCE
1121,PASSED,ENFORCED COMPLIANCE
1122,,OPEN
1123,PASSED,VOLUNTARY COMPLIANCE
1124,FAILED,OPEN
1125,,VOLUNTARY COMPLIANCE
1126,,OPEN
1127,FAILED,OPEN
1128,,OPEN
1129,PASSED,ENFORCED COMPLIANCE
1130,PASSED,VOLUNTARY COMPLIANCE
1131,PASSED,VOLUNTARY COMPLIANCE
1132,,VOLUNTARY COMPLIANCE
1133,,OPEN
1134,PASSED,ENFORCED COMPLIANCE
1135,PASSED,VOLUNTARY COMPLIANCE
1136,PASSED,VOLUNTARY COMPLIANCE
1137,PASSED,ENFORCED COMPLIANCE
1138,FAILED,OPEN
1139,PASSED,ENFORCED COMPLIANCE
1140,FAILED,OPEN
1141,FAILED,OPEN
1142,FAILED,OPEN
1143,PASSED,VOLUNTARY COMPLIANCE
1144,FAILED,OPEN
1145,PASSED,VOLUNTARY COMPLIANCE
1146,FAILED,OPEN
1147,FAILED,OPEN
1148,PASSED,ADMINISTRATIVE CLOSURE
1149,PASSED,ENFORCED COMPLIANCE
1150,FAILED,OPEN
1151,PASSED,VOLUNTARY COMPLIANCE
1152,PASSED,VOLUNTARY COMPLIANCE
1153,,ADMINISTRATIVE CLOSURE
1154,FAILED,OPEN
1155,FAILED,OPEN
1156,PASSED,ENFORCED COMPLIANCE
1157,FAILED,OPEN
1158,PASSED,ENFORCED COMPLIANCE
1159,FAILED,OPEN
1160,PASSED,ADMINISTRATIVE CLOSURE
1161,PASSED,ADMINISTRATIVE CLOSURE
1162,FAILED,OPEN
1163,PASSED,ENFORCED COMPLIANCE
1164,PASSED,VOLUNTARY COMPLIANCE
1165,PASSED,VOLUNTARY COMPLIANCE
1166,PASSED,VOLUNTARY COMPLIANCE
1167,PASSED,VOLUNTARY COMPLIANCE
1168,PASSED,OPEN
1169,PASSED,ENFORCED COMPLIANCE
1170,PASSED,VOLUNTARY COMPLIANCE
1171,PASSED,ENFORCED COMPLIANCE
1172,PASSED,VOLUNTARY COMPLIANCE
1173,FAILED,OPEN
1174,PASSED,VOLUNTARY COMPLIANCE
1175,FAILED,OPEN
1176,FAILED,OPEN
1177,FAILED,OPEN
1178,,OPEN
1179,FAILED,OPEN
1180,PASSED,VOLUNTARY COMPLIANCE
1181,FAILED,OPEN
1182,PASSED,VOLUNTARY COMPLIANCE
1183,PASSED,VOLUNTARY COMPLIANCE
1184,FAILED,OPEN
1185,,ADMINISTRATIVE CLOSURE
1186,PASSED,VOLUNTARY COMPLIANCE
1187,PASSED,ENFORCED COMPLIANCE
1188,PASSED,ENFORCED COMPLIANCE
1189,PASSED,VOLUNTARY COMPLIANCE
1190,FAILED,VOLUNTARY COMPLIANCE
1191,PASSED,ENFORCED COMPLIANCE
1192,,VOLUNTARY COMPLIANCE
1193,FAILED,VOLUNTARY COMPLIANCE
1194,FAILED,OPEN
1195,,OPEN
1196,PASSED,VOLUNTARY COMPLIANCE
1197,FAILED,OPEN
1198,PASSED,VOLUNTARY COMPLIANCE
1199,PASSED,ENFORCED COMPLIANCE
1200,FAILED,OPEN
1201,FAILED,OPEN
1202,PASSED,VOLUNTARY COMPLIANCE
1203,,ADMINISTRATIVE CLOSURE
1204,PASSED,VOLUNTARY COMPLIANCE
1205,FAILED,OPEN
1206,PASSED,ENFORCED COMPLIANCE
1207,PASSED,ENFORCED COMPLIANCE
1208,,ADMINISTRATIVE CLOSURE
1209,PASSED,ENFORCED COMPLIANCE
1210,PASSED,ENFORCED COMPLIANCE
1211,PASSED,OPEN
1212,PASSED,VOLUNTARY COMPLIANCE
1213,PASSED,VOLUNTARY COMPLIANCE
1214,FAILED,OPEN
1215,PASSED,ENFORCED COMPLIANCE
1216,PASSED,ADMINISTRATIVE CLOSURE
1217,PASSED,VOLUNTARY COMPLIANCE
1218,,OPEN
1219,,OPEN
1220,,OPEN
1221,FAILED,OPEN
1222,,VOLUNTARY COMPLIANCE
1223,PASSED,ENFORCED COMPLIANCE
1224,PASSED,VOLUNTARY COMPLIANCE
1225,,OPEN
1226,PASSED,ENFORCED COMPLIANCE
1227,,OPEN
1228,FAILED,OPEN
1229,PASSED,ENFORCED COMPLIANCE
1230,PASSED,VOLUNTARY COMPLIANCE
1231,PASSED,ENFORCED COMPLIANCE
1232,PASSED,VOLUNTARY COMPLIANCE
1233,FAILED,OPEN
1234,FAILED,OPEN
1235,FAILED,OPEN
1236,PASSED,ENFORCED COMPLIANCE
1237,PASSED,ENFORCED COMPLIANCE
1238,PASSED,ENFORCED COMPLIANCE
1239,,VOLUNTARY COMPLIANCE
1240,,VOLUNTARY COMPLIANCE
1241,FAILED,OPEN
1242,PASSED,ENFORCED COMPLIANCE
1243,,VOLUNTARY COMPLIANCE
1244,FAILED,OPEN
1245,PASSED,VOLUNTARY COMPLIANCE
1246,FAILED,OPEN
1247,FAILED,OPEN
1248,PASSED,VOLUNTARY COMPLIANCE
1249,,VOLUNTARY COMPLIANCE
1250,FAILED,OPEN
1251,PASSED,VOLUNTARY COMPLIANCE
1252,FAILED,OPEN
1253,PASSED,ENFORCED COMPLIANCE
1254,PASSED,VOLUNTARY COMPLIANCE
1255,PASSED,VOLUNTARY COMPLIANCE
1256,PASSED,VOLUNTARY COMPLIANCE
1257,PASSED,VOLUNTARY COMPLIANCE
1258,PASSED,VOLUNTARY COMPLIANCE
1259,PASSED,VOLUNTARY COMPLIANCE
1260,PASSED,VOLUNTARY COMPLIANCE
1261,PASSED,VOLUNTARY COMPLIANCE
1262,PASSED,VOLUNTARY COMPLIANCE
1263,FAILED,OPEN
1264,PASSED,ENFORCED COMPLIANCE
1265,PASSED,VOLUNTARY COMPLIANCE
1266,PASSED,ENFORCED COMPLIANCE
1267,FAILED,OPEN
1268,FAILED,OPEN
1269,,ADMINISTRATIVE CLOSURE
1270,PASSED,ENFORCED COMPLIANCE
1271,FAILED,OPEN
1272,FAILED,OPEN
1273,FAILED,OPEN
1274,PASSED,VOLUNTARY COMPLIANCE
1275,PASSED,VOLUNTARY COMPLIANCE
1276,PASSED,VOLUNTARY COMPLIANCE
1277,FAILED,OPEN
1278,FAILED,OPEN
1279,PASSED,VOLUNTARY COMPLIANCE
1280,PASSED,VOLUNTARY COMPLIANCE
1281,PASSED,VOLUNTARY COMPLIANCE
1282,,VOLUNTARY COMPLIANCE
1283,FAILED,ADMINISTRATIVE CLOSURE
1284,FAILED,ADMINISTRATIVE CLOSURE
1285,PASSED,ENFORCED COMPLIANCE
1286,PASSED,VOLUNTARY COMPLIANCE
1287,PASSED,ENFORCED COMPLIANCE
1288,FAILED,OPEN
1289,FAILED,OPEN
1290,FAILED,ADMINISTRATIVE CLOSURE
1291,PASSED,VOLUNTARY COMPLIANCE
1292,FAILED,OPEN
1293,PASSED,VOLUNTARY COMPLIANCE
1294,,OPEN
1295,FAILED,OPEN
1296,PASSED,VOLUNTARY COMPLIANCE
1297,FAILED,OPEN
1298,PASSED,ENFORCED COMPLIANCE
1299,PASSED,VOLUNTARY COMPLIANCE
1300,PASSED,OPEN
1301,FAILED,OPEN
1302,FAILED,OPEN
1303,FAILED,OPEN
1304,FAILED,OPEN
1305,PASSED,VOLUNTARY COMPLIANCE
1306,PASSED,VOLUNTARY COMPLIANCE
1307,PASSED,VOLUNTARY COMPLIANCE
1308,,OPEN
1309,,OPEN
1310,,OPEN
1311,,OPEN
1312,,OPEN
1313,,OPEN
1314,,OPEN
1315,,OPEN
1316,,OPEN
1317,FAILED,COMPLAINT/APPLICATN WITHDRAWN
1318,PASSED,ENFORCED COMPLIANCE
1319,FAILED,OPEN
1320,PASSED,ENFORCED COMPLIANCE
1321,FAILED,OPEN
1322,FAILED,OPEN
1323,,OPEN
1324,FAILED,OPEN
1325,FAILED,OPEN
1326,PASSED,ENFORCED COMPLIANCE
1327,PASSED,ENFORCED COMPLIANCE
1328,FAILED,OPEN
1329,,VOLUNTARY COMPLIANCE
1330,FAILED,OPEN
1331,,OPEN
1332,PASSED,OPEN
1333,PASSED,VOLUNTARY COMPLIANCE
1334,PASSED,ENFORCED COMPLIANCE
1335,FAILED,OPEN
1336,PASSED,VOLUNTARY COMPLIANCE
1337,PASSED,VOLUNTARY COMPLIANCE
1338,PASSED,VOLUNTARY COMPLIANCE
1339,FAILED,OPEN
1340,FAILED,OPEN
1341,FAILED,OPEN
1342,,OPEN
1343,FAILED,OPEN
1344,FAILED,OPEN
1345,PASSED,ENFORCED COMPLIANCE
1346,FAILED,OPEN
1347,,OPEN
1348,,VOLUNTARY COMPLIANCE
1349,PASSED,ENFORCED COMPLIANCE
1350,PASSED,ENFORCED COMPLIANCE
1351,PASSED,ENFORCED COMPLIANCE
1352,FAILED,OPEN
1353,PASSED,ENFORCED COMPLIANCE
1354,FAILED,OPEN
1355,FAILED,OPEN
1356,PASSED,ENFORCED COMPLIANCE
1357,PASSED,ENFORCED COMPLIANCE
1358,PASSED,VOLUNTARY COMPLIANCE
1359,PASSED,VOLUNTARY COMPLIANCE
1360,PASSED,ENFORCED COMPLIANCE
1361,FAILED,OPEN
1362,,VOLUNTARY COMPLIANCE
1363,PASSED,VOLUNTARY COMPLIANCE
1364,PASSED,VOLUNTARY COMPLIANCE
1365,FAILED,ADMINISTRATIVE CLOSURE
1366,PASSED,VOLUNTARY COMPLIANCE
1367,FAILED,OPEN
1368,PASSED,VOLUNTARY COMPLIANCE
1369,FAILED,OPEN
1370,PASSED,VOLUNTARY COMPLIANCE
1371,FAILED,ADMINISTRATIVE CLOSURE
1372,PASSED,ADMINISTRATIVE CLOSURE
1373,PASSED,ENFORCED COMPLIANCE
1374,FAILED,ADMINISTRATIVE CLOSURE
1375,PASSED,VOLUNTARY COMPLIANCE
1376,FAILED,CLOSED
1377,FAILED,CLOSED
1378,PASSED,ENFORCED COMPLIANCE
1379,PASSED,VOLUNTARY COMPLIANCE
1380,FAILED,OPEN
1381,PASSED,VOLUNTARY COMPLIANCE
1382,PASSED,ENFORCED COMPLIANCE
1383,PASSED,VOLUNTARY COMPLIANCE
1384,FAILED,ADMINISTRATIVE CLOSURE
1385,FAILED,OPEN
1386,,OPEN
1387,PASSED,OPEN
1388,FAILED,OPEN
1389,FAILED,OPEN
1390,FAILED,OPEN
1391,PASSED,OPEN
1392,PASSED,ENFORCED COMPLIANCE
1393,PASSED,VOLUNTARY COMPLIANCE
1394,PASSED,ENFORCED COMPLIANCE
1395,PASSED,VOLUNTARY COMPLIANCE
1396,PASSED,VOLUNTARY COMPLIANCE
1397,PASSED,VOLUNTARY COMPLIANCE
1398,FAILED,OPEN
1399,FAILED,OPEN
1400,FAILED,OPEN
1401,PASSED,VOLUNTARY COMPLIANCE
1402,PASSED,VOLUNTARY COMPLIANCE
1403,FAILED,OPEN
1404,FAILED,OPEN
1405,FAILED,OPEN
1406,,OPEN
1407,,OPEN
1408,,OPEN
1409,PASSED,VOLUNTARY COMPLIANCE
1410,FAILED,ADMINISTRATIVE CLOSURE
1411,PASSED,ENFORCED COMPLIANCE
1412,PASSED,VOLUNTARY COMPLIANCE
1413,PASSED,ENFORCED COMPLIANCE
1414,PASSED,ADMINISTRATIVE CLOSURE
1415,PASSED,ENFORCED COMPLIANCE
1416,PASSED,VOLUNTARY COMPLIANCE
1417,PASSED,ENFORCED COMPLIANCE
1418,PASSED,ADMINISTRATIVE CLOSURE
1419,PASSED,ENFORCED COMPLIANCE
1420,PASSED,ENFORCED COMPLIANCE
1421,PASSED,VOLUNTARY COMPLIANCE
1422,PASSED,VOLUNTARY COMPLIANCE
1423,FAILED,ADMINISTRATIVE CLOSURE
1424,PASSED,ENFORCED COMPLIANCE
1425,PASSED,ENFORCED COMPLIANCE
1426,PASSED,VOLUNTARY COMPLIANCE
1427,PASSED,VOLUNTARY COMPLIANCE
1428,PASSED,ENFORCED COMPLIANCE
1429,PASSED,ENFORCED COMPLIANCE
1430,FAILED,OPEN
1431,FAILED,OPEN
1432,FAILED,ADMINISTRATIVE CLOSURE
1433,PASSED,VOLUNTARY COMPLIANCE
1434,PASSED,VOLUNTARY COMPLIANCE
1435,PASSED,OPEN
1436,PASSED,VOLUNTARY COMPLIANCE
1437,PASSED,ENFORCED COMPLIANCE
1438,PASSED,VOLUNTARY COMPLIANCE
1439,PASSED,OPEN
1440,PASSED,OPEN
1441,FAILED,OPEN
1442,PASSED,VOLUNTARY COMPLIANCE
1443,PASSED,ENFORCED COMPLIANCE
1444,PASSED,VOLUNTARY COMPLIANCE
1445,PASSED,ADMINISTRATIVE CLOSURE
1446,FAILED,OPEN
1447,PASSED,VOLUNTARY COMPLIANCE
1448,,VOLUNTARY COMPLIANCE
1449,PASSED,ENFORCED COMPLIANCE
1450,PASSED,VOLUNTARY COMPLIANCE
1451,FAILED,OPEN
1452,PASSED,OPEN
1453,PASSED,ENFORCED COMPLIANCE
1454,PASSED,ENFORCED COMPLIANCE
1455,,VOLUNTARY COMPLIANCE
1456,FAILED,OPEN
1457,PASSED,VOLUNTARY COMPLIANCE
1458,PASSED,VOLUNTARY COMPLIANCE
1459,,OPEN
1460,PASSED,ENFORCED COMPLIANCE
1461,PASSED,ENFORCED COMPLIANCE
1462,FAILED,OPEN
1463,,VOLUNTARY COMPLIANCE
1464,PASSED,VOLUNTARY COMPLIANCE
1465,PASSED,VOLUNTARY COMPLIANCE
1466,PASSED,VOLUNTARY COMPLIANCE
1467,PASSED,ENFORCED COMPLIANCE
1468,PASSED,ENFORCED COMPLIANCE
1469,PASSED,ENFORCED COMPLIANCE
1470,PASSED,ENFORCED COMPLIANCE
1471,PASSED,ENFORCED COMPLIANCE
1472,FAILED,OPEN
1473,,ADMINISTRATIVE CLOSURE
1474,FAILED,OPEN
1475,PASSED,VOLUNTARY COMPLIANCE
1476,PASSED,VOLUNTARY COMPLIANCE
1477,FAILED,OPEN
1478,FAILED,OPEN
1479,PASSED,VOLUNTARY COMPLIANCE
1480,FAILED,ADMINISTRATIVE CLOSURE
1481,PASSED,VOLUNTARY COMPLIANCE
1482,PASSED,VOLUNTARY COMPLIANCE
1483,FAILED,OPEN
1484,PASSED,ENFORCED COMPLIANCE
1485,FAILED,VOLUNTARY COMPLIANCE
1486,FAILED,OPEN
1487,PASSED,VOLUNTARY COMPLIANCE
1488,PASSED,VOLUNTARY COMPLIANCE
1489,FAILED,OPEN
1490,PASSED,ENFORCED COMPLIANCE
1491,PASSED,ENFORCED COMPLIANCE
1492,PASSED,OPEN
1493,FAILED,ADMINISTRATIVE CLOSURE
1494,,VOLUNTARY COMPLIANCE
1495,,ADMINISTRATIVE CLOSURE
1496,,ADMINISTRATIVE CLOSURE
1497,,VOLUNTARY COMPLIANCE
1498,FAILED,OPEN
1499,PASSED,ENFORCED COMPLIANCE
1500,PASSED,VOLUNTARY COMPLIANCE
1501,FAILED,OPEN
1502,PASSED,ENFORCED COMPLIANCE
1503,PASSED,ENFORCED COMPLIANCE
1504,PASSED,ENFORCED COMPLIANCE
1505,PASSED,VOLUNTARY COMPLIANCE
1506,FAILED,OPEN
1507,,OPEN
1508,PASSED,ENFORCED COMPLIANCE
1509,PASSED,ENFORCED COMPLIANCE
1510,FAILED,OPEN
1511,PASSED,ENFORCED COMPLIANCE
1512,PASSED,ENFORCED COMPLIANCE
1513,FAILED,OPEN
1514,PASSED,VOLUNTARY COMPLIANCE
1515,PASSED,VOLUNTARY COMPLIANCE
1516,PASSED,ENFORCED COMPLIANCE
1517,FAILED,OPEN
1518,PASSED,ENFORCED COMPLIANCE
1519,PASSED,VOLUNTARY COMPLIANCE
1520,FAILED,OPEN
1521,PASSED,ENFORCED COMPLIANCE
1522,,OPEN
1523,PASSED,ENFORCED COMPLIANCE
1524,PASSED,VOLUNTARY COMPLIANCE
1525,PASSED,ENFORCED COMPLIANCE
1526,PASSED,ENFORCED COMPLIANCE
1527,PASSED,VOLUNTARY COMPLIANCE
1528,PASSED,ENFORCED COMPLIANCE
1529,PASSED,VOLUNTARY COMPLIANCE
1530,PASSED,VOLUNTARY COMPLIANCE
1531,PASSED,VOLUNTARY COMPLIANCE
1532,PASSED,VOLUNTARY COMPLIANCE
1533,FAILED,OPEN
1534,FAILED,OPEN
1535,PASSED,VOLUNTARY COMPLIANCE
1536,PASSED,ENFORCED COMPLIANCE
1537,PASSED,VOLUNTARY COMPLIANCE
1538,PASSED,ENFORCED COMPLIANCE
1539,FAILED,OPEN
1540,FAILED,OPEN
1541,FAILED,ADMINISTRATIVE CLOSURE
1542,PASSED,ENFORCED COMPLIANCE
1543,PASSED,VOLUNTARY COMPLIANCE
1544,PASSED,ENFORCED COMPLIANCE
1545,FAILED,OPEN
1546,PASSED,ENFORCED COMPLIANCE
1547,PASSED,ENFORCED COMPLIANCE
1548,FAILED,OPEN
1549,FAILED,OPEN
1550,FAILED,OPEN
1551,FAILED,OPEN
1552,FAILED,OPEN
1553,FAILED,OPEN
1554,FAILED,ADMINISTRATIVE CLOSURE
1555,FAILED,OPEN
1556,PASSED,ADMINISTRATIVE CLOSURE
1557,FAILED,OPEN
1558,FAILED,OPEN
1559,PASSED,VOLUNTARY COMPLIANCE
1560,PASSED,VOLUNTARY COMPLIANCE
1561,PASSED,VOLUNTARY COMPLIANCE
1562,FAILED,OPEN
1563,PASSED,VOLUNTARY COMPLIANCE
1564,PASSED,ENFORCED COMPLIANCE
1565,PASSED,ENFORCED COMPLIANCE
1566,FAILED,OPEN
1567,PASSED,VOLUNTARY COMPLIANCE
1568,PASSED,VOLUNTARY COMPLIANCE
1569,PASSED,VOLUNTARY COMPLIANCE
1570,PASSED,VOLUNTARY COMPLIANCE
1571,PASSED,VOLUNTARY COMPLIANCE
1572,FAILED,OPEN
1573,PASSED,ENFORCED COMPLIANCE
1574,FAILED,OPEN
1575,FAILED,OPEN
1576,PASSED,ENFORCED COMPLIANCE
1577,,VOLUNTARY COMPLIANCE
1578,PASSED,VOLUNTARY COMPLIANCE
1579,PASSED,VOLUNTARY COMPLIANCE
1580,PASSED,ADMINISTRATIVE CLOSURE
1581,PASSED,VOLUNTARY COMPLIANCE
1582,FAILED,OPEN
1583,PASSED,VOLUNTARY COMPLIANCE
1584,PASSED,VOLUNTARY COMPLIANCE
1585,PASSED,ENFORCED COMPLIANCE
1586,FAILED,OPEN
1587,FAILED,OPEN
1588,PASSED,ENFORCED COMPLIANCE
1589,FAILED,OPEN
1590,FAILED,OPEN
1591,PASSED,ENFORCED COMPLIANCE
1592,PASSED,VOLUNTARY COMPLIANCE
1593,PASSED,VOLUNTARY COMPLIANCE
1594,FAILED,OPEN
1595,FAILED,OPEN
1596,FAILED,OPEN
1597,PASSED,ADMINISTRATIVE CLOSURE
1598,FAILED,OPEN
1599,FAILED,OPEN
1600,PASSED,ENFORCED COMPLIANCE
1601,PASSED,VOLUNTARY COMPLIANCE
1602,PASSED,VOLUNTARY COMPLIANCE
1603,,ADMINISTRATIVE CLOSURE
