ID,Street,Longitude,Latitude,BuildingPermit_id
37692,5801 S PILGRIM ST,-122.26040705,47.51494444,
37693,1531 UTAH AVE S,-122.33567914,47.58924534,
37694,9208 HOLMAN RD NW,-122.37170513,47.69641755,
37695,3206 NE 117TH ST,-122.2933816,47.71321073,
37696,3200 NE 117TH ST,-122.29351962,47.71319857,
37697,3206 NE 117TH ST,-122.2933816,47.71321073,
37698,1124 N 97TH ST,-122.34349292,47.69983093,
37699,5148 S DIRECTOR ST,-122.26782634,47.52213506,
37700,4300 AURORA AVE N,-122.3470594,47.66027266,
37701,6508 34TH AVE SW,-122.37462696,47.54440595,
37702,6506 34TH AVE SW,-122.37482831,47.54439926,
37703,920 ELLIOTT AVE W,-122.36906597,47.6274056,
37704,434 N 35TH ST,-122.35261375,47.65126206,
37705,10360 RIVIERA PL NE,-122.27465812,47.70446011,
37706,6307 44TH AVE SW,-122.38897009,47.54643209,
37707,1816 30TH AVE W,-122.3954248,47.63572551,
37708,3249 NE 94TH ST,-122.29095198,47.69639702,
37709,3249 NE 94TH ST,-122.29095198,47.69639702,
37710,3551 S HOLLY ST,-122.28748921,47.54209076,
37711,416 RAYE ST,-122.34881414,47.64334352,
37712,1815 N 45TH ST,-122.33573337,47.66113094,
37713,500 12TH AVE,-122.31637965,47.60642826,
37714,3920 STONE WAY N,-122.34205867,47.65463146,
37715,1504 32ND AVE S,-122.29117217,47.58923513,
37716,1425 33RD AVE S,-122.29085038,47.58925375,
37717,739 N 98TH ST,-122.34821363,47.70033909,
37718,922 MCGILVRA BLVD E,-122.28068681,47.62816185,
37719,1521 1ST AVE S,-122.33476028,47.58872242,
37720,1222 E PINE ST,-122.31597178,47.6153976,
37721,9704 RAINIER AVE S,-122.25419661,47.51668517,
37722,1530 11TH AVE,-122.31796209,47.61499677,
37723,15 ROY ST,-122.35593066,47.62514111,
37724,6329 15TH AVE NE,-122.31218878,47.67566507,
37725,300 ELLIOTT AVE W,-122.36159889,47.62177958,
37726,1823 MINOR AVE,-122.33152395,47.61712077,
37727,8402 30TH AVE SW,-122.37072186,47.52792231,
37728,4519 S KENYON ST,-122.27514191,47.53137916,
37729,319 NE 89TH ST,-122.32476858,47.69285376,
37730,319 NE 89TH ST,-122.32476858,47.69285376,
37731,5318 SW LANDER ST,-122.40111041,47.57971886,
37732,8825 RAINIER AVE S,-122.27075373,47.52472991,
37733,8825 RAINIER AVE S,-122.27075373,47.52472991,
37734,7714 36TH AVE NE,-122.28920475,47.68528111,
37735,1304 E JOHN ST,-122.31524783,47.6201355,
37736,1304 E JOHN ST,-122.31524783,47.6201355,
37737,210 13TH AVE E,-122.31531516,47.62028071,
37738,208 13TH AVE E,-122.3151199,47.62028504,
37739,210 13TH AVE E,-122.31531516,47.62028071,
37740,4133B 21ST AVE SW,-122.36087956,47.56551232,
37741,1100 FAIRVIEW AVE N,-122.33036774,47.62855692,
37742,2801 SW THISTLE ST,-122.36919253,47.52801204,
37743,2518 CONSTANCE DR W,-122.41255034,47.64196978,
37744,6924 42ND AVE S,-122.28035368,47.53998838,
37745,3556 SW ADMIRAL WAY,-122.37620981,47.57957313,
37746,200 TERRY AVE N,-122.33688307,47.6200229,
37747,,,,
37748,7758 15TH AVE NW,-122.37648049,47.68670907,
37749,1430 2ND AVE,-122.33832038,47.60911773,
37750,2333 12TH AVE S,-122.31770683,47.58200989,
37751,7327 57TH AVE NE,-122.26736676,47.68199412,
37752,2626 NW 59TH ST,-122.3913538,47.67192237,
37753,3719 37TH AVE S,-122.28645148,47.57002083,
37754,1432 S CLOVERDALE ST,-122.31344992,47.52663214,
37755,306 4TH AVE S,-122.32851868,47.59982559,
37756,7306 56TH AVE NE,-122.26789967,47.68145484,
37757,1801 19TH AVE,-122.30768156,47.61772743,
37758,6301 RAINIER AVE S,-122.27628399,47.54589307,
37759,1215 E ALLISON ST,-122.31751282,47.64865894,
37760,9456 OLSON PL SW,-122.3387484,47.51831489,
37761,3715 37TH AVE S,-122.28644193,47.57013234,
37762,6559 15TH AVE NW,-122.37702986,47.67758398,
37763,5034 UNIVERSITY WAY NE,-122.31267829,47.66594738,
37764,2521 56TH AVE SW,-122.40425974,47.58105607,
37765,1855 NW ROUNDHILL CIR,-122.38131031,47.7042254,
37766,2005 NOB HILL AVE N,-122.35103027,47.63678979,
37767,1701 NE GRANT LN,-122.30988797,47.65442581,
37768,10725 38TH AVE NE,-122.28850218,47.70725499,
37769,6007 40TH AVE NE,-122.28522093,47.67244542,
37770,10453 MAPLEWOOD PL SW,-122.39136833,47.50862422,
37771,1915 WARREN AVE N,-122.35467803,47.63617324,
37772,11700 LAKESIDE AVE NE,-122.27833562,47.71408799,
37773,1420 5TH AVE,-122.33467931,47.6105508,
37774,1508 5TH AVE N,-122.34692947,47.63259377,
37775,1919 QUEEN ANNE AVE N,-122.35739732,47.6366287,
37776,645 ELLIOTT AVE W,-122.3673847,47.62520732,
37777,1919 QUEEN ANNE AVE N,-122.35739732,47.6366287,
37778,6559 15TH AVE NW,-122.37702986,47.67758398,
37779,100 REPUBLICAN ST,-122.35456609,47.62361985,
37780,1827 BROADWAY,-122.32120601,47.61840992,
37781,935 E DENNY WAY,-122.32026906,47.61861805,
37782,100 BROADWAY E,-122.32060988,47.61887683,
37783,3368 EAST LAURELHURST DR NE,-122.27680621,47.65313697,
37784,2501 S PLUM ST,-122.29981984,47.58520589,
37785,2404 S MCCLELLAN ST,-122.30088842,47.57856702,
37786,505 BELMONT AVE E,-122.324434,47.62345675,
37787,2000 5TH AVE,-122.33914639,47.61409589,
37788,2020 5TH AVE,-122.3395716,47.61449292,
37789,3928 S MORGAN ST,-122.28206196,47.54406047,
37790,222 S HOLGATE ST,-122.33170392,47.58680026,
37791,1107 37TH AVE,-122.28648189,47.61195356,
37792,635 ELLIOTT AVE W,-122.3673847,47.62520732,
37793,888 WESTERN AVE,-122.33616595,47.6033617,
37794,4209 UNIVERSITY WAY NE,-122.31349528,47.65867799,
37795,1801 BRADNER PL S,-122.29584983,47.58679495,
37796,3134 EAST LAURELHURST DR NE,-122.27675178,47.65139694,
37797,211 S AUSTIN ST,-122.33079707,47.53462949,
37798,10301 MARY AVE NW,-122.37584831,47.70345615,
37799,1128 POPLAR PL S,-122.31022637,47.59248254,
37800,10022 ASHWORTH AVE N,-122.33899092,47.70213636,
37801,1111 NW 58TH ST,-122.37142609,47.67072125,
37802,109 NEWELL ST,-122.35511822,47.6444924,
37803,954 E UNION ST,-122.31982181,47.61329667,
37804,10007 31ST AVE SW,-122.37212199,47.51345102,
37805,5400 WEST MARGINAL WAY SW,-122.34516372,47.55394411,
37806,4716 8TH AVE NE,-122.31911327,47.66372539,
37807,4532 23RD AVE SW,-122.36171782,47.56201307,
37808,815 PINE ST,-122.33224529,47.6132448,
37809,4528 23RD AVE SW,-122.36182464,47.56216969,
37810,1753 NW 56TH ST,-122.38116732,47.6692527,
37811,1914 42ND AVE SW,-122.38443661,47.58624433,
37812,151 S ROYAL BROUGHAM WAY,-122.33372099,47.59218697,
37813,1420 5TH AVE,-122.33467931,47.6105508,
37814,1420 5TH AVE,-122.33467931,47.6105508,
37815,924 25TH AVE,-122.29989307,47.61083574,
37816,900 UNIVERSITY ST,-122.32933488,47.61089077,
37817,405 M L KING JR WAY S,-122.29788616,47.59905893,
37818,9417 ROOSEVELT WAY NE,-122.31792377,47.69732561,
37819,6765 41ST AVE SW,-122.38475255,47.54114058,
37820,3315 BEACON AVE S,-122.30901901,47.57358413,
37821,1216 E CROCKETT ST,-122.31653258,47.63781845,
37822,1216 E CROCKETT ST,-122.31653258,47.63781845,
37823,1210 E CROCKETT ST,-122.31679412,47.6378349,
37824,1210 E CROCKETT ST,-122.31679412,47.6378349,
37825,101 NW 85TH ST,-122.35843535,47.69034191,
37826,5812 MCKINLEY PL N,-122.33560593,47.6712116,
37827,6525 24TH AVE SW,-122.36438221,47.54368919,
37828,3215 3RD AVE W,-122.361223,47.64865116,
37829,3215 3RD AVE W,-122.361223,47.64865116,
37830,3215 3RD AVE W,-122.361223,47.64865116,
37831,3215 3RD AVE W,-122.361223,47.64865116,
37832,3215 3RD AVE W,-122.361223,47.64865116,
37833,3215 3RD AVE W,-122.361223,47.64865116,
37834,300 5TH AVE,-122.32727814,47.60214506,
37835,3215 3RD AVE W,-122.361223,47.64865116,
37836,3215 3RD AVE W,-122.361223,47.64865116,
37837,3931 BROOKLYN AVE NE,-122.31491929,47.65500901,
37838,620 N 130TH ST,-122.35103486,47.72376988,
37839,2401 NE BLAKELEY ST,-122.3017132,47.66570595,
37840,1460 NW 73RD ST,-122.3753153,47.68164723,
37841,1950 15TH AVE E,-122.31333531,47.63733906,
37842,9322 MAYES CT S,-122.2582402,47.51934377,
37843,1605 31ST AVE,-122.29268068,47.61553792,
37844,3215 3RD AVE W,-122.361223,47.64865116,
37845,3417 NW 68TH ST,-122.40192914,47.67805598,
37846,4732 20TH AVE NE,-122.30625529,47.66407168,
37847,303 RAYE ST,-122.35137047,47.64309945,
37848,1323 30TH AVE S,-122.29369316,47.59147817,
37849,1323 30TH AVE S,-122.29369316,47.59147817,
37850,3535 NW 60TH ST,-122.40334703,47.67195007,
37851,203 N 36TH ST,-122.3563025,47.65248975,
37852,4008 42ND AVE S,-122.28040534,47.56728254,
37853,830 NW 57TH ST,-122.3675323,47.67036777,
37854,4528 23RD AVE SW,-122.36182464,47.56216969,
37855,4532 23RD AVE SW,-122.36171782,47.56201307,
37856,1401 NE 86TH ST,-122.31338667,47.69116042,
37857,2056 MCGILVRA BLVD E,-122.2804398,47.63866056,
37858,2559 NE 98TH ST,-122.29907176,47.69993304,
37859,908 29TH AVE S,-122.29503425,47.59419119,
37860,908 29TH AVE S,-122.29503425,47.59419119,
37861,906 29TH AVE S,-122.29523694,47.59417983,
37862,910 29TH AVE S,-122.29522015,47.59412741,
37863,10063 DENSMORE AVE N,-122.33777283,47.70303587,
37864,187 S HOLGATE ST,-122.33148547,47.58479259,
37865,814 E BLAINE ST,-122.32167516,47.63515727,
37866,4709 S GRAHAM ST,-122.2730821,47.54585797,
37867,3922 14TH AVE S,-122.3142501,47.56836764,
37868,3936 14TH AVE S,-122.31427112,47.56808418,
37869,3928 14TH AVE S,-122.31425411,47.56824965,
37870,4000C 14TH AVE S,-122.31428498,47.56782288,
37871,6419 15TH AVE NW,-122.37669641,47.67551071,
37872,2916 SW AVALON WAY,-122.37103848,47.57076062,
37873,3306 E YESLER WAY,-122.29014043,47.60202581,
37874,7213 SYCAMORE AVE NW,-122.35872322,47.68117947,
37875,4007 3RD AVE NW,-122.36118806,47.65648235,
37876,1534 STURGUS AVE S,-122.31138785,47.58896988,
37877,1534 STURGUS AVE S,-122.31138785,47.58896988,
37878,1540 STURGUS AVE S,-122.31119513,47.58887361,
37879,3724 CASCADIA AVE S,-122.28255261,47.56996067,
37880,150 LAKE DELL AVE,-122.29026937,47.60221481,
37881,501 NE RAVENNA BLVD,-122.32392839,47.67723713,
37882,222 S HOLGATE ST,-122.33170392,47.58680026,
37883,3310 LAKEWOOD AVE S,-122.28146463,47.57301168,
37884,3801 EAST MARGINAL WAY S,-122.34046303,47.56852863,
37885,924 25TH AVE,-122.29989307,47.61083574,
37886,1400 S DEARBORN ST,-122.31388861,47.59614654,
37887,1400 S DEARBORN ST,-122.31388861,47.59614654,
37888,8913 FAUNTLEROY WAY SW,-122.39323567,47.5237917,
37889,818 STEWART ST,-122.33504589,47.61567457,
37890,4204 LEARY WAY NW,-122.3635275,47.65800354,
37891,3000 SW MORGAN ST,-122.3702053,47.54457732,
37892,3020 SW MORGAN ST,-122.37090313,47.54451992,
37893,6501 29TH AVE SW,-122.36939644,47.54441669,
37894,6511 29TH AVE SW,-122.36927195,47.54394388,
37895,6509 29TH AVE SW,-122.36930934,47.54403111,
37896,6507 29TH AVE SW,-122.36935103,47.5441458,
37897,6505 29TH AVE SW,-122.3693701,47.54423462,
37898,6503 29TH AVE SW,-122.36936713,47.54432002,
37899,6515 29TH AVE SW,-122.36924207,47.54384868,
37900,6519 29TH AVE SW,-122.36918755,47.54362095,
37901,6517 29TH AVE SW,-122.36920277,47.5437655,
37902,1133 32ND AVE S,-122.29181605,47.59236698,
37903,8810 17TH AVE SW,-122.35618086,47.52436506,
37904,2602 28TH AVE W,-122.39266433,47.64360808,
37905,108 LAKE DELL AVE,-122.29082299,47.6020622,
37906,1623 TAYLOR AVE N,-122.34626995,47.63388227,
37907,158 LAKE DELL AVE,-122.29011395,47.60232207,
37908,3350 NE BLAKELEY ST,-122.29203565,47.66238552,
37909,711 33RD AVE,-122.29076781,47.60837994,
37910,10401 LAKE CITY WAY NE,-122.30209106,47.70452819,
37911,1145 BROADWAY,-122.32141613,47.61244623,
37912,11002 MARINE VIEW DR SW,-122.38015334,47.50449296,
37913,,,,
37914,1921 1ST AVE,-122.34228631,47.61051231,
37915,1528 37TH AVE E,-122.28511993,47.63316736,
37916,4576 35TH AVE W,-122.40233118,47.66316747,
37917,1624 38TH AVE E,-122.28363195,47.63419711,
37918,1222 E CROCKETT ST,-122.31626751,47.63780332,
37919,4816 RAINIER AVE S,-122.28524838,47.5589852,
37920,646 S HOLGATE ST,-122.32398057,47.58698884,
37921,8408 AURORA AVE N,-122.34405118,47.69023851,
37922,5236 KIRKWOOD PL N,-122.3302149,47.66719616,
37923,11739 26TH AVE NE,-122.30068775,47.71532811,
37924,708 6TH AVE N,-122.34463762,47.62574901,
37925,1921 1ST AVE,-122.34228631,47.61051231,
37926,3516 SW 110TH ST,-122.37680752,47.50511991,
37927,4010 14TH AVE S,-122.31428571,47.56775841,
37928,4012 14TH AVE S,-122.31428096,47.56759139,
37929,5500 PHINNEY AVE N,-122.3537027,47.66853804,
37930,1523 GRAND AVE,-122.28418903,47.61386675,
37931,2133 BOYER AVE E,-122.30868711,47.63836259,
37932,2614 NE 55TH ST,-122.29888444,47.66871207,
37933,4524 23RD AVE SW,-122.3620951,47.56215891,
37934,808 31ST AVE S,-122.2924358,47.59547274,
37935,4536 23RD AVE SW,-122.3619694,47.56197375,
37936,8550 54TH AVE NE,-122.27062107,47.69194467,
37937,505 S LANDER ST,-122.32723951,47.57938208,
37938,719 N 101ST ST,-122.34918784,47.70198655,
37939,2837 SW NEVADA ST,-122.36979513,47.56529467,
37940,2837 SW NEVADA ST,-122.36979513,47.56529467,
37941,2839 SW NEVADA ST,-122.36974012,47.56513451,
37942,8715R SAND POINT WAY NE,-122.2700922,47.69207509,
37943,4216 CHILBERG AVE SW,-122.40697103,47.56604727,
37944,5969 HIGH POINT DR SW,-122.36918751,47.54913036,
37945,,,,
37946,9306 51ST AVE S,-122.26959789,47.5187547,
37947,10221 BELGROVE CT NW,-122.38325345,47.70318425,
37948,800 OCCIDENTAL AVE S,-122.33160773,47.59544395,
37949,1700 7TH AVE,-122.33524663,47.61399289,
37950,1200 N 96TH ST,-122.34277543,47.69872284,
37951,109 W MERCER ST,-122.35857003,47.62431253,
37952,11340 38TH AVE NE,-122.28764606,47.71130797,
37953,1826 E YESLER WAY,-122.30787023,47.6017935,
37954,2008 28TH AVE S,-122.29615281,47.58491431,
37955,2217 5TH AVE,-122.34258571,47.61541707,
37956,2805 RAINIER AVE S,-122.29836997,47.57807124,
37957,602 GALER ST,-122.34513922,47.63367748,
37958,2860 S NEVADA ST,-122.29701208,47.56421735,
37959,2860 S NEVADA ST,-122.29701208,47.56421735,
37960,4130 21ST AVE SW,-122.35991108,47.56570453,
37961,2860 S NEVADA ST,-122.29701208,47.56421735,
37962,3016 NE 130TH ST,-122.29558901,47.72313312,
37963,3800 LAKE WASHINGTON BLVD S,-122.2776446,47.57046165,
37964,4312 29TH AVE W,-122.39472535,47.65885551,
37965,4312 29TH AVE W,-122.39472535,47.65885551,
37966,4312 29TH AVE W,-122.39472535,47.65885551,
37967,6053 ATLAS PL SW,-122.39735607,47.54757716,
37968,1300 BROADMOOR DR E,-122.28677014,47.63085114,
37969,1300 BROADMOOR DR E,-122.28677014,47.63085114,
37970,2015 WESTERN AVE,-122.34487342,47.61083028,
37971,133 NE 60TH ST,-122.32682311,47.67208284,
37972,798 NW CARKEEK PARK RD,-122.36396685,47.71148888,
37973,102 OCCIDENTAL AVE S,-122.3324974,47.60146946,
37974,2738 53RD AVE SW,-122.39983462,47.5780592,
37975,5802 ROOSEVELT WAY NE,-122.31705509,47.67090378,
37976,5802 ROOSEVELT WAY NE,-122.31705509,47.67090378,
37977,5798 ROOSEVELT WAY NE,-122.31692517,47.67090125,
37978,4014 14TH AVE S,-122.31448368,47.5675688,
37979,11029 36TH AVE NE,-122.28962836,47.70923068,
37980,4008 14TH AVE S,-122.31448579,47.56774213,
37981,4002 14TH AVE S,-122.31448245,47.56788253,
37982,3930 14TH AVE S,-122.31450156,47.56804276,
37983,3924 14TH AVE S,-122.3144983,47.56821691,
37984,3918 14TH AVE S,-122.31449927,47.56837252,
37985,2640 48TH AVE SW,-122.39273386,47.58002969,
37986,5151 55TH AVE S,-122.26501214,47.55522592,
37987,10703 3RD AVE NW,-122.36109303,47.70710543,
37988,9612 7TH AVE NE,-122.32111495,47.69891652,
37989,5720 ROOSEVELT WAY NE,-122.3170737,47.67067197,
37990,5728 ROOSEVELT WAY NE,-122.31693568,47.67077493,
37991,5720 ROOSEVELT WAY NE,-122.3170737,47.67067197,
37992,5720 ROOSEVELT WAY NE,-122.3170737,47.67067197,
37993,5917 35TH AVE SW,-122.37676304,47.54959843,
37994,5917 35TH AVE SW,-122.37676304,47.54959843,
37995,4117 16TH AVE SW,-122.35512242,47.56690329,
37996,4117 16TH AVE SW,-122.35512242,47.56690329,
37997,9415 RAINIER AVE S,-122.26431984,47.51973874,
37998,5631 PALATINE PL N,-122.35713356,47.67033957,
37999,3726 E MADISON ST,-122.28454933,47.63183744,
38000,4531 S KENNY ST,-122.27520815,47.54886172,
38001,4601 S JUNEAU ST,-122.27504212,47.5490954,
38002,4603 S JUNEAU ST,-122.27524036,47.54926356,
38003,8212 41ST AVE SW,-122.38441509,47.52965641,
38004,424 N BOWDOIN PL,-122.35332292,47.65476538,
38005,420 N BOWDOIN PL,-122.35346823,47.65478045,
38006,13226 42ND AVE NE,-122.28193946,47.72560989,
38007,1932 30TH AVE S,-122.29380667,47.58535503,
38008,5109 27TH AVE NE,-122.29879287,47.66670265,
38009,3711 21ST AVE SW,-122.36030276,47.57065031,
38010,5109 27TH AVE NE,-122.29879287,47.66670265,
38011,7400 8TH AVE S,-122.32108148,47.53700203,
38012,701 S ORCHARD ST,-122.32487011,47.53839548,
38013,601 S MYRTLE ST,-122.32546444,47.53889974,
38014,701 S ORCHARD ST,-122.32487011,47.53839548,
38015,9265 FAUNTLEROY WAY SW,-122.39417861,47.5203192,
38016,1214 SHENANDOAH DR E,-122.28932023,47.63055447,
38017,13210 42ND AVE NE,-122.28188795,47.72487787,
38018,2632 ALKI AVE SW,-122.40770973,47.57998631,
38019,600 N 105TH ST,-122.35119154,47.70526548,
38020,6524 1ST AVE NW,-122.35719103,47.67671045,
38021,3614 E JOHN ST,-122.2862544,47.62036849,
38022,6500 25TH AVE NE,-122.30038476,47.67603602,
38023,1200 12TH AVE S,-122.31600169,47.59280696,
38024,5648 39TH AVE W,-122.40879613,47.67093143,
38025,601 UNION ST,-122.33207691,47.610431,
38026,12201 AURORA AVE N,-122.34547827,47.71789738,
38027,2020 NE 65TH ST,-122.3055722,47.6759687,
38028,2028 NE 65TH ST,-122.30535506,47.67594803,
38029,2028 NE 65TH ST,-122.30535506,47.67594803,
38030,2020 NE 65TH ST,-122.3055722,47.6759687,
38031,2133 N 115TH ST,-122.33256985,47.71205763,
38032,3310 59TH AVE SW,-122.40772164,47.57493491,
38033,3828 SW ORCHARD ST,-122.38139212,47.53836536,
38034,525 14TH AVE E,-122.31517102,47.62383873,
38035,6339 34TH AVE SW,-122.37545259,47.54539121,
38036,1514 25TH AVE S,-122.29982912,47.58900347,
38037,1518 25TH AVE S,-122.2997724,47.58891419,
38038,14 ETRURIA ST,-122.35701709,47.64808609,
38039,2310 E CHERRY ST,-122.30229593,47.60821658,
38040,14 ETRURIA ST,-122.35701709,47.64808609,
38041,14 ETRURIA ST,-122.35701709,47.64808609,
38042,2320 NW BLUE RIDGE DR,-122.38595194,47.70354657,
38043,3445 16TH AVE W,-122.37780274,47.65165358,
38044,6221 53RD AVE NE,-122.2706482,47.67449694,
38045,912 15TH AVE E,-122.31227356,47.62732908,
38046,1717 5TH AVE N,-122.34755185,47.63422822,
38047,307 3RD AVE S,-122.33066465,47.59971742,
38048,5239 SHILSHOLE AVE NW,-122.38552194,47.66533392,
38049,8840 39TH AVE SW,-122.38154575,47.52348109,
38050,4532 20TH AVE NE,-122.3061952,47.66222901,
38051,7107 34TH AVE NW,-122.40135435,47.68051538,
38052,6006 12TH AVE S,-122.31702628,47.54900834,
38053,2308 W SMITH ST,-122.38628006,47.64158841,
38054,3720 59TH AVE SW,-122.4080401,47.57047257,
38055,710 23RD AVE,-122.30229135,47.60834919,
38056,3924 SW ARROYO CT,-122.38292988,47.50417232,
38057,2701 EASTLAKE AVE E,-122.32610372,47.64464664,
38058,5401 BAKER AVE NW,-122.36044368,47.66801177,
38059,918 E PIKE ST,-122.31978647,47.6142713,
38060,4326 SW DONOVAN ST,-122.38880674,47.52614629,
38061,38 W ETRURIA ST,-122.35937729,47.64795284,
38062,1408 14TH AVE,-122.3140101,47.61334211,
38063,1408 14TH AVE,-122.3140101,47.61334211,
38064,1139 20TH AVE E,-122.30634717,47.62982986,
38065,2466 WESTLAKE AVE N,-122.34181307,47.64121929,
38066,2440 54TH PL SW,-122.40135054,47.58190483,
38067,5630 BEACH DR SW,-122.39716565,47.55145768,
38068,210 S LUCILE ST,-122.33176983,47.55358236,
38069,210 S LUCILE ST,-122.33176983,47.55358236,
38070,2101 18TH AVE S,-122.30984018,47.58438664,
38071,954 E UNION ST,-122.31982181,47.61329667,
38072,2368 HOBART AVE SW,-122.40063771,47.58234009,
38073,3328 E TERRACE ST,-122.28913271,47.60538474,
38074,6009 AIRPORT WAY S,-122.31702628,47.54900834,
38075,3438 E SUPERIOR ST,-122.28768565,47.60303382,
38076,7100 42ND AVE S,-122.28027705,47.53857162,
38077,5511 15TH AVE S,-122.3139265,47.55237789,
38078,3054 24TH AVE W,-122.386826,47.64825355,
38079,3056 24TH AVE W,-122.3869717,47.64824726,
38080,3060 24TH AVE W,-122.38724311,47.64824142,
38081,3058 24TH AVE W,-122.38710348,47.64824332,
38082,3052 24TH AVE W,-122.38697881,47.64811153,
38083,13540 LAKE CITY WAY NE,-122.2919351,47.72773772,
38084,3027 11TH AVE W,-122.3718063,47.64768303,
38085,4120 SW OTHELLO ST,-122.38626742,47.53818521,
38086,2001 W GARFIELD ST,-122.38282969,47.63100625,
38087,3445 16TH AVE W,-122.37780274,47.65165358,
38088,6119 PHINNEY AVE N,-122.35466397,47.67372682,
38089,2807 W GALER ST,-122.39334277,47.63201397,
38090,1222 NW CULBERTSON DR,-122.37202221,47.73116868,
38091,1313 E COLUMBIA ST,-122.31450432,47.60890635,
38092,6557 GREENWOOD AVE N,-122.35558659,47.67769962,
38093,12712 LAKE CITY WAY NE,-122.29342704,47.721479,
38094,3420 NW 72ND ST,-122.40201933,47.68108661,
38095,8009 41ST AVE NE,-122.28449315,47.68695009,
38096,8008 40TH AVE NE,-122.28498598,47.6870314,
38097,3044 38TH AVE SW,-122.37998414,47.57609778,
38098,4230 STONE WAY N,-122.34189961,47.65894105,
38099,4025 13TH AVE W,-122.37393025,47.65688309,
38100,9203 PHINNEY AVE N,-122.35429804,47.69618286,
38101,,,,
38102,3905 55TH AVE SW,-122.40320912,47.56919785,
38103,1515 BELLEVUE AVE,-122.32720375,47.61453483,
38104,8002 40TH AVE NE,-122.28497318,47.68681893,
38105,8018 40TH AVE NE,-122.28496496,47.68718637,
38106,8015 41ST AVE NE,-122.28448071,47.68712462,
38107,1622 5TH AVE N,-122.3469051,47.63386758,
38108,1017 S JACKSON ST,-122.31882529,47.59901316,
38109,2505 NOB HILL PL N,-122.35146799,47.6416325,
38110,3930 WALLA WALLA RD NE,-122.29957491,47.65431337,
38111,3960 WALLA WALLA RD NE,-122.29937771,47.65519063,
38112,9803 49TH AVE SW,-122.3944692,47.51500596,
38113,1502 NW 50TH ST,-122.37656072,47.66526003,
38114,5400 SAND POINT WAY NE,-122.27707853,47.66816328,
38115,816 NE 105TH ST,-122.31979711,47.70513487,
38116,1225 S WELLER ST,-122.31588122,47.59728976,
38117,1631 16TH AVE,-122.31166355,47.6163157,
38118,3348 E TERRACE ST,-122.28879656,47.60579079,
38119,416 34TH AVE,-122.28928753,47.60571332,
38120,4431 S BARTON ST,-122.27672358,47.52078525,
38121,4427 S BARTON ST,-122.27688337,47.52078755,
38122,8500P CORLISS AVE N,-122.330696,47.69076776,
38123,4107 38TH AVE S,-122.285235,47.56588617,
38124,7540 41ST AVE NE,-122.28393032,47.68431675,
38125,2001 8TH AVE,-122.33727143,47.61578904,
38126,3401 RAINIER AVE S,-122.2943801,47.57257725,
38127,500 YALE AVE N,-122.33029848,47.62323595,
38128,4011 6TH AVE S,-122.32733448,47.56845778,
38129,8764 SAND POINT WAY NE,-122.27127339,47.69332461,
38130,11335 LAKESIDE AVE NE,-122.27831364,47.71258924,
38131,10507 AURORA AVE N,-122.34509768,47.70539301,
38132,8503 INVERNESS DR NE,-122.27731422,47.69078132,
38133,5624 FAUNTLEROY WAY SW,-122.38142658,47.55124783,
38134,1605 N 137TH ST,-122.33936225,47.72848985,
38135,3815 RAINIER AVE S,-122.29048875,47.569267,
38136,8230 43RD AVE NE,-122.2821234,47.68929386,
38137,2027 BROADWAY E,-122.32161809,47.63814558,
38138,1011 S WELLER ST,-122.31895986,47.59718925,
38139,12020 AURORA AVE N,-122.3444411,47.71670688,
38140,1408 14TH AVE,-122.3140101,47.61334211,
38141,1408 14TH AVE,-122.3140101,47.61334211,
38142,1408 14TH AVE,-122.3140101,47.61334211,
38143,1408 14TH AVE,-122.3140101,47.61334211,
38144,13720 STONE AVE N,-122.34200959,47.72934452,
38145,662 NE 42ND ST,-122.32131926,47.65776707,
38146,4045 BROOKLYN AVE NE,-122.31464807,47.65655533,
38147,640 S RIVERSIDE DR,-122.32560949,47.53457786,
38148,640 S RIVERSIDE DR,-122.32560949,47.53457786,
38149,640 S RIVERSIDE DR,-122.32560949,47.53457786,
38150,640 S RIVERSIDE DR,-122.32560949,47.53457786,
38151,8850 14TH AVE SW,-122.35255874,47.52320575,
38152,2304 2ND AVE,-122.34571735,47.61441264,
38153,4624 S DIRECTOR ST,-122.27332298,47.52258945,
38154,2330 S ANGELINE ST,-122.30306925,47.56051314,
38155,3738 S PERRY ST,-122.28430591,47.51517154,
38156,9700 LAKE CITY WAY NE,-122.30322223,47.70008401,
38157,9041 48TH AVE S,-122.27312488,47.52266884,
38158,4630 S DIRECTOR ST,-122.27313361,47.52250141,
38159,9047 48TH AVE S,-122.27341866,47.52266964,
38160,8903 10TH AVE S,-122.32052964,47.52374801,
38161,4045 41ST AVE SW,-122.38454711,47.56703594,
38162,9624 CALIFORNIA AVE SW,-122.38719973,47.51679395,
38163,510 FEDERAL AVE E,-122.3186173,47.62347466,
38164,504 FEDERAL AVE E,-122.31862836,47.62329402,
38165,4119 NE 142ND ST,-122.28424008,47.73166956,
38166,3530 DENSMORE AVE N,-122.33722494,47.65015346,
38167,11037 LAKE CITY WAY NE,-122.30119869,47.70971621,
38168,6419 ELLIS AVE S,-122.31904312,47.5449869,
38169,6423 ELLIS AVE S,-122.31905706,47.54488123,
38170,10481 MAPLEWOOD PL SW,-122.39058208,47.50817207,
38171,2228 OCCIDENTAL AVE S,-122.33290936,47.58305707,
