id,applicant_id,application_date,decision_date,issue_date
841,,07/20/2015,04/27/2016,04/27/2016
842,,07/18/2015,08/06/2015,08/06/2015
843,,07/17/2015,,
844,,07/17/2015,01/14/2016,01/14/2016
845,,07/16/2015,10/08/2015,10/08/2015
846,,07/14/2015,,
847,,07/14/2015,12/03/2015,12/03/2015
848,,07/14/2015,10/08/2015,10/08/2015
849,,07/14/2015,09/10/2015,09/10/2015
850,,07/14/2015,,
851,,,,
852,,07/13/2015,10/19/2015,10/19/2015
853,,07/13/2015,03/10/2016,03/10/2016
854,,07/13/2015,,
855,,07/11/2015,01/25/2016,01/25/2016
856,,07/10/2015,09/15/2015,09/15/2015
857,,07/10/2015,09/14/2015,09/14/2015
858,,07/10/2015,02/25/2016,02/25/2016
859,,07/09/2015,,
860,,07/09/2015,,
861,,07/09/2015,04/14/2016,04/14/2016
862,,07/09/2015,,
863,,11/10/2014,02/05/2015,02/05/2015
864,,07/09/2015,09/24/2015,09/24/2015
865,,07/08/2015,08/20/2015,08/20/2015
866,,07/08/2015,08/17/2015,08/17/2015
867,,07/07/2015,,
868,,07/06/2015,,
869,,07/02/2015,12/21/2015,12/21/2015
870,,07/02/2015,08/06/2015,08/06/2015
871,,07/02/2015,12/10/2015,12/10/2015
872,,07/01/2015,11/18/2015,11/18/2015
873,,07/01/2015,,
874,,07/01/2015,11/16/2015,11/16/2015
875,,07/01/2015,10/02/2015,10/02/2015
876,,07/01/2015,03/03/2016,03/03/2016
877,,06/30/2015,02/17/2016,02/17/2016
878,,06/30/2015,10/12/2015,10/12/2015
879,,06/29/2015,10/23/2015,10/23/2015
880,,06/29/2015,08/06/2015,08/06/2015
881,,06/29/2015,,
882,,06/29/2015,10/02/2015,10/02/2015
883,,06/29/2015,09/28/2015,09/28/2015
884,,06/29/2015,02/25/2016,02/25/2016
885,,06/25/2015,10/08/2015,10/08/2015
886,,06/25/2015,08/17/2015,08/17/2015
887,,06/17/2015,09/03/2015,09/03/2015
888,,06/24/2015,10/12/2015,10/12/2015
889,,06/24/2015,10/12/2015,10/12/2015
890,,06/23/2015,11/03/2015,11/03/2015
891,,06/23/2015,10/02/2015,10/02/2015
892,,06/23/2015,,
893,,06/22/2015,12/28/2015,12/28/2015
894,,06/20/2015,10/02/2015,10/02/2015
895,,06/20/2015,09/21/2015,09/21/2015
896,,06/20/2015,12/10/2015,12/10/2015
897,,06/19/2015,12/10/2015,12/10/2015
898,,06/19/2015,,
899,,06/19/2015,,
900,,06/19/2015,04/04/2016,04/04/2016
901,,06/18/2015,08/12/2015,08/12/2015
902,,06/18/2015,10/12/2015,10/12/2015
903,,06/18/2015,02/08/2016,02/08/2016
904,,06/18/2015,09/24/2015,09/24/2015
905,,06/18/2015,10/05/2015,10/05/2015
906,,06/18/2015,01/11/2016,01/11/2016
907,,06/18/2015,,
908,,06/18/2015,04/26/2016,04/26/2016
909,,06/17/2015,,
910,,06/17/2015,,
911,,01/07/2010,11/04/2010,11/04/2010
912,,06/17/2015,10/05/2015,10/05/2015
913,,06/17/2015,,
914,,06/16/2015,10/29/2015,10/29/2015
915,,06/16/2015,01/19/2016,01/19/2016
916,,06/15/2015,02/08/2016,02/08/2016
917,,06/15/2015,09/17/2015,09/17/2015
918,,06/15/2015,10/15/2015,10/15/2015
919,,06/12/2015,,
920,,06/12/2015,,
921,,06/12/2015,04/25/2016,04/25/2016
922,,06/11/2015,08/20/2015,08/20/2015
923,,05/26/2015,,
924,,06/11/2015,09/17/2015,09/17/2015
925,,06/11/2015,12/07/2015,12/07/2015
926,,06/11/2015,10/22/2015,10/22/2015
927,,06/09/2015,09/03/2015,09/03/2015
928,,06/08/2015,11/05/2015,11/05/2015
929,,06/08/2015,08/20/2015,08/20/2015
930,,06/08/2015,10/29/2015,10/29/2015
931,,06/08/2015,10/02/2015,10/02/2015
932,,06/08/2015,04/25/2016,04/25/2016
933,,06/06/2015,11/16/2015,11/16/2015
934,,06/05/2015,08/13/2015,08/13/2015
935,,04/16/2015,,
936,,06/05/2015,08/06/2015,08/06/2015
937,,06/05/2015,10/05/2015,10/05/2015
938,,06/05/2015,11/02/2015,11/02/2015
939,,06/05/2015,12/21/2015,12/21/2015
940,,06/05/2015,10/05/2015,10/05/2015
941,,06/05/2015,03/31/2016,03/31/2016
942,,06/05/2015,,
943,,06/04/2015,08/03/2015,08/03/2015
944,,06/03/2015,,
945,,06/03/2015,04/28/2016,04/28/2016
946,,06/03/2015,08/20/2015,08/20/2015
947,,06/03/2015,08/31/2015,08/31/2015
948,,06/02/2015,,
949,,06/01/2015,10/08/2015,10/08/2015
950,,06/01/2015,10/29/2015,10/29/2015
951,,06/01/2015,08/06/2015,08/06/2015
952,,06/01/2015,02/22/2016,02/22/2016
953,,06/01/2015,10/22/2015,10/22/2015
954,,05/28/2015,04/21/2016,04/21/2016
955,,05/28/2015,02/11/2016,02/11/2016
956,,05/27/2015,07/22/2013,07/22/2013
957,,05/26/2015,,
958,,05/26/2015,11/16/2015,11/16/2015
959,,05/26/2015,,
960,,05/26/2015,02/22/2016,02/22/2016
961,,08/19/2014,10/12/2015,10/12/2015
962,,05/23/2015,08/27/2015,08/27/2015
963,,05/22/2015,,
964,,05/22/2015,,
965,,05/22/2015,07/30/2015,07/30/2015
966,,05/22/2015,02/04/2016,02/04/2016
967,,05/22/2015,01/19/2016,01/19/2016
968,,05/21/2015,08/19/2015,08/19/2015
969,,05/21/2015,07/14/2015,07/14/2015
970,,05/21/2015,,
971,,05/21/2015,08/13/2015,08/13/2015
972,,05/20/2015,03/18/2016,03/18/2016
973,,05/20/2015,07/20/2015,07/20/2015
974,,05/20/2015,06/25/2015,06/25/2015
975,,05/20/2015,10/12/2015,10/12/2015
976,,05/20/2015,,
977,,05/20/2015,10/13/2015,10/13/2015
978,,05/20/2015,02/04/2016,02/04/2016
979,,05/19/2015,06/22/2015,06/22/2015
980,,05/19/2015,09/03/2015,09/03/2015
981,,05/19/2015,12/10/2015,12/10/2015
982,,05/18/2015,,
983,,05/18/2015,07/28/2015,07/28/2015
984,,05/18/2015,09/14/2015,09/14/2015
985,,05/18/2015,12/21/2015,12/21/2015
986,,05/18/2015,03/10/2016,03/10/2016
987,,05/18/2015,11/02/2015,11/02/2015
988,,05/18/2015,,
989,,05/15/2015,,
990,,05/15/2015,08/27/2015,08/27/2015
991,,05/15/2015,12/31/2015,12/31/2015
992,,05/15/2015,08/06/2015,08/06/2015
993,,05/14/2015,11/19/2015,11/19/2015
994,,05/13/2015,10/02/2015,10/02/2015
995,,05/13/2015,11/09/2015,11/09/2015
996,,05/13/2015,,
997,,05/12/2015,08/06/2015,08/06/2015
998,,05/11/2015,,
999,,05/11/2015,12/07/2015,12/07/2015
1000,,05/09/2015,04/21/2016,04/21/2016
1001,,05/08/2015,08/20/2015,08/20/2015
1002,,05/08/2015,10/29/2015,10/29/2015
1003,,05/08/2015,07/17/2015,07/17/2015
1004,,05/08/2015,12/10/2015,12/10/2015
1005,,05/08/2015,,
1006,,05/07/2015,06/03/2015,06/03/2015
1007,,05/07/2015,06/05/2015,06/05/2015
1008,,05/07/2015,07/17/2015,07/17/2015
1009,,05/07/2015,,
1010,,05/07/2015,10/22/2015,10/22/2015
1011,,05/06/2015,,
1012,,07/07/2014,11/03/2014,11/03/2014
1013,,05/06/2015,,
1014,,05/06/2015,09/17/2015,09/17/2015
1015,,05/06/2015,04/28/2016,04/28/2016
1016,,05/06/2015,04/28/2016,04/28/2016
1017,,05/06/2015,02/01/2016,02/01/2016
1018,,05/05/2015,12/17/2015,12/17/2015
1019,,05/05/2015,09/03/2015,09/03/2015
1020,,05/05/2015,07/17/2015,07/17/2015
1021,,05/05/2015,09/10/2015,09/10/2015
1022,,05/05/2015,,
1023,,05/04/2015,,
1024,,05/01/2015,07/13/2015,07/13/2015
1025,,05/01/2015,05/28/2015,05/28/2015
1026,,09/02/2009,,
1027,,05/01/2015,10/02/2015,10/02/2015
1028,,04/30/2015,11/09/2015,11/09/2015
1029,,04/30/2015,04/21/2016,04/21/2016
1030,,04/30/2015,08/20/2015,08/20/2015
1031,,04/30/2015,09/17/2015,09/17/2015
1032,,04/29/2015,,
1033,,04/29/2015,06/22/2015,06/22/2015
1034,,04/29/2015,06/11/2015,06/11/2015
1035,,04/29/2015,07/09/2015,07/09/2015
1036,,04/29/2015,07/20/2015,07/20/2015
1037,,04/29/2015,04/07/2016,04/07/2016
1038,,04/28/2015,07/30/2015,07/30/2015
1039,,04/28/2015,06/04/2015,06/04/2015
1040,,04/28/2015,,
1041,,04/28/2015,,
1042,,04/27/2015,,
1043,,04/27/2015,06/09/2015,06/09/2015
1044,,04/27/2015,08/06/2015,08/06/2015
1045,,04/27/2015,06/22/2015,06/22/2015
1046,,04/27/2015,06/01/2015,06/01/2015
1047,,04/27/2015,03/24/2016,03/24/2016
1048,,04/27/2015,08/31/2015,08/31/2015
1049,,04/27/2015,,
1050,,04/24/2015,07/20/2015,07/20/2015
1051,,04/24/2015,07/08/2015,07/08/2015
1052,,08/29/2008,04/18/2013,04/18/2013
1053,,04/24/2015,08/31/2015,08/31/2015
1054,,04/24/2015,10/29/2015,10/29/2015
1055,,04/24/2015,10/05/2015,10/05/2015
1056,,04/24/2015,12/24/2015,12/24/2015
1057,,04/23/2015,06/05/2015,06/05/2015
1058,,04/23/2015,07/02/2015,07/02/2015
1059,,04/23/2015,08/17/2015,08/17/2015
1060,,04/23/2015,10/05/2015,10/05/2015
1061,,04/23/2015,07/23/2015,07/23/2015
1062,,04/23/2015,12/10/2015,12/10/2015
1063,,04/22/2015,,
1064,,04/22/2015,06/11/2015,06/11/2015
1065,,04/22/2015,07/09/2015,07/09/2015
1066,,04/22/2015,06/29/2015,06/29/2015
1067,,04/22/2015,06/25/2015,06/25/2015
1068,,04/21/2015,07/31/2015,07/31/2015
1069,,04/21/2015,07/23/2015,07/23/2015
1070,,04/21/2015,11/30/2015,11/30/2015
1071,,04/21/2015,05/21/2015,05/21/2015
1072,,04/21/2015,02/04/2016,02/04/2016
1073,,04/21/2015,01/14/2016,01/14/2016
1074,,04/17/2015,07/30/2015,07/30/2015
1075,,04/17/2015,10/26/2015,10/26/2015
1076,,04/16/2015,05/28/2015,05/28/2015
1077,,04/16/2015,07/27/2015,07/27/2015
1078,,04/15/2015,08/07/2015,08/07/2015
1079,,04/15/2015,01/21/2016,01/21/2016
1080,,04/15/2015,06/16/2015,06/16/2015
1081,,04/15/2015,05/28/2015,05/28/2015
1082,,04/15/2015,,
1083,,04/15/2015,,
1084,,04/15/2015,,
1085,,04/14/2015,08/13/2015,08/13/2015
1086,,04/13/2015,,
1087,,04/12/2015,03/10/2016,03/10/2016
1088,,04/10/2015,06/22/2015,06/22/2015
1089,,04/01/2015,,
1090,,04/10/2015,03/01/2016,03/01/2016
1091,,04/10/2015,05/14/2015,05/14/2015
1092,,04/10/2015,08/03/2015,08/03/2015
1093,,04/09/2015,,
1094,,04/09/2015,06/01/2015,06/01/2015
1095,,04/09/2015,06/24/2015,06/24/2015
1096,,04/09/2015,,
1097,,04/09/2015,11/02/2015,11/02/2015
1098,,04/08/2015,,
1099,,04/08/2015,,
1100,,04/08/2015,05/28/2015,05/28/2015
1101,,04/08/2015,10/29/2015,10/29/2015
1102,,04/08/2015,,
1103,,04/08/2015,11/12/2015,11/12/2015
1104,,04/08/2015,01/28/2016,01/28/2016
1105,,04/07/2015,,
1106,,04/07/2015,,
1107,,04/07/2015,,
1108,,04/07/2015,11/16/2015,11/16/2015
1109,,04/07/2015,,
1110,,04/06/2015,04/07/2016,04/07/2016
1111,,04/03/2015,01/20/2016,01/20/2016
1112,,04/03/2015,11/17/2015,11/17/2015
1113,,04/03/2015,,
1114,,04/03/2015,06/04/2015,06/04/2015
1115,,04/03/2015,,
1116,,04/03/2015,08/19/2015,08/19/2015
1117,,04/03/2015,03/17/2016,03/17/2016
1118,,04/03/2015,08/24/2015,08/24/2015
1119,,04/03/2015,04/18/2016,04/18/2016
1120,,04/03/2015,,
1121,,04/02/2015,,
1122,,04/02/2015,,
1123,,04/02/2015,06/22/2015,06/22/2015
1124,,04/02/2015,08/27/2015,08/27/2015
1125,,04/02/2015,09/03/2015,09/03/2015
1126,,04/02/2015,03/17/2016,03/17/2016
1127,,04/01/2015,10/08/2015,10/08/2015
1128,,04/01/2015,08/27/2015,08/27/2015
1129,,03/31/2015,,
1130,,03/31/2015,,
1131,,03/31/2015,05/28/2015,05/28/2015
1132,,03/31/2015,08/31/2015,08/31/2015
1133,,03/31/2015,06/22/2015,06/22/2015
1134,,03/31/2015,,
1135,,03/31/2015,09/03/2015,09/03/2015
1136,,03/31/2015,09/03/2015,09/03/2015
1137,,03/30/2015,,
1138,,03/29/2015,09/28/2015,09/28/2015
1139,,03/27/2015,12/22/2015,12/22/2015
1140,,03/27/2015,10/14/2015,10/14/2015
1141,,03/27/2015,,
1142,,03/26/2015,06/11/2015,06/11/2015
1143,,03/26/2015,10/05/2015,10/05/2015
1144,,03/26/2015,01/28/2016,01/28/2016
1145,,03/25/2015,05/14/2015,05/14/2015
1146,,03/25/2015,06/04/2015,06/04/2015
1147,,03/24/2015,09/03/2015,09/03/2015
1148,,03/24/2015,05/14/2015,05/14/2015
1149,,03/24/2015,05/14/2015,05/14/2015
1150,,03/23/2015,07/23/2015,07/23/2015
1151,,03/23/2015,09/10/2015,09/10/2015
1152,,03/23/2015,07/30/2015,07/30/2015
1153,,02/03/2015,08/17/2015,08/17/2015
1154,,03/23/2015,09/17/2015,09/17/2015
1155,,03/23/2015,01/28/2016,01/28/2016
1156,,03/20/2015,07/30/2015,07/30/2015
1157,,03/19/2015,05/07/2015,05/07/2015
1158,,03/19/2015,06/25/2015,06/25/2015
1159,,03/19/2015,06/04/2015,06/04/2015
1160,,03/19/2015,,
1161,,03/17/2015,,
1162,,03/17/2015,01/19/2016,01/19/2016
1163,,03/17/2015,,
1164,,03/14/2015,,
1165,,03/14/2015,04/16/2015,04/16/2015
1166,,03/13/2015,01/22/2016,01/22/2016
1167,,03/13/2015,06/04/2015,06/04/2015
1168,,03/12/2015,08/24/2015,08/24/2015
1169,,03/12/2015,06/01/2015,06/01/2015
1170,,03/12/2015,05/28/2015,05/28/2015
1171,,03/12/2015,12/28/2015,12/28/2015
1172,,03/12/2015,08/17/2015,08/17/2015
1173,,03/12/2015,06/04/2015,06/04/2015
1174,,03/12/2015,06/04/2015,06/04/2015
1175,,03/12/2015,02/08/2016,02/08/2016
1176,,03/12/2015,04/11/2016,04/11/2016
1177,,03/12/2015,12/14/2015,12/14/2015
1178,,03/11/2015,04/06/2015,04/06/2015
1179,,03/05/2015,05/14/2015,05/14/2015
1180,,03/11/2015,07/20/2015,07/20/2015
1181,,03/11/2015,08/20/2015,08/20/2015
1182,,03/11/2015,08/24/2015,08/24/2015
1183,,03/10/2015,06/04/2015,06/04/2015
1184,,03/10/2015,01/19/2016,01/19/2016
1185,,03/10/2015,02/25/2016,02/25/2016
1186,,03/10/2015,12/03/2015,12/03/2015
1187,,03/09/2015,05/14/2015,05/14/2015
1188,,03/09/2015,07/06/2015,07/06/2015
1189,,03/06/2015,08/31/2015,08/31/2015
1190,,03/06/2015,01/07/2016,01/07/2016
1191,,03/04/2004,01/30/2006,01/30/2006
1192,,03/05/2015,10/19/2015,10/19/2015
1193,,03/05/2015,07/23/2015,07/23/2015
1194,,03/05/2015,12/31/2015,12/31/2015
1195,,03/05/2015,06/01/2015,06/01/2015
1196,,03/04/2015,11/09/2015,11/09/2015
1197,,03/04/2015,10/15/2015,10/15/2015
1198,,03/04/2015,09/28/2015,09/28/2015
1199,,03/04/2015,10/29/2015,10/29/2015
1200,,03/04/2015,10/02/2015,10/02/2015
1201,,03/03/2015,06/01/2015,06/01/2015
1202,,03/03/2015,03/25/2015,03/25/2015
1203,,03/03/2015,04/17/2015,04/17/2015
1204,,,,
1205,,03/03/2015,06/04/2015,06/04/2015
1206,,03/02/2015,05/14/2015,05/14/2015
1207,,03/02/2015,08/17/2015,08/17/2015
1208,,02/27/2015,06/25/2015,06/25/2015
1209,,02/27/2015,04/20/2015,04/20/2015
1210,,02/26/2015,,
1211,,02/26/2015,05/11/2015,05/11/2015
1212,,02/26/2015,,
1213,,02/26/2015,11/09/2015,11/09/2015
1214,,02/26/2015,,
1215,,02/26/2015,12/18/2015,12/18/2015
1216,,02/26/2015,,
1217,,02/26/2015,,
1218,,02/25/2015,04/22/2015,04/22/2015
1219,,02/25/2015,12/10/2015,12/10/2015
1220,,02/24/2015,07/27/2015,07/27/2015
1221,,02/24/2015,08/24/2015,08/24/2015
1222,,02/24/2015,11/05/2015,11/05/2015
1223,,02/24/2015,06/25/2015,06/25/2015
1224,,02/24/2015,08/20/2015,08/20/2015
1225,,02/24/2015,01/14/2016,01/14/2016
1226,,02/24/2015,12/14/2015,12/14/2015
1227,,02/23/2015,02/01/2016,02/01/2016
1228,,02/23/2015,,
1229,,02/23/2015,06/22/2015,06/22/2015
1230,,02/23/2015,06/04/2015,06/04/2015
1231,,08/15/2003,07/21/2008,07/21/2008
1232,,02/20/2015,06/01/2015,06/01/2015
1233,,02/19/2015,06/04/2015,06/04/2015
1234,,02/19/2015,04/23/2015,04/23/2015
1235,,02/18/2015,04/06/2015,04/06/2015
1236,,02/18/2015,05/07/2015,05/07/2015
1237,,02/18/2015,09/28/2015,09/28/2015
1238,,02/18/2015,06/25/2015,06/25/2015
1239,,02/18/2015,05/14/2015,05/14/2015
1240,,02/18/2015,04/23/2015,04/23/2015
1241,,02/17/2015,04/28/2015,04/28/2015
1242,,02/17/2015,11/12/2015,11/12/2015
1243,,02/17/2015,05/04/2015,05/04/2015
1244,,02/17/2015,04/27/2015,04/27/2015
1245,,02/14/2015,08/13/2015,08/13/2015
1246,,02/13/2015,09/21/2015,09/21/2015
1247,,02/12/2015,04/16/2015,04/16/2015
1248,,02/12/2015,04/30/2015,04/30/2015
1249,,02/12/2015,07/20/2015,07/20/2015
1250,,02/11/2015,,
1251,,02/11/2015,,
1252,,02/11/2015,10/26/2015,10/26/2015
1253,,02/10/2015,03/19/2015,03/19/2015
1254,,02/10/2015,08/06/2015,08/06/2015
1255,,02/10/2015,,
1256,,02/09/2015,04/06/2015,04/06/2015
1257,,02/09/2015,03/30/2015,03/30/2015
1258,,02/09/2015,04/16/2015,04/16/2015
1259,,02/09/2015,05/26/2015,05/26/2015
1260,,02/09/2015,05/21/2015,05/21/2015
1261,,02/09/2015,03/23/2015,03/23/2015
1262,,02/09/2015,09/08/2015,09/08/2015
1263,,02/06/2015,03/30/2015,03/30/2015
1264,,02/06/2015,10/26/2015,10/26/2015
1265,,02/06/2015,03/09/2015,03/09/2015
1266,,02/06/2015,,
1267,,02/05/2015,12/15/2015,12/15/2015
1268,,02/05/2015,04/23/2015,04/23/2015
1269,,02/05/2015,10/15/2015,10/15/2015
1270,,10/11/2002,,
1271,,02/05/2015,05/18/2015,05/18/2015
1272,,02/05/2015,04/13/2015,04/13/2015
1273,,02/05/2015,10/15/2015,10/15/2015
1274,,02/05/2015,05/28/2015,05/28/2015
1275,,02/03/2015,01/14/2016,01/14/2016
1276,,02/03/2015,03/23/2015,03/23/2015
1277,,02/03/2015,04/02/2015,04/02/2015
1278,,02/03/2015,04/16/2015,04/16/2015
1279,,02/03/2015,05/11/2015,05/11/2015
1280,,02/03/2015,03/23/2015,03/23/2015
1281,,02/03/2015,03/23/2015,03/23/2015
1282,,02/03/2015,03/23/2015,03/23/2015
1283,,02/02/2015,05/07/2015,05/07/2015
1284,,02/02/2015,03/02/2015,03/02/2015
1285,,02/02/2015,04/09/2015,04/09/2015
1286,,01/30/2015,,
1287,,01/30/2015,07/21/2015,07/21/2015
1288,,01/29/2015,02/23/2015,02/23/2015
1289,,01/29/2015,03/13/2015,03/13/2015
1290,,01/29/2015,03/26/2015,03/26/2015
1291,,01/29/2015,04/30/2015,04/30/2015
1292,,01/29/2015,06/11/2015,06/11/2015
1293,,01/28/2015,04/09/2015,04/09/2015
1294,,01/28/2015,04/09/2015,04/09/2015
1295,,12/10/2014,12/10/2014,12/10/2014
1296,,01/28/2015,,
1297,,01/28/2015,10/08/2015,10/08/2015
1298,,01/27/2015,03/19/2015,03/19/2015
1299,,01/26/2015,04/02/2015,04/02/2015
1300,,01/26/2015,02/23/2015,02/23/2015
1301,,01/26/2015,11/30/2015,11/30/2015
1302,,01/23/2015,05/21/2015,05/21/2015
1303,,01/23/2015,05/04/2015,05/04/2015
1304,,01/23/2015,02/19/2015,02/19/2015
1305,,01/22/2015,,
1306,,01/22/2015,02/26/2015,02/26/2015
1307,,01/22/2015,07/27/2015,07/27/2015
1308,,01/21/2015,03/11/2015,03/11/2015
1309,,01/21/2015,06/01/2015,06/01/2015
1310,,01/21/2015,,
1311,,01/21/2015,09/10/2015,09/10/2015
1312,,01/21/2015,07/20/2015,07/20/2015
1313,,01/20/2015,,
1314,,01/20/2015,04/06/2015,04/06/2015
1315,,01/20/2015,,
1316,,01/20/2015,04/30/2015,04/30/2015
1317,,01/20/2015,11/05/2015,11/05/2015
1318,,01/20/2015,,
1319,,01/20/2015,12/14/2015,12/14/2015
1320,,01/20/2015,,
1321,,01/20/2015,02/08/2016,02/08/2016
1322,,01/20/2015,10/12/2015,10/12/2015
1323,,01/16/2015,02/22/2016,02/22/2016
1324,,01/16/2015,06/25/2015,06/25/2015
1325,,01/16/2015,05/26/2015,05/26/2015
1326,,01/16/2015,02/09/2015,02/09/2015
1327,,01/15/2015,02/09/2015,02/09/2015
1328,,01/14/2015,04/09/2015,04/09/2015
1329,,01/14/2015,09/08/2015,09/08/2015
1330,,01/14/2015,09/08/2015,09/08/2015
1331,,01/14/2015,06/08/2015,06/08/2015
1332,,01/14/2015,01/14/2016,01/14/2016
1333,,01/13/2015,10/01/2015,10/01/2015
1334,,01/13/2015,01/26/2016,01/26/2016
1335,,01/13/2015,02/27/2015,02/27/2015
1336,,01/13/2015,,
1337,,01/13/2015,02/23/2015,02/23/2015
1338,,01/13/2015,06/18/2015,06/18/2015
1339,,01/12/2015,03/23/2015,03/23/2015
1340,,01/12/2015,09/08/2015,09/08/2015
1341,,01/12/2015,,
1342,,01/09/2015,03/23/2015,03/23/2015
1343,,01/09/2015,03/19/2015,03/19/2015
1344,,01/08/2015,06/01/2015,06/01/2015
1345,,01/07/2015,04/14/2015,04/14/2015
1346,,01/07/2015,04/06/2015,04/06/2015
1347,,01/06/2015,02/19/2015,02/19/2015
1348,,01/06/2015,02/05/2015,02/05/2015
1349,,01/06/2015,03/16/2015,03/16/2015
1350,,01/06/2015,07/23/2015,07/23/2015
1351,,01/06/2015,08/03/2015,08/03/2015
1352,,01/05/2015,03/05/2015,03/05/2015
1353,,01/05/2015,02/23/2015,02/23/2015
1354,,01/04/2015,06/29/2015,06/29/2015
1355,,12/31/2014,08/10/2015,08/10/2015
1356,,12/31/2014,04/09/2015,04/09/2015
1357,,12/30/2014,,
1358,,05/20/2008,07/03/2008,07/03/2008
1359,,12/30/2014,04/02/2015,04/02/2015
1360,,12/30/2014,03/02/2015,03/02/2015
1361,,12/30/2014,03/09/2015,03/09/2015
1362,,12/30/2014,08/20/2015,08/20/2015
1363,,12/30/2014,06/04/2015,06/04/2015
1364,,12/29/2014,03/19/2015,03/19/2015
1365,,12/29/2014,03/26/2015,03/26/2015
1366,,12/28/2014,04/13/2015,04/13/2015
1367,,12/26/2014,04/20/2015,04/20/2015
1368,,12/24/2014,03/16/2015,03/16/2015
1369,,12/24/2014,03/02/2015,03/02/2015
1370,,12/24/2014,03/19/2015,03/19/2015
1371,,12/24/2014,08/20/2015,08/20/2015
1372,,12/24/2014,06/11/2015,06/11/2015
1373,,12/23/2014,03/12/2015,03/12/2015
1374,,12/23/2014,11/02/2015,11/02/2015
1375,,12/22/2014,07/08/2015,07/08/2015
1376,,12/22/2014,02/26/2015,02/26/2015
1377,,12/22/2014,01/22/2015,01/22/2015
1378,,12/19/2014,03/10/2015,03/10/2015
1379,,12/19/2014,05/04/2015,05/04/2015
1380,,12/19/2014,04/09/2015,04/09/2015
1381,,12/19/2014,06/22/2015,06/22/2015
1382,,12/19/2014,11/30/2015,11/30/2015
1383,,06/04/2007,07/26/2007,07/26/2007
1384,,12/18/2014,11/03/2015,11/03/2015
1385,,12/18/2014,02/01/2015,02/01/2015
1386,,12/18/2014,06/11/2015,06/11/2015
1387,,12/18/2014,02/09/2015,02/09/2015
1388,,12/18/2014,08/24/2015,08/24/2015
1389,,12/18/2014,09/21/2015,09/21/2015
1390,,12/18/2014,04/21/2016,04/21/2016
1391,,12/17/2014,04/12/2015,04/12/2015
1392,,12/17/2014,02/23/2015,02/23/2015
1393,,12/17/2014,02/23/2015,02/23/2015
1394,,12/16/2014,,
1395,,12/16/2014,03/26/2015,03/26/2015
1396,,10/04/2002,05/07/2004,05/07/2004
1397,,12/16/2014,04/09/2015,04/09/2015
1398,,12/16/2014,02/05/2015,02/05/2015
1399,,12/16/2014,09/17/2015,09/17/2015
1400,,12/16/2014,06/18/2015,06/18/2015
1401,,12/16/2014,09/24/2015,09/24/2015
1402,,12/15/2014,,
1403,,12/15/2014,01/15/2015,01/15/2015
1404,,12/15/2014,,
1405,,12/15/2014,,
1406,,12/15/2014,,
1407,,12/12/2014,02/17/2015,02/17/2015
1408,,12/12/2014,,
1409,,12/12/2014,08/13/2015,08/13/2015
1410,,12/12/2014,09/08/2015,09/08/2015
1411,,12/12/2014,,
1412,,12/11/2014,02/23/2015,02/23/2015
1413,,12/11/2014,02/08/2016,02/08/2016
1414,,12/10/2014,05/27/2015,05/27/2015
1415,,12/10/2014,12/10/2014,12/10/2014
1416,,12/10/2014,12/10/2014,12/10/2014
1417,,12/10/2014,12/10/2014,12/10/2014
1418,,12/10/2014,12/10/2014,12/10/2014
1419,,12/10/2014,12/10/2014,12/10/2014
1420,,12/10/2014,12/10/2014,12/10/2014
1421,,12/10/2014,12/10/2014,12/10/2014
1422,,04/28/2014,11/06/2014,11/06/2014
1423,,12/10/2014,12/10/2014,12/10/2014
1424,,12/10/2014,12/10/2014,12/10/2014
1425,,12/10/2014,12/10/2014,12/10/2014
1426,,12/10/2014,12/10/2014,12/10/2014
1427,,12/10/2014,12/10/2014,12/10/2014
1428,,12/10/2014,12/10/2014,12/10/2014
1429,,12/10/2014,12/10/2014,12/10/2014
1430,,12/10/2014,03/23/2015,03/23/2015
1431,,12/09/2014,02/12/2015,02/12/2015
1432,,12/09/2014,01/26/2015,01/26/2015
1433,,12/09/2014,08/20/2015,08/20/2015
1434,,12/09/2014,06/25/2015,06/25/2015
1435,,12/09/2014,03/02/2015,03/02/2015
1436,,12/09/2014,04/16/2015,04/16/2015
1437,,12/08/2014,07/14/2015,07/14/2015
1438,,12/08/2014,03/02/2015,03/02/2015
1439,,12/08/2014,12/09/2014,12/09/2014
1440,,12/08/2014,04/16/2015,04/16/2015
1441,,12/08/2014,04/06/2015,04/06/2015
1442,,12/05/2014,10/05/2015,10/05/2015
1443,,12/04/2014,01/02/2015,01/02/2015
1444,,12/04/2014,03/30/2015,03/30/2015
1445,,12/04/2014,07/30/2015,07/30/2015
1446,,12/04/2014,05/05/2015,05/05/2015
1447,,12/04/2014,04/13/2015,04/13/2015
1448,,03/30/2000,,
1449,,12/04/2014,03/05/2015,03/05/2015
1450,,12/03/2014,,
1451,,12/03/2014,02/19/2015,02/19/2015
1452,,12/02/2014,,
1453,,12/02/2014,01/20/2015,01/20/2015
1454,,12/02/2014,09/14/2015,09/14/2015
1455,,12/02/2014,04/27/2015,04/27/2015
1456,,12/02/2014,05/11/2015,05/11/2015
1457,,12/02/2014,05/29/2015,05/29/2015
1458,,12/01/2014,06/02/2015,06/02/2015
1459,,12/01/2014,06/25/2015,06/25/2015
