id,group
1400,WEEDS AND VEGETATION
1401,WEEDS AND VEGETATION
1402,BUILDING
1403,VACANT BUILDING
1404,
1405,SITE
1406,ZONING
1407,ZONING
1408,WEEDS AND VEGETATION
1409,ZONING
1410,WEEDS AND VEGETATION
1411,MECHANICAL
1412,BUILDING
1413,HOUSING
1414,WEEDS AND VEGETATION
1415,WEEDS AND VEGETATION
1416,ZONING
1417,WEEDS AND VEGETATION
1418,
1419,
1420,HOUSING
1421,BUILDING
1422,HOUSING
1423,ZONING
1424,HOUSING
1425,ZONING
1426,ZONING
1427,BUILDING
1428,
1429,ZONING
1430,ZONING
1431,HOUSING
1432,MECHANICAL
1433,ZONING
1434,HOUSING
1435,BUILDING
1436,ZONING
1437,VACANT BUILDING
1438,HOUSING
1439,ZONING
1440,ZONING
1441,VACANT BUILDING
1442,VACANT BUILDING
1443,ZONING
1444,ZONING
1445,VACANT BUILDING
1446,VACANT BUILDING
1447,VACANT BUILDING
1448,CONDO/COOP CONVERSION
1449,CONDO/COOP CONVERSION
1450,CONDO/COOP CONVERSION
1451,ZONING
1452,VACANT BUILDING
1453,ZONING
1454,ZONING
1455,HOUSING
1456,VACANT BUILDING
1457,VACANT BUILDING
1458,VACANT BUILDING
1459,HOUSING
1460,HOUSING
1461,VACANT BUILDING
1462,VACANT BUILDING
1463,ZONING
1464,WEEDS AND VEGETATION
1465,BUILDING
1466,ZONING
1467,HOUSING
1468,HOUSING
1469,WEEDS AND VEGETATION
1470,HOUSING
1471,BUILDING
1472,WEEDS AND VEGETATION
1473,ZONING
1474,ZONING
1475,ZONING
1476,ZONING
1477,WEEDS AND VEGETATION
1478,WEEDS AND VEGETATION
1479,HOUSING
1480,ZONING
1481,ZONING
1482,ZONING
1483,BUILDING
1484,ZONING
1485,HOUSING
1486,ZONING
1487,VACANT BUILDING
1488,ZONING
1489,ZONING
1490,
1491,HOUSING
1492,ZONING
1493,ZONING
1494,BUILDING
1495,ZONING
1496,HOUSING
1497,
1498,VACANT BUILDING
1499,ZONING
1500,ZONING
1501,
1502,HOUSING
1503,ZONING
1504,ZONING
1505,
1506,ZONING
1507,WEEDS AND VEGETATION
1508,ZONING
1509,ZONING
1510,CONSTRUCTION NOISE
1511,ZONING
1512,ZONING
1513,VACANT BUILDING
1514,VACANT BUILDING
1515,ZONING
1516,ZONING
1517,ZONING
1518,ZONING
1519,ZONING
1520,ZONING
1521,ZONING
1522,HOUSING
1523,ZONING
1524,WEEDS AND VEGETATION
1525,HOUSING
1526,HOUSING
1527,ELECTRICAL
1528,ELECTRICAL
1529,ELECTRICAL
1530,HOUSING
1531,ELECTRICAL
1532,ZONING
1533,HOUSING
1534,BUILDING
1535,BUILDING
1536,
1537,WEEDS AND VEGETATION
1538,VACANT BUILDING
1539,
1540,ZONING
1541,JUST CAUSE EVICTION
1542,ZONING
1543,VACANT BUILDING
1544,HOUSING
1545,ZONING
1546,ZONING
1547,ZONING
1548,VACANT BUILDING
1549,CONDO/COOP CONVERSION
1550,ELECTRICAL
1551,ELECTRICAL
1552,ELECTRICAL
1553,ELECTRICAL
1554,ZONING
1555,ZONING
1556,HOUSING
1557,WEEDS AND VEGETATION
1558,HOUSING
1559,HOUSING
1560,HOUSING
1561,HOUSING
1562,BUILDING
1563,ZONING
1564,ZONING
1565,ZONING
1566,WEEDS AND VEGETATION
1567,BUILDING
1568,ZONING
1569,ZONING
1570,ZONING
1571,SITE
1572,ZONING
1573,ZONING
1574,ZONING
1575,HOUSING
1576,ZONING
1577,ZONING
1578,ZONING
1579,WEEDS AND VEGETATION
1580,HOUSING
1581,ELECTRICAL
1582,BUILDING
1583,BUILDING
1584,ZONING
1585,BUILDING
1586,ZONING
1587,ZONING
1588,ZONING
1589,ZONING
1590,ZONING
1591,ZONING
1592,ZONING
1593,ZONING
1594,ZONING
1595,ZONING
1596,VACANT BUILDING
1597,ZONING
1598,BUILDING
1599,ZONING
1600,HOUSING
1601,WEEDS AND VEGETATION
1602,ZONING
1603,ZONING
1604,VACANT BUILDING
1605,ZONING
1606,JUST CAUSE EVICTION
1607,JUST CAUSE EVICTION
1608,WEEDS AND VEGETATION
1609,ZONING
1610,BUILDING
1611,ZONING
1612,ZONING
1613,WEEDS AND VEGETATION
1614,HOUSING
1615,ZONING
1616,ZONING
1617,ZONING
1618,SITE
1619,
1620,ZONING
1621,ZONING
1622,ZONING
1623,ZONING
1624,ZONING
1625,ZONING
1626,ZONING
1627,HOUSING
1628,ZONING
1629,ZONING
1630,MECHANICAL
1631,BUILDING
1632,ZONING
1633,ZONING
1634,ZONING
1635,WEEDS AND VEGETATION
1636,HOUSING
1637,BUILDING
1638,ZONING
1639,ZONING
1640,WEEDS AND VEGETATION
1641,BUILDING
1642,HOUSING
1643,BUILDING
1644,ZONING
1645,
1646,VACANT BUILDING
1647,ZONING
1648,ZONING
1649,ZONING
1650,ZONING
1651,ZONING
1652,ZONING
1653,ZONING
1654,ZONING
1655,WEEDS AND VEGETATION
1656,BUILDING
1657,ZONING
1658,ZONING
1659,ZONING
1660,ELECTRICAL
1661,BUILDING
1662,HOUSING
1663,BUILDING
1664,ZONING
1665,ZONING
1666,ZONING
1667,ZONING
1668,VACANT BUILDING
1669,BUILDING
1670,ZONING
1671,HOUSING
1672,HOUSING
1673,VACANT BUILDING
1674,VACANT BUILDING
1675,MECHANICAL
1676,ZONING
1677,ZONING
1678,ZONING
1679,WEEDS AND VEGETATION
1680,WEEDS AND VEGETATION
1681,ZONING
1682,WEEDS AND VEGETATION
1683,ZONING
1684,ZONING
1685,ZONING
1686,ZONING
1687,JUST CAUSE EVICTION
1688,ELECTRICAL
1689,ZONING
1690,ZONING
1691,ZONING
1692,ZONING
1693,
1694,HOUSING
1695,ZONING
1696,ZONING
1697,ZONING
1698,HOUSING
1699,ZONING
1700,VACANT BUILDING
1701,SITE
1702,WEEDS AND VEGETATION
1703,WEEDS AND VEGETATION
1704,ZONING
1705,ZONING
1706,BUILDING
1707,ZONING
1708,ZONING
1709,ZONING
1710,ZONING
1711,WEEDS AND VEGETATION
1712,VACANT BUILDING
1713,VACANT BUILDING
1714,ZONING
1715,ZONING
1716,VACANT BUILDING
1717,VACANT BUILDING
1718,ZONING
1719,CONSTRUCTION NOISE
1720,JUST CAUSE EVICTION
1721,ZONING
1722,ZONING
1723,JUST CAUSE EVICTION
1724,WEEDS AND VEGETATION
1725,ZONING
1726,JUST CAUSE EVICTION
1727,JUST CAUSE EVICTION
1728,JUST CAUSE EVICTION
1729,JUST CAUSE EVICTION
1730,
1731,WEEDS AND VEGETATION
1732,
1733,ZONING
1734,
1735,HOUSING
1736,ZONING
1737,ZONING
1738,VACANT BUILDING
1739,VACANT BUILDING
1740,ZONING
1741,ZONING
1742,BUILDING
1743,ZONING
1744,ZONING
1745,
1746,ZONING
1747,ZONING
1748,SIGNS
1749,ZONING
1750,VACANT BUILDING
1751,VACANT BUILDING
1752,WEEDS AND VEGETATION
1753,ZONING
1754,
1755,ZONING
1756,ZONING
1757,WEEDS AND VEGETATION
1758,ZONING
1759,VACANT BUILDING
1760,BUILDING
1761,VACANT BUILDING
1762,VACANT BUILDING
1763,
1764,HOUSING
1765,SIGNS
1766,BUILDING
1767,HOUSING
1768,TENANT RELOCATION ASSIST ORD
1769,
1770,ZONING
1771,ZONING
1772,ZONING
1773,BUILDING
1774,ZONING
1775,HOUSING
1776,ZONING
1777,ZONING
1778,ZONING
1779,ZONING
1780,ZONING
1781,ZONING
1782,ZONING
1783,ZONING
1784,ZONING
1785,ZONING
1786,
1787,ZONING
1788,ZONING
1789,ZONING
1790,ZONING
1791,ZONING
1792,WEEDS AND VEGETATION
1793,VACANT BUILDING
1794,VACANT BUILDING
1795,ZONING
1796,ZONING
1797,ZONING
1798,ZONING
1799,ZONING
1800,BUILDING
1801,BUILDING
1802,SITE
1803,BUILDING
1804,ZONING
1805,BUILDING
1806,VACANT BUILDING
1807,WEEDS AND VEGETATION
1808,HOUSING
1809,ZONING
1810,WEEDS AND VEGETATION
1811,WEEDS AND VEGETATION
1812,WEEDS AND VEGETATION
1813,WEEDS AND VEGETATION
1814,ZONING
1815,ZONING
1816,
1817,WEEDS AND VEGETATION
1818,WEEDS AND VEGETATION
1819,WEEDS AND VEGETATION
1820,ZONING
1821,WEEDS AND VEGETATION
1822,WEEDS AND VEGETATION
1823,ZONING
1824,HOUSING
1825,WEEDS AND VEGETATION
1826,HOUSING
1827,WEEDS AND VEGETATION
1828,WEEDS AND VEGETATION
1829,ZONING
1830,WEEDS AND VEGETATION
1831,WEEDS AND VEGETATION
1832,WEEDS AND VEGETATION
1833,
1834,BUILDING
1835,WEEDS AND VEGETATION
1836,WEEDS AND VEGETATION
1837,HOUSING
1838,HOUSING
1839,BUILDING
1840,WEEDS AND VEGETATION
1841,ZONING
1842,HOUSING
1843,WEEDS AND VEGETATION
1844,WEEDS AND VEGETATION
1845,ZONING
1846,BUILDING
1847,ZONING
1848,ZONING
1849,BUILDING
1850,ZONING
1851,ZONING
1852,HOUSING
1853,
1854,HOUSING
1855,BUILDING
1856,VACANT BUILDING
1857,
1858,ZONING
1859,WEEDS AND VEGETATION
1860,HOUSING
1861,
1862,ZONING
1863,
1864,VACANT BUILDING
1865,WEEDS AND VEGETATION
1866,VACANT BUILDING
1867,ZONING
1868,HOUSING
1869,ZONING
1870,HOUSING
1871,ZONING
1872,ZONING
1873,ZONING
1874,ZONING
1875,HOUSING
1876,ZONING
1877,
1878,HOUSING
1879,CONSTRUCTION NOISE
1880,SITE
1881,ZONING
1882,BUILDING
1883,
1884,VACANT BUILDING
1885,
1886,VACANT BUILDING
1887,VACANT BUILDING
1888,BUILDING
1889,ZONING
1890,
1891,BUILDING
1892,ZONING
1893,ZONING
1894,WEEDS AND VEGETATION
1895,ZONING
1896,ZONING
1897,BUILDING
1898,WEEDS AND VEGETATION
1899,VACANT BUILDING
1900,VACANT BUILDING
1901,WEEDS AND VEGETATION
1902,ZONING
1903,BUILDING
1904,BUILDING
1905,BUILDING
1906,WEEDS AND VEGETATION
1907,VACANT BUILDING
1908,CONSTRUCTION NOISE
1909,HOUSING
1910,ELECTRICAL
1911,WEEDS AND VEGETATION
1912,VACANT BUILDING
1913,VACANT BUILDING
1914,ZONING
1915,ZONING
1916,ZONING
1917,HOUSING
1918,ELECTRICAL
1919,ZONING
1920,
1921,WEEDS AND VEGETATION
1922,WEEDS AND VEGETATION
1923,ZONING
1924,ZONING
1925,SIGNS
1926,ZONING
1927,SIGNS
1928,ZONING
1929,BUILDING
1930,ZONING
1931,ZONING
1932,ZONING
1933,HOUSING
1934,VACANT BUILDING
1935,
1936,ZONING
1937,HOUSING
1938,ZONING
1939,ZONING
1940,ZONING
1941,ZONING
1942,HOUSING
1943,ZONING
1944,VACANT BUILDING
1945,ZONING
1946,VACANT BUILDING
1947,VACANT BUILDING
1948,VACANT BUILDING
1949,VACANT BUILDING
1950,JUST CAUSE EVICTION
1951,BUILDING
1952,
1953,ZONING
1954,ZONING
1955,ZONING
1956,BUILDING
1957,ZONING
1958,ZONING
1959,
1960,ZONING
1961,BUILDING
1962,VACANT BUILDING
1963,CONSTRUCTION NOISE
1964,BUILDING
1965,MECHANICAL
1966,
1967,
1968,VACANT BUILDING
1969,VACANT BUILDING
1970,ZONING
1971,JUST CAUSE EVICTION
1972,JUST CAUSE EVICTION
1973,JUST CAUSE EVICTION
1974,JUST CAUSE EVICTION
1975,BUILDING
1976,WEEDS AND VEGETATION
1977,ZONING
1978,VACANT BUILDING
1979,ZONING
1980,ZONING
1981,HOUSING
1982,ZONING
1983,HOUSING
1984,VACANT BUILDING
1985,BUILDING
1986,ZONING
1987,ZONING
1988,ZONING
1989,ZONING
1990,WEEDS AND VEGETATION
1991,ZONING
1992,WEEDS AND VEGETATION
1993,WEEDS AND VEGETATION
1994,BUILDING
1995,WEEDS AND VEGETATION
1996,ZONING
1997,ZONING
1998,BUILDING
1999,ZONING
2000,ZONING
2001,ZONING
2002,WEEDS AND VEGETATION
2003,ZONING
2004,BUILDING
2005,BUILDING
2006,VACANT BUILDING
2007,VACANT BUILDING
2008,VACANT BUILDING
2009,VACANT BUILDING
2010,HOUSING
2011,HOUSING
2012,
2013,HOUSING
2014,WEEDS AND VEGETATION
2015,BUILDING
2016,BUILDING
2017,ELECTRICAL
2018,
2019,ELECTRICAL
2020,BUILDING
2021,HOUSING
2022,BUILDING
2023,VACANT BUILDING
2024,HOUSING
2025,BUILDING
2026,
2027,
2028,
2029,VACANT BUILDING
2030,WEEDS AND VEGETATION
2031,VACANT BUILDING
2032,HOUSING
2033,VACANT BUILDING
2034,ZONING
2035,ZONING
2036,BUILDING
2037,HOUSING
2038,ZONING
2039,HOUSING
2040,ZONING
2041,ZONING
2042,ZONING
2043,ZONING
2044,BUILDING
2045,ZONING
2046,ZONING
2047,BUILDING
2048,ZONING
2049,HOUSING
2050,WEEDS AND VEGETATION
2051,ZONING
2052,ZONING
2053,ZONING
2054,WEEDS AND VEGETATION
2055,WEEDS AND VEGETATION
2056,ZONING
2057,VACANT BUILDING
2058,BUILDING
2059,ZONING
2060,HOUSING
2061,ZONING
2062,VACANT BUILDING
2063,ZONING
2064,HOUSING
2065,VACANT BUILDING
2066,VACANT BUILDING
2067,VACANT BUILDING
2068,ZONING
2069,WEEDS AND VEGETATION
2070,ZONING
2071,ZONING
2072,WEEDS AND VEGETATION
2073,WEEDS AND VEGETATION
2074,
2075,
2076,ZONING
2077,WEEDS AND VEGETATION
2078,ZONING
2079,ZONING
2080,ZONING
2081,ZONING
2082,ZONING
2083,ZONING
2084,VACANT BUILDING
2085,VACANT BUILDING
2086,ZONING
2087,ZONING
2088,WEEDS AND VEGETATION
2089,ZONING
2090,ZONING
2091,ZONING
2092,
2093,VACANT BUILDING
2094,WEEDS AND VEGETATION
2095,VACANT BUILDING
2096,ZONING
2097,ZONING
2098,HOUSING
2099,BUILDING
2100,JUST CAUSE EVICTION
2101,JUST CAUSE EVICTION
2102,
2103,SITE
2104,ZONING
2105,BUILDING
2106,BUILDING
2107,WEEDS AND VEGETATION
2108,BUILDING
2109,WEEDS AND VEGETATION
2110,ZONING
2111,
2112,BUILDING
2113,WEEDS AND VEGETATION
2114,WEEDS AND VEGETATION
2115,WEEDS AND VEGETATION
2116,ZONING
2117,ZONING
2118,HOUSING
2119,BUILDING
2120,WEEDS AND VEGETATION
2121,BUILDING
2122,BUILDING
2123,ZONING
2124,WEEDS AND VEGETATION
2125,ZONING
2126,BUILDING
2127,ZONING
2128,HOUSING
2129,ZONING
2130,ZONING
2131,
2132,VACANT BUILDING
2133,VACANT BUILDING
2134,VACANT BUILDING
2135,VACANT BUILDING
2136,ZONING
2137,VACANT BUILDING
2138,JUST CAUSE EVICTION
2139,
2140,JUST CAUSE EVICTION
2141,VACANT BUILDING
2142,HOUSING
2143,ZONING
2144,VACANT BUILDING
2145,ZONING
2146,VACANT BUILDING
2147,VACANT BUILDING
2148,ZONING
2149,ZONING
2150,WEEDS AND VEGETATION
2151,WEEDS AND VEGETATION
2152,
2153,
2154,WEEDS AND VEGETATION
2155,VACANT BUILDING
2156,NONCONSTRUCTION NOISE
2157,BUILDING
2158,ZONING
2159,WEEDS AND VEGETATION
2160,HOUSING
2161,HOUSING
2162,SIGNS
2163,ZONING
2164,WEEDS AND VEGETATION
2165,WEEDS AND VEGETATION
2166,WEEDS AND VEGETATION
2167,WEEDS AND VEGETATION
2168,WEEDS AND VEGETATION
2169,VACANT BUILDING
2170,WEEDS AND VEGETATION
2171,
2172,
2173,SITE
2174,ZONING
2175,ZONING
2176,WEEDS AND VEGETATION
2177,ZONING
2178,ZONING
2179,JUST CAUSE EVICTION
2180,BUILDING
2181,ZONING
2182,ZONING
2183,
2184,
2185,WEEDS AND VEGETATION
2186,BUILDING
2187,ZONING
2188,BUILDING
2189,
2190,ZONING
2191,JUST CAUSE EVICTION
2192,SITE
2193,SITE
2194,
2195,SITE
2196,
2197,SITE
2198,
2199,ZONING
2200,
2201,SITE
2202,ZONING
2203,
2204,WEEDS AND VEGETATION
2205,ZONING
2206,ELECTRICAL
2207,ZONING
2208,BUILDING
2209,HOUSING
2210,HOUSING
2211,WEEDS AND VEGETATION
2212,
2213,WEEDS AND VEGETATION
2214,ZONING
2215,ZONING
2216,ZONING
2217,ZONING
2218,ZONING
2219,WEEDS AND VEGETATION
2220,ZONING
2221,WEEDS AND VEGETATION
2222,ZONING
2223,CONSTRUCTION NOISE
2224,ZONING
2225,BUILDING
2226,ZONING
2227,BUILDING
2228,BUILDING
2229,BUILDING
2230,VACANT BUILDING
2231,WEEDS AND VEGETATION
2232,CONSTRUCTION NOISE
2233,CONSTRUCTION NOISE
2234,CONSTRUCTION NOISE
2235,ZONING
2236,ZONING
2237,WEEDS AND VEGETATION
2238,HOUSING
2239,ZONING
2240,HOUSING
2241,CONSTRUCTION NOISE
2242,ZONING
2243,BUILDING
2244,ZONING
2245,WEEDS AND VEGETATION
2246,ZONING
2247,ZONING
2248,
2249,ZONING
2250,BUILDING
2251,BUILDING
2252,CONSTRUCTION NOISE
2253,VACANT BUILDING
2254,VACANT BUILDING
2255,VACANT BUILDING
2256,VACANT BUILDING
2257,VACANT BUILDING
2258,WEEDS AND VEGETATION
2259,ZONING
2260,VACANT BUILDING
2261,VACANT BUILDING
2262,BUILDING
2263,WEEDS AND VEGETATION
2264,BUILDING
2265,ZONING
2266,HOUSING
2267,JUST CAUSE EVICTION
2268,HOUSING
2269,WEEDS AND VEGETATION
2270,ZONING
2271,ZONING
2272,VACANT BUILDING
2273,ZONING
2274,
2275,ZONING
2276,HOUSING
2277,
2278,
2279,
2280,VACANT BUILDING
2281,ZONING
2282,ZONING
2283,ZONING
2284,ZONING
2285,WEEDS AND VEGETATION
2286,HOUSING
2287,MECHANICAL
2288,ZONING
2289,BUILDING
2290,BUILDING
2291,ZONING
2292,BUILDING
2293,BUILDING
2294,BUILDING
2295,BUILDING
2296,SIGNS
2297,BUILDING
2298,ELECTRICAL
2299,HOUSING
2300,BUILDING
2301,BUILDING
2302,JUST CAUSE EVICTION
2303,HOUSING
2304,HOUSING
2305,ZONING
2306,JUST CAUSE EVICTION
2307,ZONING
2308,HOUSING
2309,ZONING
2310,ZONING
2311,JUST CAUSE EVICTION
2312,BUILDING
2313,JUST CAUSE EVICTION
2314,WEEDS AND VEGETATION
2315,ZONING
2316,ZONING
2317,
2318,
2319,
2320,
2321,WEEDS AND VEGETATION
2322,
2323,HOUSING
2324,ZONING
2325,WEEDS AND VEGETATION
2326,ZONING
2327,WEEDS AND VEGETATION
2328,
2329,
2330,
2331,
2332,BUILDING
2333,ZONING
2334,HOUSING
2335,
2336,ZONING
2337,ZONING
2338,VACANT BUILDING
2339,ZONING
2340,ZONING
2341,ZONING
2342,ZONING
2343,ZONING
2344,WEEDS AND VEGETATION
2345,WEEDS AND VEGETATION
2346,WEEDS AND VEGETATION
2347,ZONING
2348,HOUSING
2349,ZONING
2350,
2351,
2352,
2353,ZONING
2354,BUILDING
2355,BUILDING
2356,VACANT BUILDING
2357,BUILDING
2358,ZONING
2359,VACANT BUILDING
2360,WEEDS AND VEGETATION
2361,ZONING
2362,ZONING
2363,BUILDING
2364,ZONING
2365,HOUSING
2366,HOUSING
2367,BUILDING
2368,JUST CAUSE EVICTION
2369,HOUSING
2370,JUST CAUSE EVICTION
2371,ZONING
2372,JUST CAUSE EVICTION
2373,JUST CAUSE EVICTION
2374,BUILDING
2375,WEEDS AND VEGETATION
2376,ZONING
2377,ZONING
2378,BUILDING
2379,ZONING
2380,SITE
2381,SITE
2382,HOUSING
2383,ZONING
2384,ZONING
2385,ZONING
2386,ZONING
2387,ZONING
2388,ZONING
2389,ZONING
2390,ZONING
2391,ZONING
2392,
2393,ZONING
2394,BUILDING
2395,BUILDING
2396,ZONING
2397,BUILDING
2398,ZONING
2399,ZONING
2400,ZONING
2401,ZONING
2402,VACANT BUILDING
2403,ZONING
2404,ZONING
2405,ZONING
2406,JUST CAUSE EVICTION
2407,WEEDS AND VEGETATION
2408,BUILDING
2409,WEEDS AND VEGETATION
2410,VACANT BUILDING
2411,BUILDING
2412,WEEDS AND VEGETATION
2413,WEEDS AND VEGETATION
2414,ZONING
2415,WEEDS AND VEGETATION
2416,ZONING
2417,ZONING
2418,ZONING
2419,BUILDING
2420,ZONING
2421,BUILDING
2422,WEEDS AND VEGETATION
2423,HOUSING
2424,WEEDS AND VEGETATION
2425,WEEDS AND VEGETATION
2426,WEEDS AND VEGETATION
2427,ZONING
2428,WEEDS AND VEGETATION
2429,VACANT BUILDING
2430,VACANT BUILDING
2431,VACANT BUILDING
2432,
2433,ZONING
2434,VACANT BUILDING
2435,VACANT BUILDING
2436,HOUSING
2437,VACANT BUILDING
2438,VACANT BUILDING
2439,BUILDING
2440,VACANT BUILDING
2441,CONSTRUCTION NOISE
2442,ZONING
2443,BUILDING
2444,WEEDS AND VEGETATION
2445,BUILDING
2446,BUILDING
2447,BUILDING
2448,ZONING
2449,BUILDING
2450,HOUSING
2451,WEEDS AND VEGETATION
2452,WEEDS AND VEGETATION
2453,BUILDING
2454,WEEDS AND VEGETATION
2455,VACANT BUILDING
2456,VACANT BUILDING
2457,MECHANICAL
2458,JUST CAUSE EVICTION
2459,HOUSING
2460,ZONING
2461,
2462,JUST CAUSE EVICTION
2463,JUST CAUSE EVICTION
2464,
2465,JUST CAUSE EVICTION
2466,JUST CAUSE EVICTION
2467,VACANT BUILDING
2468,
2469,ELECTRICAL
2470,VACANT BUILDING
2471,ZONING
2472,ZONING
2473,ZONING
2474,ZONING
2475,ZONING
2476,BUILDING
2477,
2478,ZONING
2479,ZONING
2480,BUILDING
2481,BUILDING
2482,ZONING
2483,
2484,VACANT BUILDING
2485,HOUSING
2486,HOUSING
2487,BUILDING
2488,HOUSING
2489,HOUSING
2490,ZONING
2491,HOUSING
2492,CONSTRUCTION NOISE
2493,BUILDING
2494,ZONING
2495,
2496,ZONING
2497,VACANT BUILDING
2498,VACANT BUILDING
2499,BUILDING
2500,HOUSING
2501,BUILDING
2502,ZONING
2503,ZONING
2504,HOUSING
2505,BUILDING
2506,WEEDS AND VEGETATION
2507,ZONING
2508,WEEDS AND VEGETATION
2509,
2510,WEEDS AND VEGETATION
2511,ZONING
2512,ZONING
2513,HOUSING
2514,BUILDING
2515,ZONING
2516,WEEDS AND VEGETATION
2517,ZONING
2518,ZONING
2519,JUST CAUSE EVICTION
2520,ZONING
2521,
2522,
2523,BUILDING
2524,BUILDING
2525,BUILDING
2526,ZONING
2527,WEEDS AND VEGETATION
2528,ZONING
2529,ZONING
2530,ZONING
2531,ZONING
2532,HOUSING
2533,ZONING
2534,NONCONSTRUCTION NOISE
2535,HOUSING
2536,ZONING
2537,WEEDS AND VEGETATION
2538,JUST CAUSE EVICTION
2539,VACANT BUILDING
2540,ZONING
2541,WEEDS AND VEGETATION
2542,SITE
2543,HOUSING
2544,BUILDING
2545,
2546,ZONING
2547,WEEDS AND VEGETATION
2548,WEEDS AND VEGETATION
2549,ZONING
2550,ZONING
2551,ZONING
2552,WEEDS AND VEGETATION
2553,ZONING
2554,ZONING
2555,ZONING
2556,HOUSING
2557,ZONING
2558,WEEDS AND VEGETATION
2559,ZONING
2560,VACANT BUILDING
2561,ZONING
2562,CONSTRUCTION NOISE
2563,CONSTRUCTION NOISE
2564,ZONING
2565,
2566,BUILDING
2567,BUILDING
2568,VACANT BUILDING
2569,ZONING
2570,WEEDS AND VEGETATION
2571,ZONING
2572,BUILDING
2573,VACANT BUILDING
2574,ZONING
2575,ZONING
2576,HOUSING
2577,HOUSING
2578,VACANT BUILDING
2579,VACANT BUILDING
2580,VACANT BUILDING
2581,ZONING
2582,
2583,ZONING
2584,VACANT BUILDING
2585,ZONING
2586,
2587,ZONING
2588,SIGNS
2589,
2590,ZONING
2591,ZONING
2592,ZONING
2593,ZONING
2594,SIGNS
2595,HOUSING
2596,WEEDS AND VEGETATION
2597,ZONING
2598,WEEDS AND VEGETATION
